agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend,calm,13,20,False,-0.018753279929437372,-0.0453794619731728,0.15384615384615385,0.07691334625301639,-0.24382348243887392,
trend,neutral,49,20,True,0.02098434943604325,-0.0123841378080889,0.30612244897959184,0.1332497904707471,0.15748129405614364,0.15748129405614364
trend,stressed,70,20,True,0.03870456606310775,-0.02205544221902385,0.3142857142857143,0.19759305644487543,0.19588019315803012,0.19588019315803012
mean_reversion,calm,15,20,False,0.047994821916419565,0.0576107729199974,0.9333333333333333,0.05651213523038617,0.8492834631138322,
mean_reversion,neutral,24,20,True,0.034663922157672784,0.0518623151369126,0.75,0.07134450879349959,0.4858667155170198,0.4858667155170198
mean_reversion,stressed,27,20,True,0.04151436028371285,0.0852177421761182,0.7037037037037037,0.1456678673849921,0.28499325917906587,0.28499325917906587
random,calm,23,20,True,-0.008900469995909514,0.007761179116014,0.5217391304347826,0.10221394476141245,-0.08707686624056013,-0.08707686624056013
random,neutral,23,20,True,0.0834376503735106,0.0746163256566281,0.782608695652174,0.10850922663506854,0.7689452128722924,0.7689452128722924
random,stressed,34,20,True,0.0399572528100847,0.03890555246898405,0.5294117647058824,0.20772175532402942,0.19235949911820532,0.19235949911820532
momentum,calm,12,20,False,0.21985997678950234,-0.0122050355438174,0.4166666666666667,0.673098106611513,0.32663882817367257,
momentum,neutral,7,20,False,-0.06406571973069689,-0.0476842211207646,0.0,0.05258008222570326,-1.2184408433537781,
momentum,stressed,25,20,True,0.18787135646958986,-0.0135163367090999,0.4,0.5992197758519773,0.31352662919455937,0.31352662919455937
breakout,calm,2,20,False,-0.046425272518458155,-0.046425272518458155,0.0,0.03793714743679655,-1.2237417849036452,
breakout,neutral,13,20,False,0.11341233818618712,0.0414122818702309,0.5384615384615384,0.3203093548615236,0.35407126412282786,
breakout,stressed,28,20,True,0.08645423801814053,-0.0005872346887068006,0.5,0.295392053544499,0.29267624833081957,0.29267624833081957
