agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
trend_pullback,0.2700016450558479,-0.0842263123027198,-0.0752878726905752,0.1349122015302169,98.85057471264368,0.3452895177464231,2.5593646373718615,2000,0.1199400299850075,False
trend_momentum_verification,0.1354529453735415,-0.0355634579376171,-0.0310844204988184,0.1363124812032925,89.30534732633684,0.1665373658723599,1.2217323344293827,2000,0.537231384307846,False
random,-0.0911056151896366,-0.1541787069719817,-0.1367085602120541,0.1796685807673971,64.0679660169915,0.045602945022417504,0.25381702703744335,2000,0.5577211394302849,False
connors_rsi2_pullback,0.0135168448823828,-0.0270461510138337,-0.0253492472410378,0.0694063836335452,72.9135432283858,0.0388660921234206,0.5599786372479433,2000,0.5577211394302849,False
breakout_volume_momentum,-0.0120089616170664,-0.0451901471846351,-0.0404023818628202,0.1123225505525389,60.66966516741629,0.0283934202457538,0.25278468220388894,2000,0.5577211394302849,False
adx_trend_following,-0.0333658095973458,-0.0593208003725024,-0.050905242772444,0.1432905382553608,57.77111444277862,0.0175394331750982,0.12240468483579034,2000,0.5577211394302849,False
uptrend_oversold_reversion,-0.02297925591493,-0.0364560922433629,-0.0329923446875771,0.0845058862196841,57.32133933033483,0.010013088772647099,0.1184898380524259,2000,0.5577211394302849,False
volatility_squeeze_breakout,-0.0173504310682385,-0.0117488272383389,-0.0116307975849953,0.073875505219791,47.426286856571714,-0.005719633483243201,-0.07742259719546297,2000,0.5577211394302849,False
turn_of_month_seasonality,-0.0760634876076698,-0.0664429510209447,-0.0587170538835506,0.1127861251314209,46.026986506746624,-0.017346433724119203,-0.15379935877668244,2000,0.5577211394302849,False
mean_reversion_vol_filter,-0.0486819626359572,-0.034014600638221,-0.0311806779457377,0.092136718722823,44.27786106946527,-0.0175012846902195,-0.1899490771195034,2000,0.5577211394302849,False
