agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,7.002000212327104,27.525132275601365,47.06993699670378,66.06501075294759,9.36,0.9064,0.04268010314465918,no evidence,4.842858669131049,147.08168878442652,132,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,8.309101349764447,1.838235969988908,3.0338085315368315,3.96149299069302,91.78,0.0822,1.0851281824599497,weak evidence,-0.319578311024639,10.567135345492545,66,0.00047,5000,True,42,random_timing_matched_duration
random,6.496178674312647,9.511593365626087,17.964454722360752,31.375530111291347,37.82,0.6218,0.20634928229282698,no evidence,0.8374587980019081,62.19048774768973,80,0.00047,5000,True,42,random_timing_matched_duration
momentum,23.82901401061564,46.526950855520546,69.98216266714783,77.94284416221699,22.28,0.7772,0.10946720807225509,no evidence,11.510135335392548,204.4536880672096,44,0.00047,5000,True,42,random_timing_matched_duration
breakout,8.919940906248193,26.159120177420466,45.32959240798093,62.92978490498723,16.34,0.8366,0.07748213975538855,no evidence,4.170117744912218,148.13919334155565,43,0.00047,5000,True,42,random_timing_matched_duration
