agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend_pullback,calm,71,5,True,0.006034814182444599,0.0107751547283008,0.647887323943662,0.034232559498627725,0.17628872251537356,0.17628872251537356
trend_pullback,neutral,38,5,True,-0.003662096651187213,-0.00958242255753725,0.47368421052631576,0.03247197290636405,-0.11277715283106478,-0.11277715283106478
trend_pullback,stressed,10,5,True,0.018214444508991047,0.036771109341911454,0.7,0.05732930374183621,0.31771612980010794,0.31771612980010794
breakout_volume_momentum,calm,55,5,True,-0.0004656886084619464,-0.0058795886828709,0.36363636363636365,0.02448241441972466,-0.01902135142711892,-0.01902135142711892
breakout_volume_momentum,neutral,21,5,True,0.0014206186857179909,-0.0040425402378085,0.47619047619047616,0.023880126379201734,0.05948957987740262,0.05948957987740262
breakout_volume_momentum,stressed,13,5,True,0.015385839880304888,-0.0018502126402108,0.46153846153846156,0.05171494246707023,0.29751246247836216,0.29751246247836216
mean_reversion_vol_filter,calm,3,5,False,0.0088451776522959,0.0065049404779919,1.0,0.007200929463107898,1.228338327380081,
mean_reversion_vol_filter,neutral,2,5,False,0.008400807719683549,0.008400807719683549,0.5,0.02694479105018485,0.3117785439136266,
mean_reversion_vol_filter,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
trend_momentum_verification,calm,44,5,True,0.0016312664180759726,-0.008959064711723,0.36363636363636365,0.03673447638877134,0.04440695984915695,0.04440695984915695
trend_momentum_verification,neutral,43,5,True,0.018377380200419645,0.0022895971748386,0.5348837209302325,0.047487930507724,0.3869905469439341,0.3869905469439341
trend_momentum_verification,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
adx_trend_following,calm,66,5,True,0.0016471713423738359,-0.00961648057780195,0.3787878787878788,0.031608203710197354,0.052112146500828516,0.052112146500828516
adx_trend_following,neutral,42,5,True,0.006525298506032526,-0.0028059969990149496,0.4523809523809524,0.03544818918424018,0.18407988267376976,0.18407988267376976
adx_trend_following,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
uptrend_oversold_reversion,calm,29,5,True,0.006362138809428855,0.010968094168559,0.7586206896551724,0.022121816677103275,0.2875956754498311,0.2875956754498311
uptrend_oversold_reversion,neutral,43,5,True,0.002838441776014641,0.0082797580161316,0.5581395348837209,0.024319360241529482,0.11671531437605479,0.11671531437605479
uptrend_oversold_reversion,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
volatility_squeeze_breakout,calm,14,5,True,0.007584789377315085,0.0057061561445442,0.5714285714285714,0.029044228999874442,0.26114617734724077,0.26114617734724077
volatility_squeeze_breakout,neutral,5,5,True,-0.014836157510284559,-0.0125774937529096,0.2,0.01197708372936016,-1.2387120141705092,-1.2387120141705092
volatility_squeeze_breakout,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
connors_rsi2_pullback,calm,61,5,True,0.0038705155403742438,0.0071844363108133,0.7540983606557377,0.018403401513672066,0.21031522555755794,0.21031522555755794
connors_rsi2_pullback,neutral,45,5,True,0.006742297700585318,0.0088315529448368,0.6666666666666666,0.018850141678446605,0.35767888727831215,0.35767888727831215
connors_rsi2_pullback,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
donchian_trend_reentry,calm,48,5,True,0.0010025246087244212,-0.0066238790051115996,0.4375,0.026035007441366696,0.0385067917104384,0.0385067917104384
donchian_trend_reentry,neutral,39,5,True,0.0026277170408078587,-0.0090022956493975,0.4358974358974359,0.03270932615542968,0.08033540734900353,0.08033540734900353
donchian_trend_reentry,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
turn_of_month_seasonality,calm,119,5,True,0.002122417482656835,0.0030720917416172,0.5798319327731093,0.021440651905535346,0.09899034283136184,0.09899034283136184
turn_of_month_seasonality,neutral,73,5,True,0.003873294864249295,0.0059967140994262,0.589041095890411,0.024918125297261246,0.15544086154326422,0.15544086154326422
turn_of_month_seasonality,stressed,0,5,False,0.0,0.0,0.0,0.0,0.0,
random,calm,100,5,True,0.0024436831754520625,0.0045617546612837494,0.58,0.034292915923168764,0.07125912479787339,0.07125912479787339
random,neutral,78,5,True,0.0036759925697177134,0.00930633653860005,0.5897435897435898,0.03878724531286897,0.09477323125336976,0.09477323125336976
random,stressed,51,5,True,-0.002977846710474794,0.0101535373517021,0.5686274509803921,0.05764459750451452,-0.051658730208699606,-0.051658730208699606
