anchor_ticker,asset_class,asset_class_label,selection_source,selection_reason,fallback_rule,universe_position,universe_ticker,included_in_aligned_universe,aligned_rows
AUDUSD=X,forex,Forex,asset_class_default,Using the Forex peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",1,EURUSD=X,True,4699
AUDUSD=X,forex,Forex,asset_class_default,Using the Forex peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",2,GBPUSD=X,True,4699
AUDUSD=X,forex,Forex,asset_class_default,Using the Forex peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",3,JPYUSD=X,True,4699
AUDUSD=X,forex,Forex,asset_class_default,Using the Forex peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",4,AUDUSD=X,True,4699
AUDUSD=X,forex,Forex,asset_class_default,Using the Forex peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",5,CADUSD=X,True,4699
AUDUSD=X,forex,Forex,asset_class_default,Using the Forex peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",6,CHFUSD=X,True,4699
