Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20,regime
2000-07-13,0.2652469196039866,0.285539940683329,0.2647692708925367,0.2841079235076904,458736000,0.0937519898879559,0.2648350574076175,0.2280186089873313,0.0855392732858854,0.0351210746518674,647181600.0,0.5487550221942904,2.3240301600990203,0.3361547202465162,0.2015019659602519,stressed
2000-07-14,0.2898379465193977,0.2953285866479114,0.275035556906719,0.2819591164588928,280200000,-0.007563347837215,0.2665062718093395,0.2303344470262527,0.0855707639557217,0.0351009077346999,644262000.0,0.4402405990850482,2.4531968196279,0.3361547202465162,0.2015019659602519,stressed
2000-07-17,0.2862568869532987,0.2864952468369319,0.2779003839673608,0.2788556814193725,105552000,-0.0110066845097834,0.2661481730639934,0.2325476211309432,0.0792975289439506,0.0349361729255781,600147600.0,0.3637349855821051,2.445441797271385,0.3361547202465162,0.2015019659602519,stressed
2000-07-18,0.2635756357546674,0.2864952621947075,0.2635756357546674,0.2733641564846039,183672000,-0.0196930717237562,0.2646202199161052,0.2344957894086837,0.078170392285853,0.0339036480670689,556723200.0,0.2579054782305784,2.5230931050713874,0.3361547202465162,0.2015019659602519,stressed
2000-07-19,0.2635756217980642,0.2654852877445983,0.2504445167832662,0.2559360563755035,189504000,-0.0637541524581039,0.2624237872660159,0.2362243139743804,0.0792946353510735,0.0329589907130105,535684800.0,-0.1968425230919296,2.4805369553206305,0.3361547202465162,0.2015019659602519,stressed
2000-07-20,0.2556968250419833,0.2693055818438579,0.2549808162708373,0.2628596723079681,142992000,0.0270521318118086,0.2590515352785587,0.2381390565633773,0.0758960639124806,0.0290609959846038,512090400.0,0.1310394534112633,2.682259126240151,0.3361547202465162,0.2015019659602519,stressed
2000-07-21,0.263575578493839,0.2712151426612552,0.2597553455919928,0.2662021815776825,251928000,0.0127159455095047,0.2567476548254489,0.2404501238465309,0.0752641064431761,0.0264599291601321,493969200.0,0.3573148928334602,2.760520975959498,0.3356770632673695,0.2015019659602519,stressed
2000-07-24,0.2664406669789715,0.2683503335116617,0.2330165026715496,0.2435210347175598,281112000,-0.0852027084289839,0.2547839500010013,0.2421786502003669,0.0747420066867914,0.0259055078545947,477655200.0,-0.4347691366121523,2.360810851384908,0.3194425483343276,0.2015019659602519,stressed
2000-07-25,0.2473411614833141,0.2492508271826521,0.2339707693567126,0.2344484180212021,335304000,-0.0372559877912817,0.2506596118211746,0.2438212159276008,0.0692256667564557,0.0219459127231954,463506000.0,-0.7386885204750792,2.1474325883464376,0.3194425483343276,0.2015019659602519,stressed
2000-07-26,0.2344484334819383,0.2344484334819383,0.2105744549387629,0.2170203626155853,380064000,-0.074336417164652,0.2479021102190017,0.2449051296710967,0.0643689632835375,0.0225269513163459,452278800.0,-1.3708800258740774,1.8675128040421671,0.3194425483343276,0.2015019659602519,neutral
2000-07-27,0.2100968443106776,0.2129617943858745,0.1986370303487303,0.2015019804239273,331560000,-0.071506572031428,0.2448939077556133,0.2453444343805312,0.065511465628124,0.0244252038238318,439526400.0,-1.7765226298479475,1.600934196556341,0.2953285866479114,0.2015019659602519,stressed
2000-07-28,0.2024563616333556,0.221317368245423,0.1909965477312925,0.2062765955924987,512664000,0.0236951277527217,0.2440105415880679,0.2452489414811134,0.0582350650533964,0.0254642884138426,405915600.0,-1.4818378343161072,1.837434033393532,0.2953285866479114,0.1986370303487303,neutral
2000-07-31,0.2177363644040086,0.2296738246140073,0.2062765528751331,0.2291961759328842,371232000,0.1111109104479468,0.2433300971984862,0.245898336470127,0.0604860410017515,0.0256684162444889,364017600.0,-0.5506347228819255,2.0094009693377006,0.2953285866479114,0.1909965477312925,neutral
2000-08-01,0.2291962359018558,0.2311059021673583,0.2229886866626741,0.2246599793434143,350616000,-0.0197917638503629,0.242888393998146,0.2464904335141181,0.0600475308995615,0.0259087583271365,369914400.0,-0.7035618775925463,1.8776837860115465,0.2953285866479114,0.1909965477312925,neutral
2000-08-02,0.2215566112331846,0.2328963275339468,0.2179747379264007,0.2291961759328842,345432000,0.0201913870139545,0.2439269259572028,0.2469201657176017,0.0548692218826373,0.024903305497906,348289200.0,-0.5915178619784955,1.4365521756125306,0.2953285866479114,0.1909965477312925,neutral
2000-08-03,0.2062765660222587,0.2444762498727345,0.2062765660222587,0.2392239719629287,368664000,0.0437520215563322,0.2448341742157935,0.2475838801264762,0.0541474796196915,0.0243794184430623,336525600.0,-0.2301204299014514,1.504996480626439,0.2953285866479114,0.1909965477312925,neutral
2000-08-04,0.2449539813363465,0.2482956382064739,0.2397008000154782,0.2435210347175598,194784000,0.0179625090218675,0.2458965934813022,0.2483860689401626,0.0542165611835024,0.0238298637345931,328936800.0,-0.0996883066642952,1.198282338448494,0.2953285866479114,0.1909965477312925,neutral
2000-08-07,0.2451922711792521,0.2647692846910347,0.2442369737065668,0.2626203298568725,246936000,0.0784297552014938,0.2473409853875637,0.2496275413036346,0.0556422619154923,0.0239240890522414,323720400.0,0.6386594045835687,1.4663616860789743,0.2953285866479114,0.1909965477312925,neutral
2000-08-08,0.2568903565406799,0.2712151150817479,0.2559359883006296,0.2568903565406799,128112000,-0.0218184682020445,0.2475558273494243,0.2507341173291206,0.0533259975865945,0.0239894966559455,292360800.0,0.3891090057090491,1.306542201621654,0.2953285866479114,0.1909965477312925,neutral
2000-08-09,0.2602330209937609,0.2619042996314268,0.2456698996542002,0.2492508441209793,136248000,-0.0297384165080202,0.2470306023955345,0.2515219837427139,0.0534073452573867,0.0238311211087161,279765600.0,0.0931656431653462,1.1614947356750247,0.2953285866479114,0.1909965477312925,neutral
2000-08-10,0.2435210683855995,0.2578458371141642,0.2387464642365719,0.252115935087204,156432000,0.0114948094813032,0.2454310029745102,0.2522048071026802,0.0489613578521803,0.0223141268791119,264650400.0,0.2995829569720459,0.9591777324243348,0.2953285866479114,0.1909965477312925,calm
