total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
55,-0.0005307948948894242,-0.0059807340753882,0.34545454545454546,0.07278083320118475,-0.00729305878406437,0.05874028998931869,0.031812756361554825,-0.0005307948948894275,4.8,0.2,0.16363636363636364
