Date,Close,equity,wealth_index,daily_return,cumulative_return,rolling_peak,drawdown
2010-04-12,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-13,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-14,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-15,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-16,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-19,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-20,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-21,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-22,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-23,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-26,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-27,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-28,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-29,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-04-30,,100000.0,1.0,0.0,0.0,1.0,0.0
2010-05-03,7.980648040771484,100859.95090659808,1.0085995090659807,0.008599509065980726,0.008599509065980726,1.0085995090659807,0.0
2010-05-04,7.750828742980957,97955.4946211214,0.979554946211214,-0.028796923450482015,-0.020445053788786027,1.0085995090659807,-0.028796923450482015
2010-05-05,7.670227527618408,96936.8564613695,0.969368564613695,-0.010398989497136912,-0.030631435386304973,1.0085995090659807,-0.03889645404310749
2010-05-06,,96023.13729326695,0.9602313729326695,-0.009425921176499985,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-07,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-10,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-11,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-12,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-13,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-14,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-17,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-18,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-19,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-20,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-21,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-24,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-25,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-26,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
2010-05-27,,96023.13729326695,0.9602313729326695,0.0,-0.03976862706733053,1.0085995090659807,-0.04795574030975169
