agent,regime_at_entry,total_trades,min_trades_required,meets_min_trade_threshold,average_return,median_return,win_rate,std_return,trade_level_return_ratio,plot_trade_level_return_ratio
trend,calm,58,20,True,0.0073732103892290134,-0.0038453833109007496,0.3275862068965517,0.03765594485986401,0.19580468413867444,0.19580468413867444
trend,neutral,88,20,True,0.004077109132338753,-0.0055177652159237,0.3409090909090909,0.03171206227600786,0.12856650875787848,0.12856650875787848
trend,stressed,82,20,True,0.0023745472923077187,-0.010136799478835501,0.3170731707317073,0.040071949958343296,0.059257093672161545,0.059257093672161545
mean_reversion,calm,52,20,True,0.007112802454188498,0.012349001180345449,0.6538461538461539,0.015602022563736176,0.4558897684663529,0.4558897684663529
mean_reversion,neutral,43,20,True,0.0036695132794455562,0.0123052725166248,0.6511627906976745,0.030747937923838856,0.11934176817108066,0.11934176817108066
mean_reversion,stressed,24,20,True,0.006467127341375507,0.0213272591226432,0.6666666666666666,0.06425020673726496,0.10065535458619139,0.10065535458619139
random,calm,75,20,True,0.0017847913692977057,0.0028151640744043,0.52,0.030249910748604194,0.05900154166174062,0.05900154166174062
random,neutral,47,20,True,0.0009165714673738699,0.0075311311407285,0.6808510638297872,0.05044677991512493,0.018169077767024408,0.018169077767024408
random,stressed,30,20,True,0.019384276405819877,0.0185541903996435,0.6333333333333333,0.06106889583304213,0.3174165201678947,0.3174165201678947
momentum,calm,28,20,True,0.011699442512374243,-0.0055878596793052,0.35714285714285715,0.07128925901049718,0.1641122754642677,0.1641122754642677
momentum,neutral,56,20,True,0.018281504182480486,-0.0036516114114618498,0.42857142857142855,0.08535130007726302,0.2141912796399284,0.2141912796399284
momentum,stressed,48,20,True,-0.0035013709199203046,-0.00768612960590815,0.20833333333333334,0.04041654104290757,-0.08663212708388704,-0.08663212708388704
breakout,calm,21,20,True,0.01809328140747568,-0.0087132433053109,0.42857142857142855,0.07883079008041932,0.22952048798467958,0.22952048798467958
breakout,neutral,33,20,True,0.00775389794329577,-0.0018993519395073,0.48484848484848486,0.044235224740204505,0.17528786140083533,0.17528786140083533
breakout,stressed,31,20,True,0.01449323039406724,-0.0039629793907461,0.4838709677419355,0.09048075356644286,0.16018025737843136,0.16018025737843136
