total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
68,0.002609198164428749,-0.0013863469333655,0.4411764705882353,0.017260561048813416,0.15116531595061444,0.018086624057643823,0.00960982227758315,0.0026091981644287493,2.573529411764706,0.7941176470588235,0.11764705882352941
