total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
77,0.015855641280631636,-0.0046289379963564,0.45454545454545453,0.09016675425061915,0.17584797647878914,0.07642364700735685,0.03461769682497269,0.015855641280631647,17.142857142857142,0.935064935064935,0.0
