signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
1998-11-09,121.6500015258789,USDJPY=X,breakout_volume_momentum,1998-11-10,1998-12-04,121.5999984741211,117.70999908447266,121.62358004049489,117.69041094472358,822,1.999491655865736,1.9348303559312559,1.4392735748108036,1.1643785667701962,100000.0,96763.0006812642,99976.58228494266,0.9997658228494266,99974.5827932868,0.9997458279328679,822,-3233.064996724013,-3236.99931873581,-0.032338869604576236,-0.032378222827184146,-0.0323699931873581,18,18,stressed,114.02243549980125,135.3796203728187,failed_breakout
1999-02-16,118.6500015258789,USDJPY=X,breakout_volume_momentum,1999-02-17,1999-03-11,118.66000366210938,119.75,118.69826547016261,119.72461694352533,815,1.9347817271636507,1.9515112561794632,2.7244907190633914,1.6201200824586706,96763.0006812642,97595.59083907148,96741.02113990969,0.9997728518007941,96739.08635818253,0.9997528567436592,815,836.4764507906194,832.5901578072762,0.008646726801755322,0.008606553867219285,0.008604426815470669,16,16,stressed,111.00510784306543,132.41081015494316,failed_breakout
2000-02-17,110.41000366210938,USDJPY=X,breakout_volume_momentum,2000-02-18,2000-02-29,110.44000244140624,109.70999908447266,110.4673967333836,109.68895899725453,883,1.9508542263115545,1.9371070158915151,1.9804682516997834,1.418159075487952,97595.59083907148,96904.34235682731,97544.66216980403,0.9994781662897925,97542.71131557772,0.99945817712625,883,-687.3605210019633,-691.2484822441664,-0.007046764558124302,-0.0070866236228331395,-0.007082783928056631,7,7,neutral,106.80318757354281,116.90227262152918,failed_breakout
2000-04-28,108.1500015258789,USDJPY=X,breakout_volume_momentum,2000-05-01,2000-05-22,108.12000274658205,106.9800033569336,108.13229860563894,106.96689659700536,896,1.9377307910130501,1.916846787018336,0.6372418372672943,0.7253099178544473,96904.34235682731,95856.28757951359,96888.47728144351,0.9998362810685472,96886.5395506525,0.9998162847428522,896,-1044.2001997356856,-1048.054777313717,-0.010777556971056599,-0.010817341419917179,-0.010815354109256563,15,15,neutral,102.98224540110142,117.45196255047837,failed_breakout
2000-07-21,108.97000122070312,USDJPY=X,breakout_volume_momentum,2000-07-24,2000-08-04,108.9000015258789,108.33999633789062,108.9260674545051,108.31777914134145,879,1.9149202658502,1.9042265573047827,1.8935654968746405,1.5511126359211023,95856.28757951359,95317.78300541958,95747.92821277583,0.9988695643293313,95746.01329250999,0.9988495873375847,880,-534.6854272708526,-538.5045740940077,-0.005584414524261764,-0.005624302835971279,-0.005617832566771519,9,9,calm,106.377292003905,113.63687781093975,failed_breakout
2000-11-24,111.2300033569336,USDJPY=X,breakout_volume_momentum,2000-11-27,2000-12-08,111.41000366210938,110.55999755859376,111.44778018120688,110.54125991825953,855,1.9057570410986377,1.890255544602238,2.8907654479629246,1.19508112609534,95317.78300541958,94538.91216801389,95289.75781197297,0.9997059814804441,95287.85205493188,0.9996859877606888,855,-775.074824819987,-778.8708374056879,-0.008134036061314185,-0.00817387338059296,-0.008171306684308875,9,9,calm,107.20030888954179,118.48345339823885,failed_breakout
2000-12-13,112.36000061035156,USDJPY=X,breakout_volume_momentum,2000-12-14,2001-01-10,112.37000274658205,117.08999633789062,112.38895002214244,117.05226599957443,841,1.890382139372436,1.968819114112842,1.1861506716451564,2.7233753011087574,94538.91216801389,98456.9017037807,94520.99735076117,0.999810503243142,94519.1069686218,0.9997905074329934,841,3921.848737020305,3917.98953576682,0.04149265543021127,0.04145182557710267,0.04144314172775541,19,19,calm,109.6269280105331,117.27953129002478,time_stop
2001-01-11,117.91000366210938,USDJPY=X,breakout_volume_momentum,2001-01-12,2001-01-22,117.91999816894533,116.69000244140624,117.95277174123449,116.67680915953297,834,1.9674522326437915,1.94616917678101,2.279305698613785,0.6307544291203275,98456.9017037807,97388.83528923221,98374.5790844222,0.9991638715221186,98372.61163218957,0.9991438886443458,834,-1064.152793139068,-1068.066414548493,-0.010817571837147965,-0.010857355485711222,-0.01084806038038753,6,6,neutral,113.33659713563408,126.1421354097649,failed_breakout
2001-03-02,119.0500030517578,USDJPY=X,breakout_volume_momentum,2001-03-05,2001-03-29,119.26000213623048,122.27999877929688,119.27930833933559,122.23854600717729,816,1.946638312097957,1.9949330708371333,1.1188330336473524,2.891137531785447,97388.83528923221,99799.63165480811,97333.86224320994,0.9994355303063333,97331.91560489783,0.9994155419954932,816,2414.7379369588316,2410.7963655758963,0.02480931277219535,0.024768816585939903,0.02475434025282409,18,18,neutral,114.3147780214597,127.57340810629437,failed_breakout
2001-03-30,126.2300033569336,USDJPY=X,breakout_volume_momentum,2001-04-02,2001-04-09,126.12999725341795,124.19000244140624,126.17158982840662,124.17744848558806,790,1.9935111192888246,1.9620036860722916,2.7975958054689025,0.5109690584943906,99799.63165480811,98220.30447917608,99677.54947556052,0.9987767271559693,99675.55596444123,0.998756752020929,790,-1575.3716608266668,-1579.3271756320278,-0.015804994971772946,-0.015844678871873512,-0.015824980006887025,5,5,neutral,121.14400915888677,135.38479291341787,failed_breakout
2001-06-20,123.87000274658205,USDJPY=X,breakout_volume_momentum,2001-06-21,2001-07-12,123.87999725341795,124.30999755859376,123.92262947589396,124.29131533389575,792,1.9629344508981605,1.9687744348889087,2.941412933583065,1.0030997658872283,98220.30447917608,98508.37196982771,98148.68547935892,0.999270833050285,98146.72254490801,0.9992508480333243,792,291.9991995374231,288.06749065163604,0.0029751293977627827,0.0029350698951748273,0.0029328710817905267,15,15,calm,119.41766085684922,131.88421814810113,failed_breakout
2001-10-11,121.4000015258789,USDJPY=X,breakout_volume_momentum,2001-10-12,2001-11-02,121.37000274658205,121.97000122070312,121.39385900370081,121.95503615331292,811,1.9690083930400275,1.9781106864067357,1.4655809985087027,0.72709712220494,98508.37196982771,98959.53951908369,98452.38866039441,0.9994316898319013,98450.41965200136,0.9994117015978693,811,455.1146683354184,451.1675492559716,0.004622780379648352,0.004582687924040758,0.0045799919360575815,15,15,neutral,117.44229276597963,128.5238772936976,failed_breakout
2001-12-06,124.5500030517578,USDJPY=X,breakout_volume_momentum,2001-12-07,2001-12-18,124.56999969482422,127.66000366210938,124.58351731982253,127.62239444922832,794,1.978386255038782,2.026643623853746,0.5851428940695584,2.4469132782968765,98959.53951908369,101368.402929953,98921.29113819414,0.9996134947567923,98919.3127519391,0.9995935028867345,794,2412.8684407481974,2408.8634108693045,0.024392288761639205,0.024351800915863964,0.02434190197908885,7,7,calm,122.63870677334998,127.99033635289187,take_profit
2001-12-20,129.1999969482422,USDJPY=X,breakout_volume_momentum,2001-12-21,2002-01-07,129.19000244140625,130.6999969482422,129.2053896408788,130.67678674577553,784,2.0259405095689793,2.0490120161737604,0.6910518756694404,1.2761534427537098,101368.402929953,102517.90330766629,101299.05141895854,0.999315846861646,101297.02547844897,0.9992958609444271,784,1153.5753302390426,1149.5003777133,0.011388047425780205,0.01134781966483169,0.011339829221810085,11,11,calm,123.58832713832528,139.30100260609262,failed_breakout
2002-08-06,120.95999908447266,USDJPY=X,breakout_volume_momentum,2002-08-07,2002-08-15,120.97000122070312,117.19000244140624,120.99075713156907,117.14950035679776,847,2.0495834258087804,1.9845125360441542,1.2157899195241504,2.9572989628744137,102517.90330766629,99260.32472347314,102481.2208738648,0.9996421850953058,102479.171290439,0.9996221926514528,847,-3253.5444882312995,-3257.5785841931524,-0.0317483489304411,-0.03178771396346249,-0.03177570433153358,6,6,neutral,115.66888837618569,130.4839983593892,failed_breakout
2002-09-13,121.62999725341795,USDJPY=X,breakout_volume_momentum,2002-09-16,2002-10-04,121.72000122070312,122.4000015258789,121.74571547562222,122.35861218819244,815,1.9844551622526423,1.994445378667537,1.6125743231373597,2.8826256236710024,99260.32472347314,99755.85664367695,99224.74256779435,0.9996415269063655,99222.7581126321,0.999621534475676,815,499.51082074472845,495.5319202038083,0.005034236401468621,0.004994135716740592,0.004992245608548011,14,14,neutral,116.6127195069154,130.66109719712256,failed_breakout
2002-12-05,124.70999908447266,USDJPY=X,breakout_volume_momentum,2002-12-06,2002-12-16,124.68000030517578,120.7300033569336,124.7077367839727,120.70071735254866,799,1.9928296338078841,1.928797463293728,1.724613308391567,1.9263322561209066,99755.85664367695,96550.32649087203,99643.474520028,0.9988734283135839,99641.4816903942,0.998853451244559,799,-3201.608525707809,-3205.530152804911,-0.032131281785389744,-0.03217063915975404,-0.032133753953463684,6,6,calm,121.14343985465811,131.12980569813882,stop_loss
2003-03-21,121.45999908447266,USDJPY=X,breakout_volume_momentum,2003-03-24,2003-04-02,120.9499969482422,117.7699966430664,120.97743187307506,117.74345014246802,798,1.9307998126942783,1.8791854642737897,1.768286525431355,1.754605293650394,96550.32649087203,93965.79908457064,96541.9214345266,0.9999129463705518,96539.9906347139,0.9998929485115816,798,-2580.7174210244193,-2584.527406301387,-0.02673210763805941,-0.026771572995906646,-0.026768707059170133,7,7,calm,116.17617668390582,130.97087940549295,failed_breakout
2004-02-20,108.9499969482422,USDJPY=X,breakout_volume_momentum,2004-02-23,2004-03-17,108.7699966430664,108.66999816894533,108.80373646690212,108.64247512681395,863,1.8779524914187309,1.8751691206888088,2.601942160248816,2.0333592684855466,93965.79908457064,93822.87742646244,93899.50252342795,0.9992944607315793,93897.62457093653,0.9992744752420746,863,-139.1685364960943,-142.92165810820185,-0.0014821305345265375,-0.0015221008919158471,-0.0015209965700347017,17,17,calm,105.05270368771569,115.96512481718992,failed_breakout
2004-05-07,112.30999755859376,USDJPY=X,breakout_volume_momentum,2004-05-10,2004-05-24,112.23999786376952,112.36000061035156,112.253977094741,112.33892404917091,835,1.874641417482175,1.8760600316211544,0.7454767674215796,1.376158362654032,93822.87742646244,93890.05743196231,93733.94551552623,0.99905212978566,93732.07087410874,0.9990321491426772,835,70.93070694897463,67.1800054998713,0.0007567389292427077,0.0007167237944641227,0.000716030112725187,10,10,stressed,108.10625607944291,119.8767322210653,failed_breakout
2004-07-27,110.87999725341795,USDJPY=X,breakout_volume_momentum,2004-07-28,2004-08-12,110.9000015258789,110.7699966430664,110.93338538402061,110.73905342468589,846,1.8769928806976288,1.8737047839456853,2.5102666981403443,2.294246241373258,93890.05743196231,93721.9018967005,93851.52102776214,0.9995895581997263,93849.64403488144,0.9995695668083902,846,-164.40483759717173,-168.15553526181506,-0.0017517896768587293,-0.0017917546410651925,-0.001790983410396457,11,11,neutral,107.92178416692637,116.2047808091028,failed_breakout
2005-02-10,105.81999969482422,USDJPY=X,breakout_volume_momentum,2005-02-11,2005-02-23,105.81999969482422,104.22000122070312,105.84615297230009,104.20530852320806,885,1.8734769076097118,1.8444339608607827,1.971487200084331,0.9099759122912822,93721.9018967005,92266.03664838558,93675.71885739319,0.9995072332253969,93673.84538048558,0.9994872434805273,885,-1452.1473374464456,-1455.865248314916,-0.0155021642545803,-0.015541854211295208,-0.015533885024223672,8,8,neutral,102.22910499333541,112.28361015750407,failed_breakout
2005-03-28,107.23999786376952,USDJPY=X,breakout_volume_momentum,2005-03-29,2005-04-14,107.2300033569336,107.31999969482422,107.26555299988561,107.3053730559557,860,1.8449675115980326,1.8456524165624382,2.8152701519274452,0.8630854124053873,92266.03664838558,92296.59127667769,92250.22054741322,0.9998285815501903,92248.37557990162,0.9998085853784827,860,34.245248220272515,30.554628292112042,0.0003712287398558117,0.0003312213152810146,0.0003311579146783116,12,12,calm,103.68035323008837,113.64735820439557,failed_breakout
2005-06-13,109.4499969482422,USDJPY=X,breakout_volume_momentum,2005-06-14,2005-06-24,109.4499969482422,108.94000244140624,109.46485362070031,108.92171137365223,843,1.8455774320450073,1.8364200537597768,0.8573935927218643,1.1792857478406535,92296.59127667769,91835.04036493035,92280.71717968241,0.9998280099321578,92278.87160225036,0.9998080137718823,843,-457.8689142615324,-461.5509117473371,-0.00496179576442032,-0.0050016965285050305,-0.005000736271654334,8,8,calm,106.36777087115924,114.99800388699154,failed_breakout
2005-07-01,111.73999786376952,USDJPY=X,breakout_volume_momentum,2005-07-04,2005-07-19,111.62000274658205,111.91000366210938,111.63400679475265,111.87153041943928,822,1.8352630717057337,1.8391679600955817,0.754618153198489,2.9390557209555728,91835.04036493035,92026.61035339096,91764.98884835839,0.9992372027464289,91763.15358528668,0.9992172184020608,822,195.24441949241051,191.5699884606092,0.0021276995380389374,0.0020876569840481765,0.0020860228045782546,11,11,calm,108.02119879369567,118.43383618990244,failed_breakout
