total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
204,0.030500441797541668,-0.0355860407402677,0.25980392156862747,0.26304258631093985,0.11595248596547564,0.28072601051864066,0.057327075700592395,0.03050044179754168
