start_date,end_date,first_close,last_close,buy_hold_return,annualized_sharpe,max_drawdown,number_of_periods,transaction_cost,timeframe_label,data_interval
2019-09-24 00:00,2026-04-02 00:00,17.81999969482422,48.52000045776367,1.7215037535401545,0.570348550627087,-0.9538464702581959,1640,0.00047,Daily,1d
