Date,Close,equity,wealth_index,bar_return,daily_return,cumulative_return,rolling_peak,drawdown,timeframe_label
2023-07-12 14:30:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-12 15:30:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-12 16:30:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-12 17:30:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-12 18:30:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-12 19:30:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-13 13:30:00,149.09469604492188,100245.52032955614,1.0024552032955614,0.00245520329556137,0.00245520329556137,0.00245520329556137,1.0024552032955614,0.0,1H
2023-07-13 14:30:00,148.5498046875,99879.35333736864,0.9987935333736864,-0.0036527017963867703,-0.0036527017963867703,-0.0012064666263136292,1.0024552032955614,-0.0036527017963867703,1H
2023-07-13 15:30:00,148.7050018310547,99983.64581783739,0.9998364581783739,0.0010441845785331694,0.0010441845785331694,-0.00016354182162614528,1.0024552032955614,-0.002612331312739413,1H
2023-07-13 16:30:00,148.83949279785156,100074.02374752489,1.0007402374752488,0.0009039271267639037,0.0009039271267639037,0.0007402374752487617,1.0024552032955614,-0.001710765543113224,1H
2023-07-13 17:30:00,148.92999267578125,100134.83966549364,1.0013483966549364,0.0006077093304670544,0.0006077093304670544,0.0013483966549363569,1.0024552032955614,-0.0011040958608289353,1H
2023-07-13 18:30:00,148.77499389648438,100030.68048580614,1.0003068048580614,-0.0010401892092247733,-0.0010401892092247733,0.0003068048580614491,1.0024552032955614,-0.002143136601453155,1H
2023-07-13 19:30:00,148.8300018310547,100067.64581783739,1.0006764581783738,0.0003695399436625113,0.0003695399436625113,0.0006764581783738066,1.0024552032955614,-0.0017743886323697833,1H
2023-07-14 13:30:00,149.79649353027344,100717.12823971239,1.007171282397124,0.006490433711784371,0.006490433711784371,0.007171282397123946,1.007171282397124,0.0,1H
2023-07-14 14:30:00,148.77999877929688,100034.04376705614,1.0003404376705614,-0.00678220760058279,-0.00678220760058279,0.00034043767056135543,1.007171282397124,-0.006782207600582901,1H
2023-07-14 15:30:00,149.1199951171875,100262.52130611864,1.0026252130611863,0.0022839978317235055,0.0022839978317235055,0.002625213061186349,1.007171282397124,-0.004513700316313374,1H
2023-07-14 16:30:00,149.41819763183594,100462.91339596239,1.0046291339596238,0.001998673953469865,0.001998673953469865,0.004629133959623832,1.007171282397124,-0.0025240477780995585,1H
2023-07-14 17:30:00,149.55999755859375,100558.20294674364,1.0055820294674365,0.0009485047522530543,0.0009485047522530543,0.005582029467436467,1.007171282397124,-0.0015779370971588103,1H
2023-07-14 18:30:00,149.51499938964844,100527.96417721239,1.005279641772124,-0.00030070912809831984,-0.00030070912809831984,0.005279641772123922,1.007171282397124,-0.0018781717251685759,1H
2023-07-14 19:30:00,149.8300018310547,100739.64581783739,1.0073964581783739,0.0021056990694832134,0.0021056990694832134,0.007396458178373866,1.0073964581783739,0.0,1H
2023-07-17 13:30:00,150.6699981689453,101304.12335689989,1.0130412335689989,0.005603330590254529,0.005603330590254529,0.013041233568998889,1.0130412335689989,0.0,1H
2023-07-17 14:30:00,152.19000244140625,102325.56622799364,1.0232556622799365,0.010082934803109067,0.010082934803109067,0.023255662279936473,1.0232556622799365,0.0,1H
2023-07-17 15:30:00,152.82000732421875,102748.92950924364,1.0274892950924364,0.004137414498217362,0.004137414498217362,0.02748929509243636,1.0274892950924364,0.0,1H
2023-07-17 16:30:00,153.2050018310547,103007.64581783739,1.030076458178374,0.002517946511262359,0.002517946511262359,0.0300764581783739,1.030076458178374,0.0,1H
2023-07-17 17:30:00,153.6750030517578,103323.48663814989,1.033234866381499,0.0030661881242393108,0.0030661881242393108,0.03323486638149897,1.033234866381499,0.0,1H
2023-07-17 18:30:00,153.2156982421875,103014.83380611864,1.0301483380611864,-0.002987247547231786,-0.002987247547231786,0.03014833806118644,1.033234866381499,-0.002987247547231786,1H
2023-07-17 19:30:00,153.35000610351562,103105.08868893114,1.0310508868893113,0.0008761348194024077,0.0008761348194024077,0.031050886889311347,1.033234866381499,-0.002113729959419719,1H
2023-07-18 13:30:00,153.26499938964844,103047.96417721239,1.0304796417721238,-0.0005540416331059062,-0.0005540416331059062,0.03047964177212381,1.033234866381499,-0.0026666004981270586,1H
2023-07-18 14:30:00,154.0449981689453,103572.12335689989,1.035721233568999,0.005086555410120486,0.005086555410120486,0.03572123356899892,1.035721233568999,0.0,1H
2023-07-18 15:30:00,154.0800018310547,103595.64581783739,1.0359564581783738,0.00022711189241952923,0.00022711189241952923,0.035956458178373785,1.0359564581783738,0.0,1H
2023-07-18 16:30:00,154.17999267578125,103662.83966549364,1.0366283966549363,0.0006486165236558872,0.0006486165236558872,0.036628396654936335,1.0366283966549363,0.0,1H
2023-07-18 17:30:00,154.33999633789062,103770.36212643114,1.0377036212643114,0.0010372324478518102,0.0010372324478518102,0.03770362126431137,1.0377036212643114,0.0,1H
2023-07-18 18:30:00,154.05499267578125,103578.83966549364,1.0357883966549364,-0.00184563739600474,-0.00184563739600474,0.03578839665493638,1.0377036212643114,-0.00184563739600474,1H
