total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
66,0.00469961229998885,-0.009423519382933052,0.3787878787878788,0.0395131025157215,0.11893807372172219,0.043285181229163465,0.018828173632434702,0.004699612299988847
