agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,-0.14636329147713414,-0.005499052021049997,-0.04668073362490993,-0.013767391185300817,-0.43408643123412527,-0.04732068390414441,-0.011625990436396703,0.27443914123029384,34.74,0.6526,0.18535293054814392,-0.09904260757298974,-0.49095511827036914,0,0,-0.3887614049981174,0.4958497806327881,295,0.00047,5000,random_timing_matched_duration
mean_reversion,1,101,-0.04808034189709239,-0.001741004358575925,0.016556407996411157,-0.004107302241748007,-0.3361694615606814,-0.03760741826019461,-0.01220786702521321,0.23106892417214864,48.02,0.5198,0.2841637248350062,-0.01047292363689778,-0.15524577785783877,0,0,-0.34448545286931603,0.4009254281141032,124,0.00047,5000,random_timing_matched_duration
random,1,101,0.10164459565304867,0.003374175457128321,0.08302706602978627,0.034302614841903535,-0.36554577602563176,-0.003605120500830966,0.030079069238801617,0.28198289083702754,65.22,0.3478,0.45867042233330635,0.10524971615387964,0.25379386033604595,0,1,-0.36147122883827504,0.5481381139025183,168,0.00047,5000,random_timing_matched_duration
momentum,1,101,0.03515807483935017,0.001226489753427239,0.053461159058706055,0.02352812128072078,-0.3987452856751037,-0.004998437097021249,0.03505093239179202,0.28157178287997936,55.74,0.4426,0.35398859040876085,0.04015651193637142,0.00038051557035392836,0,1,-0.35941355362836214,0.5524575099598298,139,0.00047,5000,random_timing_matched_duration
breakout,1,101,0.5298108045281238,0.015001797079953649,0.24145193128089537,0.14187943570331824,-0.345961830065446,0.05238091069807429,0.08941912601105408,0.28817692520076893,92.34,0.0766,1.1157712303673961,0.4774298938300495,1.5281989639186235,0,1,-0.312375530518194,0.6126499443192224,66,0.00047,5000,random_timing_matched_duration
trend,2,102,-0.14636329147713414,-0.005499052021049997,-0.04668073362490993,-0.013767391185300817,-0.43408643123412527,-0.05102780456667502,-0.016964143737219127,0.27229168952427724,34.94,0.6506,0.18668594105416525,-0.09533548691045912,-0.47522253788203817,0,0,-0.3996845015237095,0.4771222795734802,295,0.00047,5000,random_timing_matched_duration
mean_reversion,2,102,-0.04808034189709239,-0.001741004358575925,0.016556407996411157,-0.004107302241748007,-0.3361694615606814,-0.04311505173058568,-0.016739751403933564,0.23148278484106388,48.96,0.5104,0.2920893342868941,-0.004965290166506715,-0.13539058861192327,0,0,-0.34884319186227625,0.39657032437628525,124,0.00047,5000,random_timing_matched_duration
random,2,102,0.10164459565304867,0.003374175457128321,0.08302706602978627,0.034302614841903535,-0.36554577602563176,-0.006397359100876008,0.03676835906691789,0.2843373049642219,64.60000000000001,0.354,0.4509967379742122,0.10804195475392468,0.22816646093728066,0,1,-0.3514833318707626,0.5648474247499142,168,0.00047,5000,random_timing_matched_duration
momentum,2,102,0.03515807483935017,0.001226489753427239,0.053461159058706055,0.02352812128072078,-0.3987452856751037,0.0036443833401250863,0.041901729339342,0.2891240975933569,54.620000000000005,0.4538,0.34313550845108287,0.03151369149922508,-0.023324429046646073,0,1,-0.3608352104540763,0.5635777760025517,139,0.00047,5000,random_timing_matched_duration
breakout,2,102,0.5298108045281238,0.015001797079953649,0.24145193128089537,0.14187943570331824,-0.345961830065446,0.04326789734458233,0.07947611985108231,0.28726388653387047,93.10000000000001,0.069,1.1611509092627446,0.4865429071835415,1.567668982379878,0,1,-0.3201438613302647,0.5969847376273064,66,0.00047,5000,random_timing_matched_duration
trend,3,103,-0.14636329147713414,-0.005499052021049997,-0.04668073362490993,-0.013767391185300817,-0.43408643123412527,-0.054111089298270555,-0.012418519169731997,0.27547050267224965,34.88,0.6512,0.18628560811885517,-0.0922522021788636,-0.4862399821688621,0,0,-0.38843761892783213,0.4885362763051607,295,0.00047,5000,random_timing_matched_duration
mean_reversion,3,103,-0.04808034189709239,-0.001741004358575925,0.016556407996411157,-0.004107302241748007,-0.3361694615606814,-0.04228820189315706,-0.01574208098536324,0.22841938773124051,48.94,0.5106,0.29191918953176843,-0.005792140003935332,-0.1415740635369294,0,0,-0.3482479745623509,0.396282456387459,124,0.00047,5000,random_timing_matched_duration
random,3,103,0.10164459565304867,0.003374175457128321,0.08302706602978627,0.034302614841903535,-0.36554577602563176,0.0020783849334472726,0.03829950963761094,0.28520000487449887,63.6,0.364,0.438898616350944,0.09956621071960141,0.22210759092838195,0,1,-0.35902727674303775,0.5683068768770962,168,0.00047,5000,random_timing_matched_duration
momentum,3,103,0.03515807483935017,0.001226489753427239,0.053461159058706055,0.02352812128072078,-0.3987452856751037,0.005376920243304113,0.04333461915398138,0.2921250585962847,54.300000000000004,0.457,0.34008379993014975,0.029781154596046057,-0.027989876506729787,0,1,-0.3617627423101067,0.5806392799875015,139,0.00047,5000,random_timing_matched_duration
breakout,3,103,0.5298108045281238,0.015001797079953649,0.24145193128089537,0.14187943570331824,-0.345961830065446,0.056415097783688944,0.08980534394049941,0.2932294756762461,92.32000000000001,0.0768,1.114638779968488,0.4733957067444349,1.5005499006294758,0,1,-0.32132575097923816,0.6171790209666037,66,0.00047,5000,random_timing_matched_duration
trend,4,104,-0.14636329147713414,-0.005499052021049997,-0.04668073362490993,-0.013767391185300817,-0.43408643123412527,-0.05544054314914,-0.016677189539602077,0.27145397784112,34.760000000000005,0.6524,0.18548604763176182,-0.09092274832799414,-0.47774618360330817,0,0,-0.3858462198717302,0.4798083731410106,295,0.00047,5000,random_timing_matched_duration
mean_reversion,4,104,-0.04808034189709239,-0.001741004358575925,0.016556407996411157,-0.004107302241748007,-0.3361694615606814,-0.03828937174721334,-0.009108319156567807,0.23642806715323034,48.16,0.5184,0.2853350071374631,-0.00979097014987905,-0.16483670153792104,0,0,-0.34581070999229385,0.4192266905810445,124,0.00047,5000,random_timing_matched_duration
random,4,104,0.10164459565304867,0.003374175457128321,0.08302706602978627,0.034302614841903535,-0.36554577602563176,-0.003460580751600939,0.03549879678078458,0.28708189533016587,64.7,0.353,0.4522252946121775,0.10510517640464961,0.2304074201411811,0,1,-0.3594461992367317,0.5714081824048839,168,0.00047,5000,random_timing_matched_duration
