Date,Close,equity,wealth_index,daily_return,cumulative_return,rolling_peak,drawdown
2008-02-11,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-12,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-13,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-14,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-15,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-18,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-19,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-20,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-21,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-22,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-25,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-26,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-27,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-28,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-02-29,,100000.0,1.0,0.0,0.0,1.0,0.0
2008-03-03,0.960614800453186,99250.41047178984,0.9925041047178984,-0.0074958952821015945,-0.0074958952821015945,1.0,-0.0074958952821015945
2008-03-04,0.9620935320854188,99403.1915453005,0.9940319154530051,0.001539349538046464,-0.005968084546994934,1.0,-0.005968084546994934
2008-03-05,0.9653441309928894,99739.04017382146,0.9973904017382146,0.003378650356189894,-0.0026095982617854174,1.0,-0.0026095982617854174
2008-03-06,0.9784736037254332,101095.56416707515,1.0109556416707515,0.013600732380115055,0.01095564167075147,1.0109556416707515,0.0
2008-03-07,0.9758002161979676,100819.35244112494,1.0081935244112494,-0.0027321844259530215,0.008193524411249431,1.0109556416707515,-0.0027321844259529104
2008-03-10,0.9814505577087402,101403.14007567645,1.0140314007567646,0.005790432297136938,0.014031400756764567,1.0140314007567646,0.0
2008-03-11,0.968616783618927,100077.16737049104,1.0007716737049104,-0.013076248962269332,0.0007716737049103806,1.0140314007567646,-0.013076248962269332
2008-03-12,0.985512912273407,101822.85848694325,1.0182285848694326,0.017443450512438785,0.018228584869432574,1.0182285848694326,0.0
2008-03-13,0.989804983139038,102266.31095670938,1.0226631095670937,0.00435513671837251,0.02266310956709372,1.0226631095670937,0.0
2008-03-14,1.0021545886993408,103542.25985359431,1.035422598535943,0.01247672752589124,0.035422598535943095,1.035422598535943,0.0
2008-03-17,1.0159504413604736,104967.63355468989,1.049676335546899,0.013766105772763826,0.049676335546898986,1.049676335546899,0.0
2008-03-18,1.001001000404358,103423.07226454497,1.0342307226454497,-0.014714643341370404,0.034230722645449685,1.049676335546899,-0.014714643341370404
2008-03-19,1.003512263298035,103682.53343545679,1.036825334354568,0.00250873586744893,0.03682533435456792,1.049676335546899,-0.012242822627448802
2008-03-20,0.99334454536438,102632.0149862695,1.026320149862695,-0.010132067710722503,0.02632014986269504,1.049676335546899,-0.02225084523033949
2008-03-21,,102574.75294357937,1.0257475294357936,-0.0005579354814166937,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-03-24,,102574.75294357937,1.0257475294357936,0.0,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-03-25,,102574.75294357937,1.0257475294357936,0.0,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-03-26,,102574.75294357937,1.0257475294357936,0.0,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-03-27,,102574.75294357937,1.0257475294357936,0.0,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-03-28,,102574.75294357937,1.0257475294357936,0.0,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-03-31,,102574.75294357937,1.0257475294357936,0.0,0.025747529435793615,1.049676335546899,-0.02279636617571079
2008-04-02,0.9915716648101808,102928.74565821061,1.0292874565821062,0.0034510706043420214,0.029287456582106186,1.049676335546899,-0.019423967440563294
2008-04-03,0.9895111918449402,102714.86238299974,1.0271486238299974,-0.0020779741737172452,0.027148623829997387,1.049676335546899,-0.02146157911158808
2008-04-04,0.9945301413536072,103235.8443988479,1.032358443988479,0.005072119104882145,0.03235844398847898,1.049676335546899,-0.016498315692138665
2008-04-07,0.9875568151474,102511.99221866498,1.0251199221866498,-0.007011636165694002,0.025119922186649823,1.049676335546899,-0.023394271670852618
2008-04-08,0.9840583205223083,102148.83798109659,1.021488379810966,-0.003542553702339135,0.021488379810965963,1.049676335546899,-0.026853949909470543
