agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
momentum,12.03206890970024,3.909315655944076,4.864926267719026,3.706834609100398,95.26,8.122753253756164,1.9334940448612539
trend,4.439718391035628,2.3605327957295703,2.9968458059252727,2.4727055045977213,79.2,2.0791855953060576,0.5835197852827576
mean_reversion,0.9940014098167508,0.5009594665004166,0.6987656808397603,0.8690512482969014,70.78,0.4930419433163342,0.33972188585606466
random,0.986892179188446,1.3512354285314123,1.7832892059821526,1.7841553921373212,37.98,-0.36434324934296636,-0.44637200902084334
breakout,1.907057983722671,2.7024785056976652,3.3748171753381575,2.718348110959322,32.9,-0.7954205219749941,-0.5399452651770582
