total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
122,0.006692383479858673,-0.0046880247172818995,0.36885245901639346,0.03862430317347351,0.17326871762064264,0.0394795651754048,0.012468956472083874,0.006692383479858673
