Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20,regime
2002-03-14,1151.5,1158.25,1147.25,1155.75,4051,0.0010827197921177,1128.3,1127.86,0.0114970116049091,29.98161936921086,218535.15,0.9155609529280256,0.2295212765957446,1173.5,1073.75,neutral
2002-03-15,1154.25,1159.0,1152.5,1158.5999755859375,227876,0.0024659100894981,1130.992498779297,1127.6969995117188,0.0111318921227367,30.163259958915873,218440.1,0.9152683378468884,0.1496898790235052,1173.5,1073.75,neutral
2002-03-18,1166.0,1175.75,1161.0,1167.25,274847,0.0074659283586535,1134.117498779297,1127.5369995117187,0.011168782634765,30.518084949395544,221095.55,1.085667769640286,0.1463294868647189,1173.5,1073.75,neutral
2002-03-19,1167.0,1177.5,1166.75,1174.25,261004,0.0059970014992503,1138.6424987792968,1127.6869995117188,0.0099931989669622,29.403478026006944,221688.0,1.2109962362006583,0.157466732380483,1175.75,1073.75,calm
2002-03-20,1174.25,1175.25,1151.75,1152.25,302166,-0.0187353629976581,1141.2049987792968,1127.461999511719,0.010762983014069,28.220709284707397,220710.65,0.3913792920395654,0.1268948655256723,1177.5,1073.75,neutral
2002-03-21,1152.25,1158.5,1141.25,1152.75,290501,0.000433933608158,1144.8924987792968,1127.4269995117188,0.0094909264211029,24.41315291568555,219063.4,0.3218552412234592,0.1044311377245508,1177.5,1074.25,calm
2002-03-22,1153.0,1159.0,1146.75,1149.75,231494,-0.0026024723487313,1147.792498779297,1127.2319995117186,0.0093677274034372,21.155744902146953,212799.6,0.0925281161101742,0.1020848310567936,1177.5,1074.25,calm
2002-03-25,1149.0,1153.25,1133.0,1135.5,255031,-0.0123939986953686,1149.0799987792968,1126.9869995117188,0.0093471303141766,19.521823090019648,211275.15,-0.6956316895546235,0.0757934628138323,1177.5,1087.0,calm
2002-03-26,1135.5,1149.5,1134.0,1142.5,289497,0.0061646851607222,1150.804998779297,1127.0269995117187,0.0093847059159977,17.202106149232,210832.0,-0.4827896483866162,0.0632852489530013,1177.5,1100.5,calm
2002-03-27,1142.0,1149.25,1136.75,1145.0,265959,0.0021881838074397,1152.4674987792969,1126.9569995117188,0.0093768119773486,14.78407263842675,205823.1,-0.5051043079893532,0.0646211064621107,1177.5,1101.75,calm
