agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.098; mean percentile=90.2; mean RCSI_z=1.230.,2.1745647709184444,0.3884537515307334,0.1262709457511578,-0.3982243823131719,1.759891628746924,1.2725914509838674,0.0948,1.0231916626619335,90.52,179.0,5030,0.00047,0.9221454545454545,False,False
mean_reversion,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,moderately variable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=moderately variable; mean p=0.242; mean percentile=75.8; mean RCSI_z=0.444.,0.6929059451652102,0.2289759042738148,0.1374469621673135,-0.4733048679986884,0.5454029412840777,0.4591508897327195,0.234,0.6307841425898572,76.6,91.0,5030,0.00047,1.0,False,False
random,Inconclusive,Null-Like / Inconclusive,Low,null-like / inconclusive,unstable,Null-Like / Inconclusive (Low confidence): evidence is mixed; stability=unstable; mean p=0.527; mean percentile=47.3; mean RCSI_z=-0.308.,0.2931832691390483,0.170204037265615,0.066524957609723,-0.5658871972232398,-0.0398246270607655,-0.2932164328644384,0.517,0.2865094569060575,48.3,115.0,5030,0.00047,1.0,False,False
momentum,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.217; mean percentile=78.3; mean RCSI_z=0.517.,1.47968691821418,0.3218205715045917,0.1211667613788949,-0.484149001222211,0.9762535348956642,0.5239593220708301,0.209,0.679853713888946,79.10000000000001,96.0,5030,0.00047,1.0,False,False
breakout,Inconclusive,Positive but Inconclusive,Low,positive but inconclusive,stable,Positive but Inconclusive (Low confidence): evidence is mixed; stability=stable; mean p=0.244; mean percentile=75.6; mean RCSI_z=0.411.,1.315030825921755,0.3088492123072862,0.1784146840972803,-0.4955243698908261,0.7851012070870032,0.4041336905288404,0.2532,0.5965362986546825,74.68,65.0,5030,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,2.0501387433084237,0.3251900312019224,,-0.7267579405731917,,,,,,,5282,0.0,,,
