total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
118,-0.0022765244105133896,0.0066845145893117495,0.5932203389830508,0.14923097624869755,-0.015255039320519479,0.07959217460665753,0.12166837714388767,-0.002276524410513403
