agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend_pullback,0.008469635870861948,0.7615780607009921,175.49034124648702,1152.960390893415,37.2,0.628,0.20204035626280387,no evidence,-0.12873520489751256,408.71676514002604,36,0.00047,500,True,42,random_timing_matched_duration
breakout_volume_momentum,-0.23668131106234522,0.05813807215721761,75.64419465994997,645.0896585858661,0.2,0.998,0.0008694587126288914,no evidence,-0.13600238269205012,101.33331115737923,29,0.00047,500,True,42,random_timing_matched_duration
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,1.0,-0.0,no trades,0.0,0.0,0,0.00047,500,True,42,random_timing_matched_duration
volatility_managed_tsmom,-0.023647663601789475,-0.021858050129136254,10.23533961432385,89.35918289356411,49.0,0.51,0.2924298239020636,no evidence,-0.16283996657246272,28.465369069735843,12,0.00047,500,True,42,random_timing_matched_duration
momentum_relative_strength,-0.5337777531536736,0.13365692074959173,180.39569087613557,2387.654115020408,17.0,0.83,0.08092190762392612,no evidence,-0.9909749060261256,107.78615160013196,87,0.00047,500,True,42,random_peer_rotation_matched_duration
random,-0.3050132971562629,0.8161181080498063,103.28759807225931,897.649816946267,0.4,0.996,0.00174066157630127,no evidence,-0.09194572707332026,204.92733245595068,52,0.00047,500,True,42,random_timing_matched_duration
