agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend_pullback,1,101,-0.1749985391487411,-0.06853183913339168,-2.8030852499422463,-0.27254216726395175,-0.17740568148575453,-0.14505924826675015,-0.14487291094045804,0.03650830014097095,20.52,0.7948,0.09974214156222248,-0.030125628208283073,-0.825172031892961,0,0,-0.20431746150595137,-0.08410316851707726,322,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,1,101,-0.16446787448475517,-0.06339150398027703,-1.6002629547268836,-0.18565717189097483,-0.16522129767594018,-0.11106439419528139,-0.10945917859843371,0.04732237812937804,11.86,0.8814,0.054826953826099895,-0.05500869588632146,-1.1624245877062485,0,0,-0.18403699503758006,-0.027890453358888994,230,0.00047,5000,random_timing_matched_duration
mean_reversion_vol_filter,1,101,-0.04896527962068743,-0.0185155526835012,-0.9185447473718966,-0.1137533927694223,-0.05413068166699242,-0.07224035343511528,-0.07148198479731967,0.03007422889684608,77.42,0.2258,0.646276062411051,0.022516705176632235,0.7487043226898359,0,1,-0.12040495389268618,-0.0203528395292587,148,0.00047,5000,random_timing_matched_duration
momentum_relative_strength,1,101,-0.25745557472759073,-0.10359807818907249,-1.924872354314694,-0.1724024777338343,-0.2765867841205242,-0.17420097957582462,-0.17177339521967191,0.05717236546051782,6.12,0.9388,0.02742691907344505,-0.08568217950791882,-1.4986642378316382,0,0,-0.263112016607314,-0.07448810295269999,410,0.00047,5000,random_peer_rotation_matched_duration
random,1,101,-0.11733810107533896,-0.04458900168792159,-0.8907775367995726,-0.08195315449489063,-0.1309310551447055,-0.17222192898003733,-0.17207319962856277,0.05921850475576731,82.64,0.1736,0.7604502791595269,0.05473509855322381,0.9242904524348555,0,1,-0.2680959424092602,-0.0714260702648107,373,0.00047,5000,random_timing_matched_duration
trend_pullback,2,102,-0.1749985391487411,-0.06853183913339168,-2.8030852499422463,-0.27254216726395175,-0.17740568148575453,-0.14582768968390142,-0.14558842037433165,0.035620931349489245,20.28,0.7972,0.09843270997155,-0.029410118774409466,-0.8256414883108093,0,0,-0.2035155924961349,-0.0847521568428987,322,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,2,102,-0.16446787448475517,-0.06339150398027703,-1.6002629547268836,-0.18565717189097483,-0.16522129767594018,-0.10985723134411708,-0.10938434076148569,0.04769277543926336,12.68,0.8732,0.05888627296289843,-0.055083533723269476,-1.154965992562505,0,0,-0.1872633701343148,-0.029146388053130856,230,0.00047,5000,random_timing_matched_duration
mean_reversion_vol_filter,2,102,-0.04896527962068743,-0.0185155526835012,-0.9185447473718966,-0.1137533927694223,-0.05413068166699242,-0.0719964280237281,-0.0718170183548695,0.029699978650039784,78.14,0.2186,0.660349842386316,0.022851738734182073,0.7694193656988189,0,1,-0.11980451769218242,-0.021546452339338225,148,0.00047,5000,random_timing_matched_duration
momentum_relative_strength,2,102,-0.25745557472759073,-0.10359807818907249,-1.924872354314694,-0.1724024777338343,-0.2765867841205242,-0.17269413624204139,-0.170847761799047,0.05886968141137511,6.02,0.9398,0.026964559313066957,-0.08660781292854372,-1.4711785566383055,0,0,-0.26188648678687476,-0.07149086663787671,410,0.00047,5000,random_peer_rotation_matched_duration
random,2,102,-0.20395668370337267,-0.08041291933745254,-1.6559891512128684,-0.14299717522231645,-0.22356523266436956,-0.17768169012092877,-0.17655753913744224,0.058833307870389685,32.08,0.6792,0.16800232276410373,-0.027399144565930428,-0.46570804120500914,0,0,-0.2700956071681235,-0.07711081863977003,381,0.00047,5000,random_timing_matched_duration
trend_pullback,3,103,-0.1749985391487411,-0.06853183913339168,-2.8030852499422463,-0.27254216726395175,-0.17740568148575453,-0.1463348280843974,-0.14609156330930487,0.0358895818000374,21.7,0.783,0.10623823794205658,-0.028906975839436244,-0.8054419803633966,0,0,-0.20442662721011504,-0.08632781884113352,322,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,3,103,-0.16446787448475517,-0.06339150398027703,-1.6002629547268836,-0.18565717189097483,-0.16522129767594018,-0.10989502234423382,-0.10775253799368474,0.04864775475349913,11.48,0.8852,0.052958594744779666,-0.056715336491070426,-1.1658366717734492,0,0,-0.18410619846111753,-0.0254247527128093,230,0.00047,5000,random_timing_matched_duration
mean_reversion_vol_filter,3,103,-0.04896527962068743,-0.0185155526835012,-0.9185447473718966,-0.1137533927694223,-0.05413068166699242,-0.07301965099370009,-0.07161157538281426,0.030359197398393056,76.92,0.2308,0.6367641955163061,0.02264629576212683,0.7459451402798126,0,1,-0.11939588453813582,-0.020301916710813724,148,0.00047,5000,random_timing_matched_duration
momentum_relative_strength,3,103,-0.25745557472759073,-0.10359807818907249,-1.924872354314694,-0.1724024777338343,-0.2765867841205242,-0.17303726090253357,-0.17203958343569567,0.057315459189479535,6.22,0.9378,0.02788977159716947,-0.08541599129189506,-1.4902784083002423,0,0,-0.2634271985336875,-0.07410429114182124,410,0.00047,5000,random_peer_rotation_matched_duration
random,3,103,-0.11251945422363753,-0.0426026162080397,-0.8666280841279721,-0.0768427189545426,-0.13851227963579482,-0.18219970920355766,-0.18039504956205443,0.058348242226186404,87.58,0.1242,0.9058784041594385,0.0678755953384169,1.1632843209791617,0,1,-0.2726676803592117,-0.08076001156106159,389,0.00047,5000,random_timing_matched_duration
trend_pullback,4,104,-0.1749985391487411,-0.06853183913339168,-2.8030852499422463,-0.27254216726395175,-0.17740568148575453,-0.14639640268784163,-0.14528331324545046,0.03534719187883804,20.02,0.7998,0.09701860020249718,-0.02971522590329065,-0.8406672305157236,0,0,-0.2013108006630656,-0.08642808921008045,322,0.00047,5000,random_timing_matched_duration
breakout_volume_momentum,4,104,-0.16446787448475517,-0.06339150398027703,-1.6002629547268836,-0.18565717189097483,-0.16522129767594018,-0.10901989681483261,-0.10677165506926936,0.04843281167163438,10.92,0.8908,0.0502197916379994,-0.057696219415485805,-1.1912630595691127,0,0,-0.18344018872670273,-0.025568029431443352,230,0.00047,5000,random_timing_matched_duration
mean_reversion_vol_filter,4,104,-0.04896527962068743,-0.0185155526835012,-0.9185447473718966,-0.1137533927694223,-0.05413068166699242,-0.07178711651764996,-0.07169277728653836,0.030059216311219633,77.64,0.2236,0.6505282007856144,0.02272749766585093,0.7560908252078371,0,1,-0.11961843154544673,-0.022465664258075703,148,0.00047,5000,random_timing_matched_duration
momentum_relative_strength,4,104,-0.25745557472759073,-0.10359807818907249,-1.924872354314694,-0.1724024777338343,-0.2765867841205242,-0.17525758721754853,-0.17269133188188543,0.05866899774094111,6.800000000000001,0.932,0.030584087646018613,-0.0847642428457053,-1.4447876409955116,0,0,-0.26668080251363024,-0.07303667251022923,410,0.00047,5000,random_peer_rotation_matched_duration
random,4,104,-0.2801985627942236,-0.11297846293369188,-2.2657973796925908,-0.2023802342185045,-0.30314025900221697,-0.18186421344612852,-0.18107369471527324,0.057956504315241936,3.66,0.9634,0.016193358021584753,-0.09912486807895038,-1.7103320714407133,0,0,-0.27399174920618774,-0.0832786830756128,389,0.00047,5000,random_timing_matched_duration
trend_pullback,5,105,-0.1749985391487411,-0.06853183913339168,-2.8030852499422463,-0.27254216726395175,-0.17740568148575453,-0.1458410982259495,-0.1452810274637814,0.03590885767648745,20.44,0.7956,0.09930522554760206,-0.029717511684959702,-0.8275816499843228,0,0,-0.20321956297367197,-0.08450607416795766,322,0.00047,5000,random_timing_matched_duration
