agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,-0.2700657758382648,-0.022298991954542147,-0.12244723762105855,-0.0513195590836202,-0.411526730261918,0.1396904637821746,0.22247789661121947,0.5243969541008976,14.570858283433132,0.8562874251497006,0.06738043368252149,-0.49254367244948427,-0.9392573099398962,0,0,-0.4580953806024375,1.183322437594974,57,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,-0.4139228964618708,-0.038900374518665064,-0.2580875027539708,-0.14064648727695991,-0.5133624562963941,0.28626925336299847,0.426434773878342,0.723109097297057,5.788423153692615,0.9441117764471058,0.024976585129434164,-0.8403576703402128,-1.1621450670188285,0,0,-0.43416616510309863,1.7811886643996857,69,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,-0.011800270536090144,-0.01627070083389663,-0.10984141664781047,-0.17685376535672678,-0.03621039517452607,0.001993736741183209,0.005444374975552813,0.07033129813984772,41.71656686626746,0.5848303393213573,0.23297010551313624,-0.017244645511642957,-0.24519162830399444,0,0,-0.09874658808997064,0.11979965752673773,2,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,-0.035063743680021596,-0.0025897855695033436,0.001044021823761535,0.0022853553815664574,-0.21422225056348776,0.18169653995006874,0.2458204143559435,0.4333906561665313,28.942115768463072,0.7125748502994012,0.14716950975505255,-0.2808841580359651,-0.6481084768196635,0,0,-0.3081706963981654,1.0502710792771315,24,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,1,101,-0.25751305913252526,-0.022284596207682597,-0.17066923755345778,-0.10495730053618153,-0.4674810203186812,0.21355959102904148,0.34344765631336294,0.6456485651014775,11.976047904191617,0.8822355289421158,0.054415456518153826,-0.6009607154458882,-0.9307861086184469,0,0,-0.43456280100820216,1.5050272876786492,37,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,1,101,0.06026574230764524,0.004463392259131995,0.10297853740073191,0.0764990034727143,-0.20106246703559194,0.07221344381278824,0.08922547967239453,0.23978898644540136,47.90419161676647,0.5229540918163673,0.2815364345475002,-0.028959737364749286,-0.1207717576776332,0,0,-0.2519637069485907,0.4898239097335634,28,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,1,101,-0.35418310000867836,-0.03598221517679588,-1.0045638997469428,-1.797645426541033,-0.3541831000086788,0.01770936402922968,0.03696140323872568,0.18861554861122515,0.7984031936127743,0.9940119760479041,0.0026083831075282018,-0.391144503247404,-2.0737659547550455,0,0,-0.23025659816594227,0.37530540236297644,11,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,0.3573949385640713,0.02202976252449385,0.2079988933091955,0.07210285032349549,-0.4286357796778789,0.5721073293023915,0.8477545622546329,1.1304536967880976,41.71656686626746,0.5848303393213573,0.23297010551313624,-0.4903596236905616,-0.43377240932892364,0,0,-0.42222350894115146,3.2004722343016017,121,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,-0.2700657758382648,-0.022298991954542147,-0.12244723762105855,-0.0513195590836202,-0.411526730261918,0.09162625821463795,0.2455983131561601,0.5809729415515086,16.766467065868262,0.8343313373253493,0.07866144409221054,-0.5156640889944248,-0.8875871010744938,0,0,-0.4608236539395957,1.2418777224983808,57,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,-0.4139228964618708,-0.038900374518665064,-0.2580875027539708,-0.14064648727695991,-0.5133624562963941,0.19361471954151643,0.3589013492119724,0.6785250754579366,5.788423153692615,0.9441117764471058,0.024976585129434164,-0.7728242456738432,-1.138976691690081,0,0,-0.43293232212103583,1.6294095918031717,69,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
