anchor_ticker,asset_class,asset_class_label,selection_source,selection_reason,fallback_rule,universe_position,universe_ticker,included_in_aligned_universe,aligned_rows
DBA,commodity_etf,Commodity ETF,asset_class_default,Using the Commodity ETF peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",1,GLD,True,4317
DBA,commodity_etf,Commodity ETF,asset_class_default,Using the Commodity ETF peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",2,SLV,True,4317
DBA,commodity_etf,Commodity ETF,asset_class_default,Using the Commodity ETF peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",3,USO,True,4317
DBA,commodity_etf,Commodity ETF,asset_class_default,Using the Commodity ETF peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",4,UNG,True,4317
DBA,commodity_etf,Commodity ETF,asset_class_default,Using the Commodity ETF peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",5,DBA,True,4317
DBA,commodity_etf,Commodity ETF,asset_class_default,Using the Commodity ETF peer universe so relative-strength ranking stays within a sensible asset class.,"If a ticker does not match crypto, forex, futures, or known ETF/commodity lists, treat it as a US equity stock by default.",6,DBC,True,4317
