agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,0.9130729845923733,1.9435057034858167,2.21421064194307,1.3135269609950568,13.16,0.8684,0.061280185217617585,no evidence,0.5878696912511135,4.599790805302434,214,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,1.019598517743723,0.4358749849271959,0.5114896486145357,0.5045134014060855,85.24000000000001,0.1476,0.8309136425129772,no evidence,-0.17654394419864372,1.4571206590920716,104,0.00047,5000,True,42,random_timing_matched_duration
random,0.9723109218443811,1.0365643224380667,1.2379449819406498,0.9648355486340386,46.379999999999995,0.5362,0.27067319035313925,no evidence,0.05261051080152054,2.988674239140186,139,0.00047,5000,True,42,random_timing_matched_duration
momentum,3.2150889178395694,2.763839756609105,3.0602644752288635,1.548052292856196,62.63999999999999,0.3736,0.42759313244194425,no evidence,1.17069802870949,5.94080508791562,93,0.00047,5000,True,42,random_timing_matched_duration
breakout,1.5412754916810358,2.0190409296999006,2.2752689411664404,1.3588900426911537,33.660000000000004,0.6634,0.1782245328165365,no evidence,0.6044608261973718,4.8522628240211985,70,0.00047,5000,True,42,random_timing_matched_duration
