agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.47926706986171447,0.7209077904842942,0.8497378736469302,0.7740755289273662,36.33183408295852,0.6371814092953523,0.19573690386623746,no evidence,-0.15964053863980665,2.371496529346853,119,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
breakout_volume_momentum,0.1786119186770025,0.38465706582705717,0.47985425524707,0.5239029956814201,30.684657671164416,0.6936531734132934,0.15885762251737529,no evidence,-0.20266279275016402,1.4490472581957021,89,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
mean_reversion_vol_filter,0.04326978866875548,0.014079422955505544,0.01441200872741716,0.07275153614558827,66.16691654172914,0.33883058470764615,0.47001739476914806,no evidence,-0.112860845321641,0.13153318493915314,5,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
trend_momentum_verification,1.1825554324065486,1.3078293297733,1.5489877323945462,1.2210379261256312,44.07796101949025,0.559720139930035,0.25202906596602975,no evidence,0.06694999926968574,3.7239121377244637,87,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
adx_trend_following,0.3824969719835584,1.2222553881716625,1.4187400283041476,1.0609987298656043,13.243378310844578,0.8680659670164917,0.06144727018911277,no evidence,0.08219688736932448,3.3934480235038356,108,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9640179910044977
uptrend_oversold_reversion,0.3310889384728778,0.11215260138455894,0.12955403796971737,0.23731374372762198,81.6591704147926,0.1839080459770115,0.7353992699626938,no evidence,-0.2291679174752717,0.553648246329044,72,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
volatility_squeeze_breakout,0.025108667295930153,0.11801034938504087,0.12898966723301777,0.2065384108974632,32.18390804597701,0.6786606696651675,0.1683473186917285,no evidence,-0.19204508894699732,0.4821205625977074,19,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
connors_rsi2_pullback,0.6814499846386602,0.09815719080477128,0.11877601431085048,0.2533426049078955,97.50124937531236,0.025487256371814093,1.593676912538275,strong evidence,-0.23691433511523066,0.5710803121798025,106,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.280359820089955
donchian_trend_reentry,0.12086844550328699,0.8683004387277877,0.9842924779924883,0.7718562592419057,9.745127436281859,0.9030484757621189,0.04428893607527958,no evidence,-0.035804070496055815,2.4503831505204876,87,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9640179910044977
turn_of_month_seasonality,0.6238168546406927,0.4230761278093811,0.5109286384843442,0.5604643218307078,64.51774112943528,0.3553223388305847,0.44937748790644505,no evidence,-0.23192590554455908,1.5298892774272017,192,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9537731134432783
random,0.1825274521084387,1.7777413889469278,2.116334437905141,1.5467440398201573,3.648175912043978,0.9640179910044977,0.015914860992326918,no evidence,0.28783922060105394,5.191055365884097,229,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9640179910044977
