Date,Open,High,Low,Close,Volume,timeframe_label,data_interval,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2022-01-05,18.030000686645508,18.56800079345703,16.8700008392334,16.959999084472656,58445900,Daily,1d,-0.0665933399416962,-0.0665933399416962,18.777480016562876,18.608999824523927,21.160799827575683,23.257699928283692,23.095699968338018,18.777480016562876,21.160799827575683,23.257699928283692,23.095699968338018,0.0296758956249174,0.5652779430043976,33597610.0,1.739585047865012,32.499609171665185,1.6979999542236328,0.9484143306210954,0.0559206593053058,31.37121044093686,12.48143673240977,25.527143700234127,18.608999824523927,0.5652779430043976,19.739555710532724,17.47844393851513,0.1215063567810764,-0.8061625327537563,-0.8511890207464239,0.0450264879926676,20.149999618530273,17.790000915527344,17.790000915527344,-0.1101784071516969,-0.2792180794920956,-0.0665933399416962,-0.1284686596925267,0.0537116121825972,1.0411279243527236,0.1912682973574879,0.6352665782033718,-0.0967904601941842,-0.1985180511763433,-0.0837775059173305,-2.9171503336694715,251.07528621204577,neutral
2022-01-06,16.8700008392334,17.18000030517578,16.05500030517578,16.739999771118164,49737100,Daily,1d,-0.0129716583272641,-0.0129716583272641,18.583434278901475,18.45499982833862,20.985199813842772,23.18009992599487,23.06999997138977,18.583434278901475,20.985199813842772,23.18009992599487,23.06999997138977,0.0291430694537498,0.6302024910378984,34663170.0,1.4348687670515998,31.42351374679565,1.125,0.9610275927195886,0.0574090565029557,32.277054351341484,11.437790741215744,29.450177837477025,18.45499982833862,0.6302024910378984,19.71540481041442,17.194594846262824,0.1365922507504313,-0.8740873579901951,-0.8557686881951782,-0.0183186697950169,20.149999618530273,16.8700008392334,16.8700008392334,-0.067928695743044,-0.2933727567016251,-0.1043339062182523,-0.1553985858289576,0.0540120375465345,1.0628937383355423,0.179716751322216,0.7600418422072054,-0.0991977306302439,-0.2022949545576537,-0.0903684508076488,-2.721347632879038,251.07528621204577,neutral
2022-01-07,16.700000762939453,17.329999923706055,16.475000381469727,16.559999465942383,37989300,Daily,1d,-0.0107527065493955,-0.0107527065493955,18.3907262014768,18.32249984741211,20.815199813842774,23.105999927520752,23.03989996910095,18.3907262014768,20.815199813842774,23.105999927520752,23.03989996910095,0.0286830570658387,0.7284566284967049,35044900.0,1.0840179312824405,30.53272482023479,0.8549995422363281,0.9534541605422128,0.0575757361890684,32.824673044703076,11.82889921375282,27.563811881246743,18.32249984741211,0.7284566284967049,19.77941310440552,16.8655865904187,0.1590299652478027,-0.931702702870485,-0.8709554911302395,-0.0607472117402454,20.149999618530273,16.05500030517578,16.05500030517578,-0.1238095343818772,-0.3137173625406675,-0.0906095387965834,-0.137948971620319,0.0540245838122578,1.065732156107881,0.1649697799553718,0.9639945285180358,-0.0995461905896574,-0.2044275522673843,-0.0965585856814371,-2.419499408093725,251.07528621204577,neutral
2022-01-10,16.190000534057617,16.56999969482422,15.350000381469728,16.5,77649400,Daily,1d,-0.0036231562727873,-0.0036231562727873,18.21065703943139,18.20049982070923,20.63239982604981,23.018199920654297,23.009499969482423,18.21065703943139,20.63239982604981,23.018199920654297,23.009499969482423,0.0286444812729032,0.8141099329180005,37547645.0,2.068023174289626,30.22515240013209,1.2199993133544904,0.9724931000288042,0.0589389757593214,34.13647195731645,10.768939514142284,33.356887756402074,18.20049982070923,0.8141099329180005,19.82871968654523,16.572279954873228,0.1789203463504173,-0.9710115179046284,-0.8909666964851173,-0.080044821419511,19.579999923706055,16.05500030517578,16.05500030517578,-0.1260592831864281,-0.3223819408004426,-0.1095521107081513,-0.1288279020726555,0.0540245838122578,1.0909658455517546,0.1649697799553718,1.0845643753590473,-0.093937139979481,-0.2002869206146523,-0.1033095089673992,-2.0887840228335706,251.07528621204577,neutral
2022-01-11,16.399999618530273,17.25,16.31999969482422,16.889999389648438,47442600,Daily,1d,0.0236363266453598,0.0236363266453598,18.08488012040444,18.124999809265137,20.45259983062744,22.94549991607666,22.98529996871948,18.08488012040444,20.45259983062744,22.94549991607666,22.98529996871948,0.0288907704752176,0.8607875996270413,38000975.0,1.2484574408946083,34.82124838889362,0.9300003051757812,0.9694579003964454,0.0573983383913328,34.181217847876155,15.041202943845349,31.071227773459754,18.124999809265137,0.8607875996270413,19.84657500851922,16.403424610011054,0.189966920537461,-0.959632301815212,-0.9046998175511364,-0.0549324842640757,19.450000762939453,15.350000381469728,15.350000381469728,-0.10776549829054,-0.296250025431315,-0.0704458272576179,-0.082065231531915,0.0540245838122578,1.062448506605793,0.1649697799553718,1.151525573889057,-0.0660707023104825,-0.1741881457849708,-0.1101878218486933,-1.434733051628295,251.07528621204577,neutral
2022-01-12,17.15999984741211,17.459999084472656,16.399999618530273,16.719999313354492,39784200,Daily,1d,-0.0100651321750867,-0.0100651321750867,17.95489147211397,18.02899980545044,20.25579982757568,22.872599906921387,22.958699960708618,17.95489147211397,20.25579982757568,22.872599906921387,22.958699960708618,0.0286531160155133,0.9039797465789629,38046945.0,1.04566082769589,33.77681963266001,1.0599994659423828,0.975925155078298,0.0583687317677587,33.88706622220412,15.411272405872376,28.66065907398672,18.02899980545044,0.9039797465789629,19.836959298608363,16.221040312292516,0.2005612638157941,-0.9533422405741304,-0.9144283021557352,-0.0389139384183954,19.450000762939453,15.350000381469728,15.350000381469728,-0.1172123103540125,-0.3107997050449685,-0.0141509306647245,-0.1030042993113081,0.0540245838122578,1.080410576980979,0.1649697799553718,1.2157454769597842,-0.0687774783087611,-0.174557437589191,-0.1177287972645952,-1.4480418361691756,251.07528621204577,neutral
2022-01-13,16.799999237060547,16.81999969482422,15.9399995803833,16.010000228881836,35492200,Daily,1d,-0.0424640618200008,-0.0424640618200008,17.76966373466329,17.88649978637695,20.05759983062744,22.784499912261964,22.922299957275392,17.76966373466329,20.05759983062744,22.784499912261964,22.922299957275392,0.0294900821792176,0.9829358953720784,37853460.0,0.9376210259247107,29.76180521277729,0.880000114440918,0.9690733664613423,0.0605292537543595,33.993659087285465,14.411648733682576,30.19221203321886,17.88649978637695,0.9829358953720784,19.852371577121108,15.920627995632795,0.2198162652529076,-0.9941879344819357,-0.9303802286209752,-0.0638077058609603,19.450000762939453,15.350000381469728,15.350000381469728,-0.1378567317185201,-0.3515593405193534,-0.043608097504028,-0.1511134829924375,0.0545309679210798,1.1099977877150595,0.1649697799553718,1.3324638325417728,-0.0990262692674863,-0.2017988012486431,-0.1249743756947353,-1.9090762340964151,251.07528621204577,neutral
2022-01-14,15.9399995803833,16.249000549316406,15.619999885559082,16.010000228881836,35624900,Daily,1d,0.0,0.0,17.602076734112675,17.76999979019165,19.85539981842041,22.693599910736083,22.88699995994568,17.602076734112675,19.85539981842041,22.693599910736083,22.88699995994568,0.0291725834572693,1.0575302008245555,37937205.0,0.939049147136696,29.76180521277729,0.6290006637573242,0.9447824591253412,0.0590120203384485,34.341332991949876,13.72631057297172,31.1757376168504,17.76999979019165,1.0575302008245555,19.88506019184076,15.65493938854254,0.2380484441892386,-1.0148597694868329,-0.9472761367941468,-0.067583632692686,19.450000762939453,15.350000381469728,15.350000381469728,-0.1188772613287008,-0.3389760246585062,-0.0332125153863492,-0.1270447057971958,0.0545865680136501,1.08107218471203,0.1649697799553718,1.4429821283245716,-0.0904482197913276,-0.1936702169034686,-0.1324594812264973,-1.664254656687388,251.07528621204577,neutral
2022-01-18,15.449999809265137,15.75,14.920000076293944,14.970000267028809,49067700,Daily,1d,-0.0649593970633979,-0.0649593970633979,17.351402784866593,17.565499830245972,19.625399837493894,22.59979990959167,22.844649958610535,17.351402784866593,19.625399837493894,22.59979990959167,22.844649958610535,0.0298617492553224,1.177006712109998,38165830.0,1.2856447770165094,24.76156042658124,1.0900001525878924,0.9551551515155234,0.0638046182015933,35.15604283750543,12.607443684078737,33.869273254935486,17.565499830245972,1.177006712109998,19.91951325446597,15.211486406025976,0.2680269217465282,-1.1024532580346538,-0.9783115610422484,-0.1241416969924055,19.450000762939453,15.350000381469728,15.350000381469728,-0.1990369267379145,-0.3958837832035866,-0.0927272565437086,-0.2145854833953088,0.0554657625834836,1.1503423955554302,0.1649697799553718,1.6247031536262933,-0.1372455326732877,-0.2372129795577998,-0.1409192142120456,-2.2051697212195673,251.07528621204577,neutral
2022-01-19,14.899999618530272,15.25,14.539999961853027,14.5600004196167,48049100,Daily,1d,-0.0273880988709884,-0.0273880988709884,17.08555494055708,17.395499897003173,19.39659984588623,22.49669990539551,22.8010999584198,17.08555494055708,19.39659984588623,22.49669990539551,22.8010999584198,0.0282032810894115,1.3417580539481768,38454990.0,1.2494893380546972,23.112934450387044,0.7100000381469727,0.9376440719891984,0.064398629461982,36.15196235263694,11.925545771454743,34.93218237836655,17.395499897003173,1.3417580539481768,20.079016004899525,14.71198378910682,0.308529921391757,-1.1912236057441987,-1.0208939699826385,-0.1703296357615602,19.450000762939453,14.920000076293944,14.920000076293944,-0.2004392558134857,-0.404011451586761,-0.1379513945666423,-0.1893095121477723,0.0554657625834836,1.1610519077431445,0.1649697799553718,1.8702208457526073,-0.1478181147599315,-0.2493529517904299,-0.149312976950324,-2.1132718145740976,251.07528621204577,neutral
2022-01-20,14.890000343322754,15.550000190734863,14.56999969482422,14.619999885559082,44690400,Daily,1d,0.0041208423223357,0.0041208423223357,16.850740173414415,17.181499910354614,19.15399984359741,22.385799913406373,22.759699959754943,16.850740173414415,19.15399984359741,22.385799913406373,22.759699959754943,0.0245988730165895,1.4235563656286163,38995580.0,1.1460375765663695,23.91131978882241,0.989999771118164,0.9413837647841246,0.0643901348941854,36.54528140600063,13.306015987586836,32.308168828698044,17.181499910354614,1.4235563656286163,20.028612641611847,14.33438717909738,0.3314160866178384,-1.2424115434956562,-1.065197484685242,-0.177214058810414,19.450000762939453,14.539999961853027,14.539999961853027,-0.2110092097246573,-0.4246359711392103,-0.1255980570596143,-0.2264550168971918,0.0566594988483193,1.136440247496036,0.1649697799553718,2.0089502859705224,-0.1323823324612645,-0.2367129578709851,-0.1584247649368553,-1.799366773695975,251.07528621204577,calm
2022-01-21,14.25,14.477999687194824,13.5,13.529999732971191,73031300,Daily,1d,-0.0745554145772968,-0.0745554145772968,16.53447917908649,16.913999938964842,18.939599838256836,22.263499908447265,22.710299959182738,16.53447917908649,18.939599838256836,22.263499908447265,22.710299959182738,0.0278924521557326,1.5739708331215252,40952435.0,1.783320088292674,19.873882095457304,1.119999885559082,0.954142059125193,0.0705204787846409,37.58079913316183,12.190373762135764,37.60947765630622,16.913999938964842,1.5739708331215252,20.061941605207892,13.766058272721793,0.3722291211543787,-1.3553090961455982,-1.1232198069773134,-0.2320892891682848,19.450000762939453,14.539999961853027,14.539999961853027,-0.2553660057149077,-0.4698276061803476,-0.1549032142695885,-0.2833686263563467,0.0574036974471442,1.2285006353392878,0.1649697799553718,2.2563473216432453,-0.1817099537018069,-0.2856237804115894,-0.1660348004078761,-2.1499764384340243,251.07528621204577,neutral
2022-01-24,12.789999961853027,13.40999984741211,11.75,13.399999618530272,110518900,Daily,1d,-0.0096082865488994,-0.0096082865488994,16.235957316176375,16.63749990463257,18.757199821472167,22.13409990310669,22.657099952697752,16.235957316176375,18.757199821472167,22.13409990310669,22.657099952697752,0.0276064995396622,1.67783460248741,45240465.0,2.442921397912245,19.45202157189449,1.7799997329711914,1.0131318929713358,0.0756068598367958,39.3143468573547,10.660544597742668,45.22766076357615,16.63749990463257,1.67783460248741,19.99316910960739,13.28183069965775,0.4033862328125949,-1.438686856255277,-1.1863132168329062,-0.2523736394223708,19.25,13.5,13.5,-0.2099056402191472,-0.4652833238587476,-0.1630231463484401,-0.2921289274957652,0.057492396346012,1.3150758124911632,0.16897515579911,2.387251728840954,-0.1746714186554649,-0.2856076735296746,-0.1721270656601058,-1.9295705794258056,251.07528621204577,neutral
2022-01-25,13.119999885559082,13.600000381469728,12.829999923706056,13.0600004196167,47456600,Daily,1d,-0.0253730752681069,-0.0253730752681069,15.93348523078974,16.343499898910522,18.558599834442138,22.002699899673463,22.605699954032897,15.93348523078974,18.558599834442138,22.002699899673463,22.605699954032897,0.0273728457692382,1.7616874356079204,46524195.0,1.020041292493078,18.354656144167222,0.7700004577636719,0.995765361885074,0.07624543107896,40.63316997745183,11.43463897770073,42.72955938745002,16.343499898910522,1.7616874356079204,19.86687477012636,12.82012502769468,0.4311652819786431,-1.5147384635906622,-1.2519982661844575,-0.2627401974062047,19.25,11.75,11.75,-0.2198327002280272,-0.4906395970941648,-0.1275884978852575,-0.3104540627582134,0.0579722339784135,1.315206019270374,0.1844436334439391,2.337653373705056,-0.1803425157491809,-0.2962830959165796,-0.1790300732921455,-1.8638377120290688,251.07528621204577,neutral
