agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend_pullback,-0.631358085653771,-0.09733568210752318,-0.022295035670845967,0.3595632252563524,0.0,1.0,-0.0,no evidence,-0.4299583073971076,0.573041960044299,17,0.00047,500,True,42,random_timing_matched_duration
breakout_volume_momentum,-0.6115643754650713,-0.3240245351878258,-0.17653003296574854,0.5908281294032244,17.4,0.826,0.0830199526796178,no evidence,-0.7551604148084821,0.9357724902622155,22,0.00047,500,True,42,random_timing_matched_duration
mean_reversion_vol_filter,-0.13634504363955113,-0.06358386451614988,-0.052079873813286374,0.1502837564973814,28.599999999999998,0.714,0.14630178822382564,no evidence,-0.278465526347915,0.21718756184569904,9,0.00047,500,True,42,random_timing_matched_duration
volatility_managed_tsmom,-0.21812862935035215,-0.04951745316703551,-0.04323927162117509,0.07036747597277038,0.4,0.996,0.00174066157630127,no evidence,-0.1512869792161081,0.0726584513316242,4,0.00047,500,True,42,random_timing_matched_duration
momentum_relative_strength,0.7254318347794,0.1383746739611849,0.3811105077225763,0.8963050220335381,76.4,0.236,0.6270879970298935,no evidence,-0.5076755187206307,2.0486646607218413,63,0.00047,500,True,42,random_peer_rotation_matched_duration
random,-0.32619036518588607,-0.4664365981139863,-0.34583614845835914,0.483628326319918,65.8,0.342,0.46597389394386496,no evidence,-0.7948269486397328,0.508107052319718,46,0.00047,500,True,42,random_timing_matched_duration
