agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,0.0013011018478682284,0.0005070684126176858,0.04919054086423205,0.010718154920615917,-0.026119362185149764,-0.028227082577174215,-0.02809316559431245,0.019308958932245955,93.62549800796812,0.06772908366533864,1.1692248001027643,0.02939426744218068,1.5223123911197647,0,1,-0.060177790749853265,0.0037389524749810274,56,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,-0.014865126102153412,-0.005519464283837752,-0.4655192395570249,-0.18001971878250586,-0.035998383238858844,-0.00751932531122049,-0.009648295088778078,0.018658688239101145,34.66135458167331,0.6573705179282868,0.18218977726713187,-0.005216831013375334,-0.27959259228325295,0,0,-0.04208076638342999,0.016502515998751195,27,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,-0.03195153465698691,-0.0124946878828544,-1.9098333744356497,-0.6548623634227225,-0.0319515346569873,-0.013650117847912719,-0.013668121565909741,0.011091907194785394,5.9760956175298805,0.9442231075697212,0.02492537547093425,-0.018283413091077172,-1.6483561185647766,0,0,-0.032666064440247465,0.0021905359019803276,29,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,1,101,-0.3788001454324385,-0.1608078630871922,-0.32240061220592836,-0.04145045401957071,-0.5692077874103008,2.1538837920575364,5.736510708772865,9.40736979301355,7.569721115537849,0.9282868525896414,0.03231780045501919,-6.115310854205304,-0.6500553277651404,0,0,-0.42515241580924107,22.393095569177667,304,0.00047,250,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
random,1,101,-0.0177319559376748,-0.006882057789508684,-0.32593335857162786,-0.0562623248504731,-0.04768192403339688,-0.03992357485132061,-0.04262362043889348,0.029461950854560895,80.47808764940238,0.199203187250996,0.7007037171450193,0.02489166450121868,0.8448749583520975,0,1,-0.0919479524899949,0.006557448339644275,97,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,0.0013011018478682284,0.0005070684126176858,0.04919054086423205,0.010718154920615917,-0.026119362185149764,-0.023429542500798112,-0.02353931160134645,0.02097880309105763,88.84462151394422,0.11553784860557768,0.9372757235820821,0.024840413449214678,1.1840720055093652,0,1,-0.05532485737889187,0.012068083728905372,56,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,-0.014865126102153412,-0.005519464283837752,-0.4655192395570249,-0.18001971878250586,-0.035998383238858844,-0.008324018615391952,-0.008801857662468953,0.018771268019338122,33.86454183266932,0.6653386454183267,0.17695725033345489,-0.006063268439684459,-0.32300793070761613,0,0,-0.04241190788293127,0.022233377629782797,27,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,2,102,-0.03195153465698691,-0.0124946878828544,-1.9098333744356497,-0.6548623634227225,-0.0319515346569873,-0.01543856969730898,-0.014905347638925991,0.010167306300969892,3.5856573705179287,0.9681274900398407,0.01406744788272594,-0.01704618701806092,-1.676568651859621,0,0,-0.028868908918617677,0.0010080644132220162,29,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,2,102,-0.3788001454324385,-0.1608078630871922,-0.32240061220592836,-0.04145045401957071,-0.5692077874103008,1.9820640469978572,6.8217360282724915,12.883829237393307,3.5856573705179287,0.9681274900398407,0.01406744788272594,-7.20053617370493,-0.5588816834677144,0,0,-0.28449597764385587,31.98203091291594,304,0.00047,250,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
random,2,102,-0.12566513411365218,-0.049272427514390864,-2.0640777875866085,-0.2256059806499883,-0.13181951697117877,-0.045205680132815,-0.0461138934631538,0.0310654846405939,0.796812749003984,0.9960159362549801,0.0017337128090005281,-0.07955124065049837,-2.5607596846098177,0,0,-0.09408893938964565,0.0052074274724793635,105,0.00047,250,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
