total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
89,-0.0010212543889268446,-0.00637024992406,0.34831460674157305,0.019907756836502526,-0.05129932002455896,0.0195667316395352,0.012025177955863456,-0.0010212543889268448,13.9438202247191,334.65168539325845,9.910112359550562,0.2706231268731269,0.02247191011235955,0.0449438202247191
