total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
28,0.02308825826458254,0.042529234512241346,0.6785714285714286,0.15478986623063762,0.1491587196682561,0.1016999534961528,0.14286976500206577,0.02308825826458255
