params,adx_min,ret63_min,ret126_min,stop_mult,trail_mult,time_stop,vol_cap,train_trades,train_z,train_p,train_pct,val_trades,val_z,val_p,val_pct,gate_pass,score
16_0.0_0.03_2.0_3.0_125_1.1,16,0.0,0.03,2.0,3.0,125,1.1,99,0.22584100617073355,0.3756906077348066,62.98342541436463,32,-0.030667633123519323,0.5248618784530387,48.06629834254144,False,-0.25510287004670845
16_0.0_0.03_3.0_2.6_75_1.5,16,0.0,0.03,3.0,2.6,75,1.5,108,0.2368264948344629,0.3867403314917127,61.87845303867403,32,-0.05673168231661745,0.4861878453038674,51.93370165745856,False,-0.2563692758799446
20_0.0_0.0_3.0_2.6_100_1.1,20,0.0,0.0,3.0,2.6,100,1.1,82,0.1834334817199678,0.39226519337016574,61.32596685082873,26,-0.01638995096624377,0.4585635359116022,54.69613259668509,False,-0.25837083388716
16_0.0_0.03_3.0_3.0_100_1.5,16,0.0,0.03,3.0,3.0,100,1.5,95,0.278695483170923,0.35911602209944754,64.64088397790056,32,-0.0948412237487978,0.5303867403314917,47.51381215469613,False,-0.26089712179334446
12_0.01_0.0_2.5_2.6_125_1.5,12,0.01,0.0,2.5,2.6,125,1.5,125,-0.03450422670745708,0.46408839779005523,54.14364640883977,48,0.20599200171877788,0.40331491712707185,60.22099447513812,False,-0.26221388244724275
20_0.01_0.0_3.0_2.6_75_1.5,20,0.01,0.0,3.0,2.6,75,1.5,78,0.12228797508174982,0.40331491712707185,60.22099447513812,25,0.030157028473839876,0.430939226519337,57.4585635359116,False,-0.2646820682676147
16_0.0_0.0_3.0_2.6_75_1.3,16,0.0,0.0,3.0,2.6,75,1.3,115,0.02470401419669398,0.4696132596685083,53.591160220994475,35,0.156606222708101,0.425414364640884,58.011049723756905,False,-0.2662035752499011
16_0.01_0.03_3.0_3.0_75_1.3,16,0.01,0.03,3.0,3.0,75,1.3,89,0.4461624711691507,0.27624309392265195,72.92817679558011,30,-0.268182470816526,0.6132596685082873,39.226519337016576,False,-0.26677138086284496
16_0.01_0.03_2.5_2.6_75_1.3,16,0.01,0.03,2.5,2.6,75,1.3,102,0.19100397228512672,0.425414364640884,58.011049723756905,30,-0.01656949676919308,0.4585635359116022,54.69613259668509,False,-0.26755447476030947
16_0.0_0.03_2.0_3.0_125_1.5,16,0.0,0.03,2.0,3.0,125,1.5,99,0.11103176936957909,0.4143646408839779,59.11602209944752,32,0.04944034529186284,0.44751381215469616,55.80110497237569,False,-0.27046711185789507
16_0.0_0.03_3.0_3.0_125_1.1,16,0.0,0.03,3.0,3.0,125,1.1,95,0.4159061238754455,0.3149171270718232,69.06077348066299,32,-0.24132998210639894,0.580110497237569,42.5414364640884,False,-0.27293767038564953
16_0.0_0.03_3.0_3.0_125_1.5,16,0.0,0.03,3.0,3.0,125,1.5,95,0.3883472148113589,0.3259668508287293,67.95580110497238,32,-0.19816308084488884,0.6022099447513812,40.331491712707184,False,-0.27390426382358524
16_0.0_0.03_2.5_2.6_100_1.3,16,0.0,0.03,2.5,2.6,100,1.3,109,0.18416179228865986,0.3756906077348066,62.98342541436463,32,-0.04933670238002752,0.4419889502762431,56.353591160220994,False,-0.27401468909689247
16_0.01_0.0_2.0_2.6_75_1.3,16,0.01,0.0,2.0,2.6,75,1.3,109,-0.0536764822866137,0.430939226519337,57.4585635359116,34,0.18768201320080105,0.3867403314917127,61.87845303867403,False,-0.2748342480913375
16_0.0_0.03_2.0_3.0_75_1.3,16,0.0,0.03,2.0,3.0,75,1.3,99,0.006333188337486967,0.44751381215469616,55.80110497237569,32,0.1497383293050603,0.4143646408839779,59.11602209944752,False,-0.27486770887678974
20_0.01_0.03_2.5_2.6_100_1.1,20,0.01,0.03,2.5,2.6,100,1.1,75,0.12959147083875266,0.4143646408839779,59.11602209944752,23,0.024509170192394576,0.4585635359116022,54.69613259668509,False,-0.2823634473666428
12_0.0_0.0_2.0_3.0_75_1.1,12,0.0,0.0,2.0,3.0,75,1.1,122,-0.18267414868275372,0.5580110497237569,44.751381215469614,51,0.35011555927811955,0.3425414364640884,66.29834254143645,False,-0.28283483249855684
16_0.0_0.0_2.0_2.6_100_1.5,16,0.0,0.0,2.0,2.6,100,1.5,117,0.011461221860474663,0.4198895027624309,58.5635359116022,35,0.1264269509344978,0.425414364640884,58.011049723756905,False,-0.284763760906685
16_0.01_0.03_2.0_2.6_100_1.3,16,0.01,0.03,2.0,2.6,100,1.3,104,0.34927109413793883,0.32044198895027626,68.50828729281768,30,-0.1880793708318482,0.580110497237569,42.5414364640884,False,-0.289084519787832
20_0.01_0.03_2.5_2.6_75_1.3,20,0.01,0.03,2.5,2.6,75,1.3,75,0.15989014705623594,0.4143646408839779,59.11602209944752,23,-0.008059936597865015,0.4696132596685083,53.591160220994475,False,-0.29015873981787216
12_0.0_0.03_3.0_3.4_75_1.5,12,0.0,0.03,3.0,3.4,75,1.5,106,0.02319292537416908,0.44751381215469616,55.80110497237569,46,0.1256082264025036,0.430939226519337,57.4585635359116,False,-0.2904253675603439
12_0.0_0.03_2.5_2.6_75_1.3,12,0.0,0.03,2.5,2.6,75,1.3,124,0.17037425770986,0.3756906077348066,62.98342541436463,47,-0.03381946340845137,0.48066298342541436,52.48618784530387,False,-0.29162200127870186
12_0.0_0.03_3.0_3.4_125_1.5,12,0.0,0.03,3.0,3.4,125,1.5,106,0.05255380658716932,0.3867403314917127,61.87845303867403,46,0.07747135048258494,0.4585635359116022,54.69613259668509,False,-0.2926267766319032
16_0.0_0.0_3.0_2.6_100_1.3,16,0.0,0.0,3.0,2.6,100,1.3,115,-0.004707196145438841,0.4972375690607735,50.82872928176796,35,0.1747199260549724,0.430939226519337,57.4585635359116,False,-0.29407566788052175
20_0.01_0.03_3.0_3.0_100_1.5,20,0.01,0.03,3.0,3.0,100,1.5,63,0.02298777941885956,0.46408839779005523,54.14364640883977,23,0.13850760536405296,0.44751381215469616,55.80110497237569,False,-0.29430572018946316
20_0.01_0.03_3.0_3.0_75_1.1,20,0.01,0.03,3.0,3.0,75,1.1,63,0.21472047297088737,0.3756906077348066,62.98342541436463,23,-0.08357001621673533,0.48066298342541436,52.48618784530387,False,-0.2970263388259584
16_0.0_0.03_2.5_2.6_100_1.5,16,0.0,0.03,2.5,2.6,100,1.5,109,0.1138218517083071,0.43646408839779005,56.9060773480663,32,0.04398692865104176,0.47513812154696133,53.03867403314917,False,-0.2979923246130268
12_0.0_0.0_2.5_3.0_125_1.1,12,0.0,0.0,2.5,3.0,125,1.1,122,-0.1800351705681342,0.5524861878453039,45.30386740331492,51,0.3394547528223413,0.36464088397790057,64.08839779005525,False,-0.2991439536573952
16_0.0_0.0_2.5_2.6_100_1.1,16,0.0,0.0,2.5,2.6,100,1.1,116,0.038559400046460524,0.4088397790055249,59.66850828729282,35,0.09821428184680907,0.46408839779005523,54.14364640883977,False,-0.29969040650452045
16_0.0_0.0_3.0_3.0_100_1.3,16,0.0,0.0,3.0,3.0,100,1.3,102,0.03199243954464085,0.44751381215469616,55.80110497237569,35,0.10027278504536777,0.4198895027624309,58.5635359116022,False,-0.3014364328685549
16_0.01_0.0_3.0_2.6_125_1.3,16,0.01,0.0,3.0,2.6,125,1.3,107,0.2000355426902623,0.39226519337016574,61.32596685082873,34,-0.05956604613900159,0.49171270718232046,51.38121546961326,False,-0.30151945372498234
16_0.0_0.03_2.0_3.0_100_1.3,16,0.0,0.03,2.0,3.0,100,1.3,99,0.15420594961215267,0.4088397790055249,59.66850828729282,32,-0.008982731060566239,0.49171270718232046,51.38121546961326,False,-0.30505302454233624
12_0.0_0.0_2.0_3.0_100_1.1,12,0.0,0.0,2.0,3.0,100,1.1,122,-0.20150220856066423,0.5469613259668509,45.85635359116022,51,0.32543966720742534,0.3259668508287293,67.95580110497238,False,-0.31252662975102896
16_0.0_0.03_2.5_3.0_125_1.3,16,0.0,0.03,2.5,3.0,125,1.3,98,0.09008777235912445,0.4088397790055249,59.66850828729282,32,0.03271862517948039,0.46408839779005523,54.14364640883977,False,-0.3136576908591852
12_0.0_0.03_2.5_3.0_75_1.1,12,0.0,0.03,2.5,3.0,75,1.1,111,0.055575133548973595,0.4198895027624309,58.5635359116022,47,0.07526020380885987,0.4696132596685083,53.591160220994475,False,-0.31391604385763616
12_0.0_0.0_3.0_3.0_75_1.3,12,0.0,0.0,3.0,3.0,75,1.3,120,-0.19514626043587385,0.5027624309392266,50.27624309392266,51,0.27805336285579746,0.30386740331491713,70.1657458563536,False,-0.32040781470714824
20_0.0_0.03_2.0_2.6_100_1.1,20,0.0,0.03,2.0,2.6,100,1.1,79,0.1383827163069231,0.39226519337016574,61.32596685082873,26,-0.008643991338606785,0.5082872928176796,49.72375690607735,False,-0.3205375181256064
16_0.0_0.0_2.5_2.6_75_1.3,16,0.0,0.0,2.5,2.6,75,1.3,116,-0.15476477797198418,0.5193370165745856,48.61878453038674,35,0.25973686212089114,0.3370165745856354,66.85082872928176,False,-0.32320471143120355
12_0.0_0.0_3.0_3.0_100_1.1,12,0.0,0.0,3.0,3.0,100,1.1,120,-0.25212419085227805,0.5414364640883977,46.408839779005525,51,0.3834266268155531,0.3701657458563536,63.53591160220995,False,-0.3244986690091006
16_0.01_0.03_3.0_2.6_125_1.5,16,0.01,0.03,3.0,2.6,125,1.5,101,0.4275020881799961,0.3259668508287293,67.95580110497238,30,-0.27723523114469545,0.6243093922651933,38.12154696132597,False,-0.3248712645116607
16_0.0_0.0_3.0_3.0_100_1.5,16,0.0,0.0,3.0,3.0,100,1.5,102,0.008643281426239198,0.47513812154696133,53.03867403314917,35,0.12003237577545177,0.43646408839779005,56.9060773480663,False,-0.32712544777068475
16_0.01_0.03_2.5_2.6_125_1.5,16,0.01,0.03,2.5,2.6,125,1.5,102,0.28483148576047834,0.3701657458563536,63.53591160220995,30,-0.16079472648917414,0.5359116022099447,46.96132596685083,False,-0.3290019147618449
20_0.01_0.03_2.5_2.6_100_1.3,20,0.01,0.03,2.5,2.6,100,1.3,75,0.032692044675445134,0.4972375690607735,50.82872928176796,23,0.10291468535382954,0.43646408839779005,56.9060773480663,False,-0.33124409870000704
16_0.0_0.03_3.0_3.4_75_1.5,16,0.0,0.03,3.0,3.4,75,1.5,92,0.39543349430092156,0.3370165745856354,66.85082872928176,32,-0.2546156033861367,0.6132596685082873,39.226519337016576,False,-0.3343202306321765
12_0.0_0.0_3.0_3.0_75_1.1,12,0.0,0.0,3.0,3.0,75,1.1,120,-0.17373748276181022,0.5303867403314917,47.51381215469613,51,0.30040618678542247,0.39779005524861877,60.773480662983424,False,-0.337419693766443
16_0.0_0.03_2.5_3.0_75_1.3,16,0.0,0.03,2.5,3.0,75,1.3,98,0.0697798505088397,0.4419889502762431,56.353591160220994,32,0.028698803552265003,0.430939226519337,57.4585635359116,False,-0.3379854343366854
16_0.0_0.0_3.0_3.0_75_1.1,16,0.0,0.0,3.0,3.0,75,1.1,102,0.01089095090446204,0.4696132596685083,53.591160220994475,35,0.09301957107937923,0.4143646408839779,59.11602209944752,False,-0.3380784282924018
12_0.0_0.0_2.5_2.6_125_1.3,12,0.0,0.0,2.5,2.6,125,1.3,135,-0.1036341234151613,0.5138121546961326,49.171270718232044,52,0.20561677912468296,0.3756906077348066,62.98342541436463,False,-0.342768725505948
12_0.01_0.0_3.0_3.0_75_1.1,12,0.01,0.0,3.0,3.0,75,1.1,111,-0.13707933123806604,0.5138121546961326,49.171270718232044,47,0.22337022103416215,0.34806629834254144,65.74585635359117,False,-0.3446483367232409
16_0.01_0.0_3.0_2.6_75_1.3,16,0.01,0.0,3.0,2.6,75,1.3,107,0.1353910272230408,0.43646408839779005,56.9060773480663,34,-0.02092255066977417,0.4861878453038674,51.93370165745856,False,-0.3468574902975621
16_0.0_0.0_3.0_2.6_125_1.5,16,0.0,0.0,3.0,2.6,125,1.5,115,0.04478223968243266,0.44751381215469616,55.80110497237569,35,0.05007774332037471,0.43646408839779005,56.9060773480663,False,-0.3471289672734357
16_0.0_0.03_2.5_2.6_75_1.5,16,0.0,0.03,2.5,2.6,75,1.5,109,0.18028726857710525,0.3701657458563536,63.53591160220995,32,-0.10085890870054871,0.4861878453038674,51.93370165745856,False,-0.3487484357035539
16_0.01_0.0_2.5_2.6_75_1.5,16,0.01,0.0,2.5,2.6,75,1.5,108,-0.0012592081280611517,0.43646408839779005,56.9060773480663,34,0.08869439128042304,0.43646408839779005,56.9060773480663,False,-0.3490289052454282
16_0.0_0.03_2.5_3.0_100_1.3,16,0.0,0.03,2.5,3.0,100,1.3,98,0.12762614257095495,0.430939226519337,57.4585635359116,32,-0.016656929969725762,0.49171270718232046,51.38121546961326,False,-0.35035675424959956
16_0.01_0.03_3.0_3.0_100_1.1,16,0.01,0.03,3.0,3.0,100,1.1,89,0.3767805151852116,0.281767955801105,72.37569060773481,30,-0.29114226369619983,0.5911602209944752,41.43646408839779,False,-0.3508258369087783
12_0.0_0.03_2.5_3.0_125_1.1,12,0.0,0.03,2.5,3.0,125,1.1,111,0.04236975573574538,0.4585635359116022,54.69613259668509,47,0.04637387434576216,0.43646408839779005,56.9060773480663,False,-0.35877018207318856
12_0.0_0.0_3.0_3.0_100_1.5,12,0.0,0.0,3.0,3.0,100,1.5,120,-0.21577350333050557,0.5524861878453039,45.30386740331492,51,0.31190897646431287,0.35911602209944754,64.64088397790056,False,-0.35966563183856837
16_0.01_0.0_2.5_2.6_125_1.3,16,0.01,0.0,2.5,2.6,125,1.3,108,0.07831655635611709,0.430939226519337,57.4585635359116,34,0.0155073605127639,0.48066298342541436,52.48618784530387,False,-0.3619771881034947
16_0.0_0.0_2.0_2.6_75_1.5,16,0.0,0.0,2.0,2.6,75,1.5,117,-0.05895699670045619,0.47513812154696133,53.03867403314917,35,0.12859140529492788,0.39226519337016574,61.32596685082873,False,-0.36406724886409186
16_0.0_0.03_2.0_3.4_75_1.1,16,0.0,0.03,2.0,3.4,75,1.1,96,0.3034207532831264,0.3701657458563536,63.53591160220995,32,-0.20939944081989972,0.5469613259668509,45.85635359116022,False,-0.3645422234483756
12_0.0_0.0_2.0_3.0_125_1.5,12,0.0,0.0,2.0,3.0,125,1.5,122,-0.3253437464704229,0.56353591160221,44.19889502762431,51,0.421995882844354,0.35911602209944754,64.64088397790056,False,-0.3646738304768976
16_0.01_0.0_3.0_3.0_75_1.5,16,0.01,0.0,3.0,3.0,75,1.5,95,0.043645851008315986,0.4530386740331492,55.24861878453039,34,0.04367420773053257,0.4530386740331492,55.24861878453039,False,-0.3657186152943006
16_0.0_0.03_2.5_2.6_125_1.1,16,0.0,0.03,2.5,2.6,125,1.1,109,0.29936968706991723,0.32044198895027626,68.50828729281768,32,-0.22476843161204357,0.56353591160221,44.19889502762431,False,-0.3673876948183694
12_0.0_0.03_3.0_3.0_75_1.5,12,0.0,0.03,3.0,3.0,75,1.5,109,0.12719361350885736,0.3756906077348066,62.98342541436463,46,-0.05575778017758646,0.5027624309392266,50.27624309392266,False,-0.3677906860057457
20_0.0_0.03_3.0_3.0_100_1.5,20,0.0,0.03,3.0,3.0,100,1.5,66,-0.10765942118206998,0.4972375690607735,50.82872928176796,25,0.18316109990521182,0.39226519337016574,61.32596685082873,False,-0.3692497024923278
12_0.0_0.0_3.0_3.0_125_1.3,12,0.0,0.0,3.0,3.0,125,1.3,120,-0.16272146647730085,0.5359116022099447,46.96132596685083,51,0.2331659784211109,0.35911602209944754,64.64088397790056,False,-0.377069300210886
16_0.01_0.03_3.0_3.0_125_1.5,16,0.01,0.03,3.0,3.0,125,1.5,89,0.30430800822636234,0.36464088397790057,64.08839779005525,30,-0.22850559911272852,0.5414364640883977,46.408839779005525,False,-0.37723626491951534
16_0.0_0.03_2.5_2.6_75_1.3,16,0.0,0.03,2.5,2.6,75,1.3,109,0.13477101926213347,0.3701657458563536,63.53591160220995,32,-0.07713503591303425,0.5027624309392266,50.27624309392266,False,-0.3788281050486908
16_0.0_0.0_3.0_3.0_125_1.1,16,0.0,0.0,3.0,3.0,125,1.1,102,0.0955760509681354,0.44751381215469616,55.80110497237569,35,-0.014612073339021267,0.47513812154696133,53.03867403314917,False,-0.3803619892217146
16_0.01_0.03_2.5_2.6_100_1.1,16,0.01,0.03,2.5,2.6,100,1.1,102,0.3447808593490325,0.3425414364640884,66.29834254143645,30,-0.27324751972326544,0.56353591160221,44.19889502762431,False,-0.3815053344073821
20_0.0_0.03_2.5_2.6_125_1.3,20,0.0,0.03,2.5,2.6,125,1.3,78,0.0822335520082633,0.47513812154696133,53.03867403314917,25,0.01765345155902304,0.49171270718232046,51.38121546961326,False,-0.3835384107973546
12_0.0_0.0_3.0_3.0_125_1.1,12,0.0,0.0,3.0,3.0,125,1.1,120,-0.10960605387235708,0.4972375690607735,50.82872928176796,51,0.17492125035888276,0.40331491712707185,60.22099447513812,False,-0.384961046607397
20_0.01_0.03_3.0_3.0_100_1.1,20,0.01,0.03,3.0,3.0,100,1.1,63,0.10946549886681285,0.4585635359116022,54.69613259668509,23,-0.031032207027396654,0.4696132596685083,53.591160220994475,False,-0.3856551059506391
16_0.0_0.03_2.0_3.4_100_1.1,16,0.0,0.03,2.0,3.4,100,1.1,96,0.2728133916064391,0.3701657458563536,63.53591160220995,32,-0.19629191282745503,0.5580110497237569,44.751381215469614,False,-0.3875669190110712
20_0.01_0.03_3.0_3.0_75_1.3,20,0.01,0.03,3.0,3.0,75,1.3,63,-0.03130963199862069,0.48066298342541436,52.48618784530387,23,0.11475472893787424,0.46408839779005523,54.14364640883977,False,-0.3889305936684812
12_0.0_0.03_2.0_3.0_100_1.3,12,0.0,0.03,2.0,3.0,100,1.3,112,-0.050756414599611735,0.4861878453038674,51.93370165745856,47,0.13290781556408843,0.4585635359116022,54.69613259668509,False,-0.39022428964325806
20_0.0_0.03_2.0_2.6_125_1.1,20,0.0,0.03,2.0,2.6,125,1.1,79,0.028411992092050115,0.4861878453038674,51.93370165745856,26,0.05953080060756589,0.47513812154696133,53.03867403314917,False,-0.39272019072579833
16_0.01_0.0_2.0_2.6_100_1.3,16,0.01,0.0,2.0,2.6,100,1.3,109,0.01201032581311083,0.44751381215469616,55.80110497237569,34,0.0411631508298922,0.44751381215469616,55.80110497237569,False,-0.3943403355116931
20_0.0_0.03_2.5_2.6_75_1.3,20,0.0,0.03,2.5,2.6,75,1.3,78,-0.11964408894097889,0.49171270718232046,51.38121546961326,25,0.17376558307211437,0.4143646408839779,59.11602209944752,False,-0.3989171799020137
20_0.01_0.0_2.5_2.6_100_1.5,20,0.01,0.0,2.5,2.6,100,1.5,80,-0.032376281382366215,0.49171270718232046,51.38121546961326,25,0.11743896719718251,0.4861878453038674,51.93370165745856,False,-0.40388759042827765
16_0.0_0.03_3.0_3.4_75_1.1,16,0.0,0.03,3.0,3.4,75,1.1,92,0.3515374691408844,0.3314917127071823,67.40331491712708,32,-0.29196605689616967,0.5966850828729282,40.88397790055249,False,-0.40451698554534055
16_0.0_0.03_3.0_3.4_125_1.5,16,0.0,0.03,3.0,3.4,125,1.5,92,0.28300826064564966,0.30939226519337015,69.61325966850829,32,-0.24039612279007747,0.585635359116022,41.988950276243095,False,-0.40490167429912394
20_0.0_0.03_3.0_3.0_75_1.3,20,0.0,0.03,3.0,3.0,75,1.3,66,0.017452733759292106,0.46408839779005523,54.14364640883977,25,0.0462423861692261,0.47513812154696133,53.03867403314917,False,-0.40591813973999014
16_0.0_0.03_2.5_3.4_75_1.1,16,0.0,0.03,2.5,3.4,75,1.1,95,0.24832566964169872,0.35911602209944754,64.64088397790056,32,-0.21128591155267712,0.5359116022099447,46.96132596685083,False,-0.4104740540656745
12_0.01_0.0_3.0_3.0_75_1.5,12,0.01,0.0,3.0,3.0,75,1.5,111,-0.3379003718864908,0.6298342541436464,37.569060773480665,47,0.39602831798007354,0.3149171270718232,69.06077348066299,False,-0.414247744514152
16_0.01_0.0_2.5_2.6_125_1.1,16,0.01,0.0,2.5,2.6,125,1.1,108,0.06497651239260813,0.430939226519337,57.4585635359116,34,-0.03240717082472217,0.46408839779005523,54.14364640883977,False,-0.41494447058681017
20_0.0_0.03_2.0_2.6_100_1.5,20,0.0,0.03,2.0,2.6,100,1.5,79,-0.026021398512581433,0.4419889502762431,56.353591160220994,26,0.0660528927646982,0.4696132596685083,53.591160220994475,False,-0.4157696107202589
12_0.0_0.03_3.0_3.4_75_1.1,12,0.0,0.03,3.0,3.4,75,1.1,106,0.12280921148856627,0.3756906077348066,62.98342541436463,46,-0.0932120264563207,0.5193370165745856,48.61878453038674,False,-0.41791662712245053
16_0.01_0.0_3.0_3.0_125_1.1,16,0.01,0.0,3.0,3.0,125,1.1,95,0.16302784949356763,0.3867403314917127,61.87845303867403,34,-0.12336014869466076,0.5303867403314917,47.51381215469613,False,-0.41889583511269535
12_0.0_0.03_3.0_3.0_100_1.3,12,0.0,0.03,3.0,3.0,100,1.3,109,0.006968853579374143,0.4861878453038674,51.93370165745856,46,0.05804707395049741,0.4861878453038674,51.93370165745856,False,-0.4211719177739958
16_0.01_0.03_2.5_2.6_75_1.1,16,0.01,0.03,2.5,2.6,75,1.1,102,0.27242487651729436,0.287292817679558,71.8232044198895,30,-0.26442495641232183,0.574585635359116,43.0939226519337,False,-0.4229393064143645
12_0.0_0.0_3.0_3.0_100_1.3,12,0.0,0.0,3.0,3.0,100,1.3,120,-0.30537320037400373,0.5966850828729282,40.88397790055249,51,0.34971051328665187,0.3425414364640884,66.29834254143645,False,-0.42527594675586017
12_0.0_0.03_2.0_3.0_75_1.3,12,0.0,0.03,2.0,3.0,75,1.3,112,-0.01772663842737627,0.430939226519337,57.4585635359116,47,0.0399271110060342,0.46408839779005523,54.14364640883977,False,-0.4253133395760382
20_0.01_0.03_3.0_3.0_75_1.5,20,0.01,0.03,3.0,3.0,75,1.5,63,0.050862284033403364,0.4088397790055249,59.66850828729282,23,-0.032268215596353,0.48066298342541436,52.48618784530387,False,-0.4261573127784193
16_0.0_0.03_2.5_2.6_100_1.1,16,0.0,0.03,2.5,2.6,100,1.1,109,0.07849940364817586,0.39779005524861877,60.773480662983424,32,-0.033652023067054455,0.5469613259668509,45.85635359116022,False,-0.4275283100266134
20_0.01_0.0_2.5_2.6_125_1.1,20,0.01,0.0,2.5,2.6,125,1.1,80,0.006912508974898502,0.4419889502762431,56.353591160220994,25,0.025901034188915706,0.48066298342541436,52.48618784530387,False,-0.42851242368701453
20_0.01_0.03_3.0_3.0_125_1.1,20,0.01,0.03,3.0,3.0,125,1.1,63,0.11386964720073586,0.47513812154696133,53.03867403314917,23,-0.07018859179160458,0.4696132596685083,53.591160220994475,False,-0.4286946351986035
16_0.0_0.0_2.5_2.6_75_1.1,16,0.0,0.0,2.5,2.6,75,1.1,116,-0.08393863768558957,0.4972375690607735,50.82872928176796,35,0.12359205271601156,0.4419889502762431,56.353591160220994,False,-0.42995984463808634
16_0.0_0.03_2.5_2.6_125_1.5,16,0.0,0.03,2.5,2.6,125,1.5,109,0.21484105905836842,0.36464088397790057,64.08839779005525,32,-0.19063469331122998,0.5469613259668509,45.85635359116022,False,-0.4315947392252373
20_0.01_0.0_3.0_2.6_100_1.3,20,0.01,0.0,3.0,2.6,100,1.3,78,0.10918313396548468,0.4419889502762431,56.353591160220994,25,-0.060372813438555537,0.5193370165745856,48.61878453038674,False,-0.43185266289848523
16_0.0_0.0_2.0_3.0_75_1.5,16,0.0,0.0,2.0,3.0,75,1.5,105,-0.11637601413833662,0.5027624309392266,50.27624309392266,35,0.1453409619426293,0.4198895027624309,58.5635359116022,False,-0.432361019046536
12_0.01_0.0_3.0_3.0_100_1.3,12,0.01,0.0,3.0,3.0,100,1.3,111,-0.17159131206192502,0.5303867403314917,47.51381215469613,47,0.201843054187655,0.40331491712707185,60.22099447513812,False,-0.43659908660355173
16_0.0_0.03_2.0_3.4_100_1.3,16,0.0,0.03,2.0,3.4,100,1.3,96,0.14780234806493903,0.3756906077348066,62.98342541436463,32,-0.12885129499830422,0.5359116022099447,46.96132596685083,False,-0.4368500519057409
12_0.0_0.03_2.0_3.0_100_1.1,12,0.0,0.03,2.0,3.0,100,1.1,112,-0.07919995050749937,0.49171270718232046,51.38121546961326,47,0.09252726746017689,0.4088397790055249,59.66850828729282,False,-0.43694892614124514
16_0.0_0.03_2.0_3.0_75_1.1,16,0.0,0.03,2.0,3.0,75,1.1,99,0.11465706291465752,0.4088397790055249,59.66850828729282,32,-0.0895470645915433,0.5193370165745856,48.61878453038674,False,-0.43897839946694106
12_0.01_0.03_3.0_3.0_125_1.1,12,0.01,0.03,3.0,3.0,125,1.1,102,0.02191285028901736,0.4585635359116022,54.69613259668509,42,-0.00599316084215464,0.4530386740331492,55.24861878453039,False,-0.43988141552551296
20_0.0_0.0_2.5_2.6_125_1.5,20,0.0,0.0,2.5,2.6,125,1.5,84,-0.25673424954619717,0.5469613259668509,45.85635359116022,26,0.2802900314058276,0.3867403314917127,61.87845303867403,False,-0.4432950468696514
16_0.01_0.03_3.0_3.0_75_1.5,16,0.01,0.03,3.0,3.0,75,1.5,89,0.21447045801566558,0.3867403314917127,61.87845303867403,30,-0.1747499889443562,0.580110497237569,42.5414364640884,False,-0.4437049452933315
12_0.01_0.03_2.5_2.6_125_1.5,12,0.01,0.03,2.5,2.6,125,1.5,116,0.35365218491150086,0.3259668508287293,67.95580110497238,43,-0.31691082550051575,0.6353591160220995,37.01657458563536,False,-0.44392162401442925
16_0.0_0.03_3.0_3.4_75_1.3,16,0.0,0.03,3.0,3.4,75,1.3,92,0.2872255220306643,0.34806629834254144,65.74585635359117,32,-0.2792817294468287,0.5580110497237569,44.751381215469614,False,-0.4450948814493136
16_0.0_0.03_2.0_3.4_125_1.3,16,0.0,0.03,2.0,3.4,125,1.3,96,0.2937938021634481,0.3259668508287293,67.95580110497238,32,-0.27838688185438754,0.6022099447513812,40.331491712707184,False,-0.44868147748099474
12_0.0_0.03_3.0_3.4_75_1.3,12,0.0,0.03,3.0,3.4,75,1.3,106,0.0807230304324023,0.4530386740331492,55.24861878453039,46,-0.04359040442026836,0.5193370165745856,48.61878453038674,False,-0.4490552192917334
20_0.0_0.0_2.5_2.6_125_1.1,20,0.0,0.0,2.5,2.6,125,1.1,84,-0.16170885311490052,0.5414364640883977,46.408839779005525,26,0.19473379131663163,0.425414364640884,58.011049723756905,False,-0.4504004761629098
16_0.0_0.03_3.0_3.4_100_1.1,16,0.0,0.03,3.0,3.4,100,1.1,92,0.38260143828498094,0.32044198895027626,68.50828729281768,32,-0.3472594746386794,0.6519337016574586,35.35911602209944,False,-0.45084588165756584
20_0.0_0.03_3.0_3.0_125_1.1,20,0.0,0.03,3.0,3.0,125,1.1,66,0.0007645987808987825,0.4972375690607735,50.82872928176796,25,0.04809007296685308,0.5027624309392266,50.27624309392266,False,-0.4511453282522481
16_0.0_0.0_2.5_2.6_125_1.5,16,0.0,0.0,2.5,2.6,125,1.5,116,-0.3148452838749403,0.580110497237569,42.5414364640884,35,0.33578373380936355,0.36464088397790057,64.08839779005525,False,-0.45143724067331154
12_0.0_0.0_2.5_3.0_100_1.1,12,0.0,0.0,2.5,3.0,100,1.1,122,-0.3144812426033575,0.5469613259668509,45.85635359116022,51,0.318229936682476,0.36464088397790057,64.08839779005525,False,-0.4520524108932572
16_0.0_0.03_2.0_3.4_125_1.5,16,0.0,0.03,2.0,3.4,125,1.5,96,0.16063856009765223,0.44751381215469616,55.80110497237569,32,-0.11079628861032538,0.5580110497237569,44.751381215469614,False,-0.45292015945189973
16_0.01_0.0_3.0_3.0_100_1.1,16,0.01,0.0,3.0,3.0,100,1.1,95,0.03937614912704759,0.425414364640884,58.011049723756905,34,-0.03991212950523576,0.4861878453038674,51.93370165745856,False,-0.4563370853505639
