agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.001; BH-adjusted p=0.003; percentile=99.9; RCSI_z=3.037.,-0.06686300551334079,-0.5712531257623326,-0.09443109626259086,-0.12090574530969789,0.0309964279457415,3.0370763287311564,0.0013997200559888,0.002999400119976,2.8539588145334114,99.88002399520096,89,4750,0.00047,True,run_20260402T011419Z_pid94352,93.0,2.94183257918552,4.685393258426966,28.292134831460675,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
breakout_volume_momentum,Moderate Skill,Moderate Skill,High,moderate skill,not available,"The result is statistically strong, but not at the highest tier. raw p=0.002; BH-adjusted p=0.003; percentile=99.8; RCSI_z=2.477.",0.09522613891588683,0.4972597694194711,0.08005557377704092,-0.08512665411495368,0.0599548750756462,2.476636244873668,0.0017996400719856,0.002999400119976,2.7448143451083435,99.84003199360129,100,4750,0.00047,True,run_20260402T011419Z_pid94352,100.0,3.0652064451158103,9.33,43.73,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.383; BH-adjusted p=0.478; percentile=61.8; RCSI_z=0.276.,-0.03830940689399198,-0.3739683299097882,-0.12337666836104619,-0.07223569452655143,0.006928592325916,0.2762462611263098,0.3825234953009398,0.4781543691261747,0.4173418845203719,61.76764647070586,30,4750,0.00047,True,run_20260402T011419Z_pid94352,30.0,0.9441644048080652,3.8666666666666663,16.6,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
momentum_relative_strength,Random / Luck,Random / Luck,Low,random / luck,not available,The result is statistically consistent with the null distribution. raw p=0.922; BH-adjusted p=0.922; percentile=7.8; RCSI_z=-1.335.,-0.0971566770563187,-0.23715697384136297,-0.020973561800159052,-0.210550489531463,-0.0267308125343157,-1.3347797291447674,0.9218156368726256,0.9218156368726256,0.03535592915801957,7.838432313537293,289,4747,0.00047,True,run_20260402T011419Z_pid94352,298.0,8.858446626384692,10.40484429065744,47.89965397923876,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Strong Skill,Strong Skill,High,strong skill,not available,All three metrics point to a strong edge over the null distribution. raw p=0.000; BH-adjusted p=0.002; percentile=100.0; RCSI_z=4.691.,0.16874737442633814,0.6798160774097267,0.11809203799192197,-0.14430954091435888,0.1675557047080515,4.690572322096401,0.0003999200159968,0.001999600079984,3.3980268588836875,99.98000399920016,90,4750,0.00047,True,run_20260402T011419Z_pid94352,90.0,2.7729975958496773,12.122222222222222,63.91111111111111,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.6032446030064771,0.9741035687079144,,-0.231553049498026,,,,,,,,4870,0.00047,,,,,,,,
