agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,excess_return_vs_benchmark,excess_annualized_sharpe,excess_p_value,excess_RCSI_z,excess_evidence_label,excess_skill_luck_verdict,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend_pullback,Random / Luck,Random / Luck,Low,null-like / inconclusive,moderately variable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=moderately variable; mean p=0.601; mean percentile=39.9; mean RCSI_z=-0.332.,-0.0472045086538294,-0.0183552181244984,-0.0103485857539169,-0.1966352356563728,-0.0760024983111752,-0.3322134857073641,0.6014999999999999,0.2207643683241365,39.85,102.0,4018,0.00047,-0.2940910016444856,0.0528460149787939,0.6,-0.3391589399707675,Null-Like / Inconclusive,Inconclusive,1.0,False,False
breakout_volume_momentum,Random / Luck,Random / Luck,Low,positive but inconclusive,moderately variable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=moderately variable; mean p=0.202; mean percentile=79.8; mean RCSI_z=0.778.,0.3710758520350625,0.2743508879775224,0.1277367548480412,-0.2226500311561532,0.2521373175606278,0.777709637970014,0.2015,0.6957249495228717,79.85,59.0,4018,0.00047,0.0158053749940159,0.1362358604878039,0.222,0.6850839284162629,Positive but Inconclusive,Inconclusive,1.0,False,False
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,likely random,moderately variable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=moderately variable; mean p=0.634; mean percentile=36.6; mean RCSI_z=-0.437.,-0.0598039147115728,-0.0626927464939522,-0.0188254103446776,-0.1358577614403292,-0.0876594677971186,-0.4365064256985403,0.634,0.1979107421182673,36.6,102.0,4018,0.00047,-0.3034256743952247,0.0521822906262834,0.598,-0.3656597019650911,Likely Random,Luck,1.0,False,False
volatility_managed_tsmom,Random / Luck,Random / Luck,Low,null-like / inconclusive,unstable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=unstable; mean p=0.433; mean percentile=56.7; mean RCSI_z=0.078.,0.0841182076154272,0.1212159947245329,0.073278819342894,-0.1675419314536113,0.0211379913406591,0.0780750934519445,0.433,0.3635121036466345,56.7,40.0,4018,0.00047,-0.1967963692234389,0.0818018974970196,0.438,0.0410053381395602,Null-Like / Inconclusive,Inconclusive,1.0,False,False
momentum_relative_strength,Random / Luck,Random / Luck,Low,positive but inconclusive,moderately variable,Random / Luck (Low confidence): no detectable edge — consistent with randomness; stability=moderately variable; mean p=0.236; mean percentile=76.4; mean RCSI_z=0.461.,2.412652639334445,0.521318118292269,0.1232929301427693,-0.3428317064326472,0.7543599898500641,0.4609397175505164,0.236,0.6270879970298935,76.4,166.0,4017,0.00047,1.6410017282896825,0.3590755181357945,0.19,0.6268269032102038,Positive but Inconclusive,Inconclusive,1.0,False,False
random,Negative Skill,Negative Skill,High,likely random,stable,Negative Skill (High confidence): worse than random — strategy likely flawed or mistimed; stability=stable; mean p=0.963; mean percentile=3.8; mean RCSI_z=-1.439.,-0.4004744527079324,-0.339927688336198,-0.1054143303433677,-0.4353395731679608,-0.4177258504794884,-1.439402659780174,0.9625,0.0165992618194617,3.75,134.0,4018,0.00047,-0.5558223328916618,-0.0678606711031637,0.958,-1.5152114728754684,Strongly Random,Luck,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.3497426630993556,0.2025536386614672,,-0.7337140378916983,,,,,,,4270,0.00047,0.0,0.0,,,Benchmark Reference,Benchmark,,,
