total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
132,0.026467598590214608,-0.02205590028035455,0.29545454545454547,0.16783802777239684,0.15769726885796706,0.19057719442155654,0.04235255450034813,0.02646759859021462
