total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
198,0.0006135625472296994,-0.00258390730333485,0.32323232323232326,0.017565498816049123,0.034929981417271445,0.015972231775820633,0.006721921263440596,0.0006135625472297014
