agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend_pullback,1,101,0.008469635870861948,0.001241494112818058,0.05232620963141766,0.04678078931276276,-0.1564737570880289,1.4889249044787183,615.091986673629,5286.045164534457,33.6,0.664,0.1778319206319825,-615.0835170377582,-0.11635986789604523,0,0,-0.12886509953330766,151.11267137835972,36,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,1,101,-0.23668131106234522,-0.033391873634489935,-0.3146070909969844,-0.25551153088134837,-0.28280349007209227,0.10403244398205447,177.36083058499105,1304.6444068643632,0.4,0.996,0.00174066157630127,-177.5975118960534,-0.136127140055656,0,0,-0.12740560843362417,181.38575034232306,29,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,1,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0.0,0.0,0,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,1,101,-0.023647663601789475,-0.00489903760962358,-0.008429423065308113,-0.1453342776509953,-0.09901956375494281,-0.018487214017493772,10.91821729903893,53.48996337451407,46.800000000000004,0.532,0.2740883677049518,-10.94186496264072,-0.20455921582952705,0,0,-0.15241659828080323,39.7561962729215,12,0.00047,250,random_timing_matched_duration
momentum_relative_strength,1,101,-0.5337777531536736,-0.09193472493316973,-0.36092564803479493,-0.11525728819781943,-0.663860890856139,0.12027377196340396,120.15482684537909,590.7975412698926,21.2,0.788,0.10347378251044466,-120.68860459853276,-0.20428081731538367,0,0,-0.9898425915753171,294.6294556811412,87,0.00047,250,random_peer_rotation_matched_duration
random,1,101,-0.3050132971562629,-0.045410700106406125,-0.4395070408648907,-0.16695671357563807,-0.31547730324708945,0.8288530925893969,85.35976355501549,570.9557275334475,0.4,0.996,0.00174066157630127,-85.66477685217176,-0.15003751205412572,0,0,-0.10257995285071761,101.62588020738238,52,0.00047,250,random_timing_matched_duration
trend_pullback,2,102,0.008469635870861948,0.001241494112818058,0.05232620963141766,0.04678078931276276,-0.1564737570880289,0.3273206848242499,163.81937871913544,1282.1861687059943,38.0,0.62,0.20760831050174613,-163.8109090832646,-0.12775906735024722,0,0,-0.14848021902215927,196.32495742041567,36,0.00047,250,random_timing_matched_duration
breakout_volume_momentum,2,102,-0.23668131106234522,-0.033391873634489935,-0.3146070909969844,-0.25551153088134837,-0.28280349007209227,0.1399148112800447,26.990821248986425,126.73549013301391,0.0,1.0,-0.0,-27.22750256004877,-0.21483723723696044,0,0,-0.1241012674007109,86.36942924203393,29,0.00047,250,random_timing_matched_duration
mean_reversion_vol_filter,2,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0.0,0.0,0,0.00047,250,random_timing_matched_duration
volatility_managed_tsmom,2,102,-0.023647663601789475,-0.00489903760962358,-0.008429423065308113,-0.1453342776509953,-0.09901956375494281,-0.02715487535679264,7.4139143294686605,34.08882556693185,51.2,0.488,0.3115801779972894,-7.4375619930704495,-0.21818181968361264,0,1,-0.12922472926400827,28.160978440374333,12,0.00047,250,random_timing_matched_duration
momentum_relative_strength,2,102,-0.5337777531536736,-0.09193472493316973,-0.36092564803479493,-0.11525728819781943,-0.663860890856139,0.21000416954029508,702.2629372737748,7885.201284840551,21.6,0.784,0.10568393731556154,-702.7967150269285,-0.0891285700439973,0,0,-0.9949209521095943,111.4148767539769,87,0.00047,250,random_peer_rotation_matched_duration
random,2,102,-0.3050132971562629,-0.045410700106406125,-0.4395070408648907,-0.16695671357563807,-0.31547730324708945,0.6151763521365552,56.052033891573764,311.39719493466595,0.0,1.0,-0.0,-56.35704718873003,-0.1809812294569778,0,0,-0.08979721801886459,154.44128087521793,52,0.00047,250,random_timing_matched_duration
trend_pullback,3,103,0.008469635870861948,0.001241494112818058,0.05232620963141766,0.04678078931276276,-0.1564737570880289,1.132371328870064,861.7537657887985,12050.644613549977,32.800000000000004,0.672,0.17263072694617473,-861.7452961529277,-0.07151030702407112,0,0,-0.15535413446648566,263.7994564679142,36,0.00047,250,random_timing_matched_duration
