total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
76,0.08005681814350422,-0.0649133033863931,0.32894736842105265,0.6882016347082921,0.11632756172896609,0.5650380304313607,0.157679070232896,0.08005681814350424
