agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,unstable,"The result is statistically consistent with the null distribution. raw p=0.383; BH-adjusted p=1.000; percentile=61.9; RCSI_z=0.088. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",0.30891141683113976,0.5071787953447975,0.09053501729344596,-0.3975994576042109,0.048060901032002,0.0881477678310046,0.3832335329341317,1.0,0.4165364971636961,61.876247504990026,76,4750,0.00047,False,run_20260402T030645Z_pid30549,76.0,2.360559547599813,6.447368421052632,33.88157894736842,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.505; BH-adjusted p=1.000; percentile=49.7; RCSI_z=-0.252. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",0.44824586987308956,0.5869386061713885,0.1068297028572236,-0.39884805494193176,-0.2208602549893926,-0.2517513943409142,0.5049900199600799,1.0,0.29671720469142776,49.700598802395206,73,4750,0.00047,False,run_20260402T030645Z_pid30549,73.0,2.2376007049345414,9.67123287671233,46.26027397260274,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not_applicable,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,4750,0.00047,False,run_20260402T030645Z_pid30549,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
momentum_relative_strength,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.962; BH-adjusted p=1.000; percentile=4.0; RCSI_z=-0.514. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.3774577133081249,-0.3202367226906454,-0.04120393948998333,-0.5688649512037205,-8.617871993204398,-0.5138070390051078,0.9620758483033932,1.0,0.01679068762839614,3.992015968063872,304,4748,0.00047,False,run_20260402T030645Z_pid30549,308.0,9.318227593152065,13.197368421052632,63.21052631578947,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Negative Skill,Negative Skill,Low,negative skill,unstable,"The result is worse than the random null on all three metrics. raw p=0.802; BH-adjusted p=1.000; percentile=20.0; RCSI_z=-0.749. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.04855784111286232,0.15505130478986467,0.03021391572302607,-0.47526063255146067,-0.8559708715357643,-0.7491782884947126,0.8023952095808383,1.0,0.09561167278277566,19.960079840319363,90,4750,0.00047,False,run_20260402T030645Z_pid30549,90.0,2.7729975958496773,12.122222222222222,63.91111111111111,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,10.333485193574012,1.4325733203381936,,-0.5568361744406188,,,,,,,,4870,0.00047,,,,,,,,
