agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,unstable,"The result is statistically consistent with the null distribution. raw p=0.545; BH-adjusted p=0.908; percentile=45.7; RCSI_z=-0.171. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.07410656872991783,-0.15620550497175698,-0.035936540868044424,-0.31936409441870994,-0.0407409688164187,-0.1708708515033919,0.5449101796407185,0.9081836327345308,0.2636750788264897,45.70858283433134,48,4749,0.00047,False,run_20260402T025935Z_pid28925,48.0,1.6073344029337613,5.958333333333333,38.333333333333336,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Negative Skill,Negative Skill,Low,negative skill,moderately variable,"The result is worse than the random null on all three metrics. raw p=0.906; BH-adjusted p=0.962; percentile=9.6; RCSI_z=-1.116. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.4338059717234988,-0.8119271336628935,-0.15562960857880004,-0.5104417731741695,-0.452316613285798,-1.1163397785399976,0.906187624750499,0.9620758483033932,0.042781873010141816,9.580838323353294,77,4749,0.00047,False,run_20260402T025935Z_pid28925,77.0,2.362488974757445,9.805194805194803,42.8051948051948,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
mean_reversion_vol_filter,Weak Skill,Weak Skill,Moderate,weak skill,moderately variable,"There is some evidence of edge, but it remains modest. raw p=0.086; BH-adjusted p=0.215; percentile=91.6; RCSI_z=0.990. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. The raw metrics clear the label threshold, but the BH-adjusted p-value does not.",0.052370457048551255,0.5892796230407316,1.3195903601652101,-0.014912213408130759,0.0537799663727978,0.989679401279014,0.0858283433133732,0.2145708582834331,1.0663692702876595,91.61676646706589,3,4749,0.00047,False,run_20260402T025935Z_pid28925,3.0,0.1862886773206392,4.333333333333333,15.666666666666666,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
momentum_relative_strength,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.962; BH-adjusted p=0.962; percentile=4.0; RCSI_z=-0.514. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.3786888763861937,-0.3222255353887471,-0.041411337754972716,-0.5692869861583714,-8.622734054249284,-0.5139354094372804,0.9620758483033932,0.9620758483033932,0.01679068762839614,3.992015968063872,304,4748,0.00047,False,run_20260402T025935Z_pid28925,308.0,9.318227593152065,13.197368421052632,63.21052631578947,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Strong Skill,Strong Skill,Moderate,strong skill,unstable,"All three metrics point to a strong edge over the null distribution. raw p=0.010; BH-adjusted p=0.050; percentile=99.2; RCSI_z=3.561. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",1.3685097075162669,1.1661130045549826,0.19498667872465641,-0.31045132244462736,1.490198030161478,3.5605656345923364,0.0099800399201596,0.0499001996007984,2.0008677215312303,99.20159680638724,90,4749,0.00047,False,run_20260402T025935Z_pid28925,90.0,2.772880641079713,12.122222222222222,64.82222222222222,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.5223872678290871,-0.1074583723711035,,-0.7807365456543087,,,,,,,,4869,0.00047,,,,,,,,
