total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
31,0.28627444553406045,0.0029209040687589,0.5806451612903226,1.2235284613960338,0.2339744881842995,0.5555931027514303,0.086628310613067,0.28627444553406045
