agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend_pullback,-0.047204508653828046,0.009703944853931536,0.02631186023933622,0.21676081691817434,40.0,0.6,0.2218487496163564,no evidence,-0.29026709199839,0.4176543241171743,102,0.00047,500,True,42,random_timing_matched_duration
breakout_volume_momentum,0.371075852035062,0.07354660964396982,0.1320659036251649,0.3488768871901973,77.8,0.222,0.6536470255493614,no evidence,-0.3319369074268238,0.8065856036777826,59,0.00047,500,True,42,random_timing_matched_duration
mean_reversion_vol_filter,-0.05980391471157037,-0.007359819932205903,0.014058326664650728,0.20199721484013897,40.2,0.598,0.22329881601158919,no evidence,-0.28213483227741293,0.3529297028548362,102,0.00047,500,True,42,random_timing_matched_duration
volatility_managed_tsmom,0.0841182076154278,0.035025822933568665,0.07275432133784838,0.27713187582802434,56.2,0.438,0.3585258894959005,no evidence,-0.3004724286616184,0.5787896680962143,40,0.00047,500,True,42,random_timing_matched_duration
momentum_relative_strength,2.4126526393344494,1.1129387302544311,1.5437012127508818,1.6287933526976532,79.4,0.206,0.6861327796308466,no evidence,-0.21520534625698448,5.023137753291746,166,0.00047,500,True,42,random_peer_rotation_matched_duration
random,-0.4004744527079329,-0.011407442296877502,0.017254720154761292,0.2756903444441026,4.2,0.958,0.018634490921455603,no evidence,-0.38415726183075577,0.52856091903708,134,0.00047,500,True,42,random_timing_matched_duration
