Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2018-10-12,1555.4000244140625,1575.800048828125,1530.699951171875,1549.4000244140625,262954,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0027675399967472,-0.0027675399967472,1647.9049799645834,1666.2225036621094,1692.522998046875,1683.6759948730469,1622.0270965576171,1647.9049799645834,1692.522998046875,1683.6759948730469,1622.0270965576171,0.0099850347362057,53.78712994492469,154089.5,1.7065017408713767,18.533046236536592,45.10009765625,27.1913539249918,0.0175496021018037,45.934784124626745,3.426209547202298,40.929104774684376,1666.2225036621094,53.78712994492469,1773.7967635519587,1558.64824377226,0.1291235230029808,-35.911424410454174,-20.797611615217537,-15.11381279523664,1728.199951171875,1544.4000244140625,1544.4000244140625,-0.0860075100031843,-0.0915273970014292,-0.0548981326459152,-0.1011196447730435,0.0110509720890182,1.5880595806809925,0.0283695287941091,4.551486347908366,-0.0597758710290674,-0.0845619077542654,0.0434616053202006,-2.171941119886248,251.8254391468005,stressed
2018-10-15,1553.0999755859375,1565.0,1535.699951171875,1550.699951171875,193762,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,0.0008389871804113,0.0008389871804113,1638.6473581748016,1658.542498779297,1690.03099609375,1682.8879943847655,1622.0325964355468,1638.6473581748016,1690.03099609375,1682.8879943847655,1622.0325964355468,0.0099702120254041,58.55639083064847,152621.15,1.2695619185152256,19.129872404718355,29.300048828125,27.341974989501313,0.0176320215711871,48.69309063967074,3.163954202582475,37.796232622591255,1658.542498779297,58.55639083064847,1775.6552804405935,1541.429717118,0.1412237331843988,-39.01347561374905,-24.440784414923836,-14.572691198825217,1727.5,1530.699951171875,1530.699951171875,-0.0859416733440171,-0.0872329572738105,-0.0509792220490361,-0.0901250327146708,0.0115041569964464,1.5326652423670464,0.0335328843279691,4.211499726750521,-0.0536707343188752,-0.0824428932036853,0.0419217220465428,-1.8416870657092657,251.8254391468005,stressed
2018-10-16,1550.0,1601.800048828125,1548.5,1600.699951171875,197212,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,0.0322435039494355,0.0322435039494355,1635.033319412618,1652.9274963378907,1688.3069946289063,1682.593994140625,1622.3535961914065,1635.033319412618,1688.3069946289063,1682.593994140625,1622.3535961914065,0.0126843392810091,58.4493772286785,155404.1,1.2690270076529513,37.9573627591363,53.300048828125,29.196123120831576,0.0182395976831617,48.59467367252717,11.754541860874108,32.867640278899714,1652.9274963378907,58.4493772286785,1769.8262507952477,1536.0287418805335,0.1414445034235918,-37.010655609336254,-26.954758653806323,-10.055896955529931,1727.5,1530.699951171875,1530.699951171875,-0.0588547123603508,-0.0599048587097209,-0.0160438264524588,-0.0655575299638792,0.0116882702417979,1.560504446409509,0.0383168657986699,3.691442409898301,-0.0209985740554066,-0.0518904700008587,0.0406529122827048,-0.8935517817697122,251.8254391468005,stressed
2018-10-17,1598.800048828125,1602.0999755859375,1570.699951171875,1594.0999755859375,162781,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0041231809753636,-0.0041231809753636,1631.134905714839,1647.3824951171875,1686.358994140625,1682.281993408203,1622.5800958251953,1631.134905714839,1686.358994140625,1682.281993408203,1622.5800958251953,0.0126819536846761,58.50674523413368,158392.8,1.0277045421256523,36.7414088349024,31.4000244140625,29.353544641776644,0.0184138668159675,48.484685024369064,10.929379347004437,30.356274786771415,1647.3824951171875,58.50674523413368,1764.3959855854548,1530.3690046489205,0.1420598929697179,-35.5462145630554,-28.67304983565614,-6.87316472739926,1727.5,1530.699951171875,1530.699951171875,-0.0503961267925692,-0.0523718809553906,0.0150270458999919,-0.0650440025888929,0.0120905541301197,1.522996102394958,0.0435822607450843,3.259580630767095,-0.0227050074148655,-0.0547090025761111,0.0393070878162065,-0.9107072922621622,251.8254391468005,stressed
2018-10-18,1593.300048828125,1594.0999755859375,1555.4000244140625,1562.199951171875,162728,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0200113072596573,-0.0200113072596573,1624.5696719488426,1639.3174926757813,1683.8609936523435,1681.6519934082032,1622.6135955810546,1624.5696719488426,1683.8609936523435,1681.6519934082032,1622.6135955810546,0.0127465447424065,58.57563090298262,164668.35,0.988216618433354,31.490504807354625,38.699951171875,30.02114510821224,0.0192172231766439,48.71731182805774,9.92302569302542,31.20140844766473,1639.3174926757813,58.57563090298262,1756.4687544817466,1522.166230869816,0.1429268733230495,-36.538506693010504,-30.246141207127017,-6.29236548588349,1727.5,1530.699951171875,1530.699951171875,-0.0591990658404848,-0.0755119505084288,0.0054708117829243,-0.0935886561230779,0.0128752836112826,1.4925669800239472,0.0528544111253963,2.7041616826258377,-0.0383915333727414,-0.0722512386349554,0.0377461388454325,-1.3165464940810316,251.8254391468005,stressed
2018-10-19,1564.5,1575.4000244140625,1539.199951171875,1542.699951171875,158060,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0124823970103008,-0.0124823970103008,1616.7725556843695,1630.434991455078,1680.8549926757812,1680.5829931640626,1622.542095336914,1616.7725556843695,1680.8549926757812,1680.5829931640626,1622.542095336914,0.0128327218760857,59.08163851595847,166265.1,0.9506504973082144,28.78258185581645,36.2000732421875,30.462497117781904,0.0197462229091546,49.249354004236565,9.08073882777238,32.35156754154833,1630.434991455078,59.08163851595847,1748.598268486995,1512.271714423161,0.1449469345925438,-38.45510586385285,-31.887934138472183,-6.567171725380668,1727.5,1530.699951171875,1530.699951171875,-0.0807960994524983,-0.0931162346054953,-0.0043243017533327,-0.1032638863807675,0.0132797710064697,1.486940015722748,0.0616298335425194,2.351895604140203,-0.0458151050697047,-0.0821933135849957,0.035939220009425,-1.4849798090739317,251.8254391468005,stressed
2018-10-22,1541.0,1556.5,1532.800048828125,1542.199951171875,127969,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0003241070952392,-0.0003241070952392,1609.6704028736558,1622.0749877929688,1677.9529907226563,1679.6629931640623,1622.443594970703,1609.6704028736558,1677.9529907226563,1679.6629931640623,1622.443594970703,0.0128763548381038,59.14598586276308,167666.5,0.7632353511285797,28.71439879635774,23.699951171875,29.9794581216457,0.0194394106282166,49.860934765882774,8.567975659954747,32.0495980677958,1622.0749877929688,59.14598586276308,1740.366959518495,1503.7830160674428,0.1458526549213076,-39.558366116064235,-33.4220205339906,-6.136345582073638,1719.4000244140625,1530.699951171875,1535.699951171875,-0.0656731043362472,-0.0720260373570849,-0.005481395671404,-0.0978121392618438,0.0133375957832239,1.457489861303756,0.0692919211573792,2.104901299965977,-0.0419156937850938,-0.08090395875293,0.0342134518106038,-1.350472656021468,251.8254391468005,stressed
2018-10-23,1541.800048828125,1542.800048828125,1500.199951171875,1531.199951171875,196436,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0071326678435188,-0.0071326678435188,1602.1970265211053,1612.9099853515625,1675.034990234375,1678.4729931640625,1622.287594604492,1602.1970265211053,1675.034990234375,1678.4729931640625,1622.287594604492,0.012748891013765,58.30990348043778,173568.8,1.1317471803688222,27.18845469489669,42.60009765625,30.880932374117435,0.020167798693099,50.9434418690664,7.72372700235832,36.43208454183336,1612.9099853515625,58.30990348043778,1729.529792312438,1496.2901783906868,0.1446079545914104,-40.84942909297001,-34.90750224578648,-5.941926847183531,1719.4000244140625,1530.699951171875,1532.800048828125,-0.0659997997016373,-0.0748036548810423,-0.0434185057287712,-0.1069116645250073,0.0145281582796203,1.3881868785384677,0.083716313694765,1.7273569297217295,-0.0443123249974993,-0.0858698713167623,0.0325142075950735,-1.4013062842249449,251.8254391468005,stressed
2018-10-24,1531.300048828125,1534.4000244140625,1467.699951171875,1469.800048828125,200991,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,-0.0400992060486671,-0.0400992060486671,1589.5877905503453,1601.639990234375,1670.4989916992188,1676.6259936523438,1621.8330950927734,1589.5877905503453,1670.4989916992188,1676.6259936523438,1621.8330950927734,0.0147814185143489,62.91639553254995,177634.45,1.1314866007128683,20.605949542604677,66.7000732421875,33.43944243612244,0.0227510146450082,52.33578883064788,6.623287522961949,38.183603178332554,1601.639990234375,62.91639553254995,1727.472781299475,1475.8071991692752,0.157129931610519,-46.2934230186172,-37.18468640035263,-9.108736618264572,1719.4000244140625,1500.199951171875,1500.199951171875,-0.1004895662006578,-0.1211432507942709,-0.0779749881823591,-0.132963608327108,0.0161389094103138,1.4096996312816972,0.1045036373350958,1.5035833739133355,-0.0753577389272394,-0.1201431092556029,0.0300067231046741,-2.0954782976727007,251.8254391468005,stressed
2018-10-25,1478.300048828125,1509.0,1469.4000244140625,1495.0999755859375,188020,1d,Daily,yfinance,max,2026-04-02T13:16:36Z,0.017213175886056,0.017213175886056,1580.5889510299255,1591.5699890136718,1666.924990234375,1674.9159936523438,1621.499094848633,1580.5889510299255,1666.924990234375,1674.9159936523438,1621.499094848633,0.0156239927253936,63.04510738868699,181995.55,1.033102182992936,28.308116694722244,39.5999755859375,33.87948051825209,0.0226603445063762,53.62868243783068,6.0703147496493814,34.995685868176786,1591.5699890136718,63.04510738868699,1717.660203791046,1465.4797742362978,0.1584475903010897,-48.012872272918685,-39.35032357486585,-8.662548698052838,1711.800048828125,1467.699951171875,1467.699951171875,-0.0809565215694814,-0.10371081022241,-0.042952232545906,-0.1187150158644636,0.017081990039962,1.3265635007024428,0.1218264683652117,1.3006007021897328,-0.0540867854278511,-0.103079032143059,0.0280147522314728,-1.53017446433988,251.8254391468005,stressed
