total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
118,0.026042213324474282,-0.0044083141724328,0.3559322033898305,0.12000050572433095,0.2170175297785769,0.10393045982932864,0.01700129132294523,0.026042213324474282
