Date,Open,High,Low,Close,Volume,timeframe_label,data_interval,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_12,trailing_return_60,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2011-05-18,0.421440949411674,0.4357557280772174,0.4197012491905556,0.433269739151001,42566400,Daily,1d,0.0243238623497081,0.0243238623497081,0.4383915253010809,0.4465708345174788,0.4194702708721161,0.4171379455924034,0.3532466232776641,0.4383915253010809,0.4194702708721161,0.4171379455924034,0.3532466232776641,0.0248491329415931,0.0121524389738364,66815040.0,0.6370781189384905,48.79467680036263,0.0160544788866617,0.016442555302783,0.0379499277632509,16.10739504024741,20.358778772467588,25.36109060546928,0.4465708345174788,0.0121524389738364,0.4708757124651516,0.4222659565698061,0.1088511656787182,0.0031742495496045,0.0072732208918802,-0.0040989713422757,0.4642354272545852,0.4107048677352099,0.4107048677352099,-0.0515731699584072,0.0392217552823812,-0.0390263906636809,0.0721995581583072,0.0345657367707166,1.0979059412210015,0.1856056805864722,0.5864646240070508,-0.0116831322105562,0.0328973689844445,0.1874714242983659,-1.094520646852413,251.47750806314716,neutral
2011-05-19,0.4382903129387772,0.4399307825727071,0.4295420706263804,0.4369981586933136,52627200,Daily,1d,0.0086053079765471,0.0086053079765471,0.4382588237193888,0.4468715354800223,0.4199096554517746,0.4177766415476799,0.3542321324348449,0.4382588237193888,0.4199096554517746,0.4177766415476799,0.3542321324348449,0.0203322501147966,0.011833254197285,62888640.0,0.8368315803935337,50.47328176755587,0.0103887119463267,0.016010137920179,0.0366366255822487,15.41371333757951,21.27785696766169,24.185634215370538,0.4468715354800223,0.011833254197285,0.4705380438745925,0.4232050270854521,0.1059208587503699,0.002742387936289,0.006367054300762,-0.0036246663644729,0.4642354272545852,0.4107048677352099,0.4107048677352099,-0.0288288297835208,0.0746853443913142,-0.0475559952549361,0.0139541544583288,0.0345657367707166,1.0599116062611051,0.1856056805864722,0.5706768155785092,-0.0028765308485434,0.0406956663645985,0.1854081462500016,-0.8343754492296804,251.47750806314716,calm
2011-05-20,0.4355066409344972,0.4371967402525555,0.4257649852555861,0.4273558259010315,43660800,Daily,1d,-0.0220649277358834,-0.0220649277358834,0.4372204429747833,0.4461433947086333,0.4205359369516372,0.4183350700139999,0.355176510810852,0.4372204429747833,0.4205359369516372,0.4183350700139999,0.355176510810852,0.0201050713117977,0.0125424201775226,61823040.0,0.7062221463066196,46.25056048996299,0.0114317549969694,0.0156831105685212,0.0366980151386848,15.026220162161794,20.170008010147303,24.64665924991661,0.4461433947086333,0.0125424201775226,0.4712282350636786,0.4210585543535881,0.1124519186098345,0.0016035935955743,0.0054143621597244,-0.00381076856415,0.4642354272545852,0.4107048677352099,0.4107048677352099,-0.0446654776019053,0.0362180699193894,-0.0343653686920573,-0.0329536119680106,0.0345657367707166,1.061687629634867,0.1856056805864722,0.6058646387034695,-0.022562113076494,0.0162171371103976,0.1840195625312402,-1.497922134778357,251.47750806314716,calm
2011-05-23,0.4098097312357744,0.4132891884983558,0.4027515864801952,0.408815324306488,77433600,Daily,1d,-0.0433842256752975,-0.0433842256752975,0.4345151935778028,0.4443242296576499,0.4206591975688934,0.4186859720945358,0.3560337790101766,0.4345151935778028,0.4206591975688934,0.4186859720945358,0.3560337790101766,0.0219465251601811,0.0149541818554169,63427200.0,1.2208263962464054,39.42113671023455,0.0246042394208362,0.0163203340579723,0.0399210427976447,15.95993672631467,17.998012438597325,32.0647828461342,0.4443242296576499,0.0149541818554169,0.4742325933684837,0.414415865946816,0.1346240502521238,-0.0007859131358388,0.0041743071006118,-0.0049602202364506,0.4642354272545852,0.4107048677352099,0.4107048677352099,-0.0721955228196193,-0.0494632880131435,-0.0255893531152009,-0.0817237496926543,0.0345657367707166,1.1549310539061042,0.1856056805864722,0.7253228986674441,-0.0591460774011187,-0.0281555076671435,0.1815148515918474,-2.37451340999303,251.47750806314716,neutral
2011-05-24,0.4119473394508192,0.4119473394508192,0.40101182281124,0.4011120200157165,67929600,Daily,1d,-0.0188429929916138,-0.0188429929916138,0.4313339389528422,0.4417371675372122,0.420706912279129,0.4189879274368286,0.3568317789584397,0.4313339389528422,0.420706912279129,0.4189879274368286,0.3568317789584397,0.0216084480027578,0.017511773115819,64584000.0,1.051802303976217,36.977984335975,0.0109355166395792,0.0159357042423728,0.0397288125191272,16.909726447136553,17.115817510115818,31.272901578510943,0.4417371675372122,0.017511773115819,0.4767607137688504,0.4067136213055741,0.1585718785082206,-0.0032635861236931,0.0026867284557508,-0.0059503145794439,0.4642354272545852,0.4027515864801952,0.4027515864801952,-0.0975160560516799,-0.0741147839926827,-0.0517024928108391,-0.1142560884551038,0.0345657367707166,1.149369758343605,0.1856056805864722,0.854348196710193,-0.0700661742743825,-0.0465761119950693,0.1790062911636825,-2.319876305660759,251.47750806314716,neutral
2011-05-25,0.3991729090910669,0.4112011263768144,0.3989247908474255,0.4055849909782409,53913600,Daily,1d,0.011151425884343,0.011151425884343,0.4288816581933564,0.4389040380716323,0.4211701571941376,0.4193686628341674,0.3576777435839176,0.4288816581933564,0.4211701571941376,0.4193686628341674,0.3576777435839176,0.0211144548711495,0.018518928614382,64146240.0,0.8404795043326,39.32926449697507,0.0122763355293888,0.0156743207628739,0.0386462051395655,17.89473089982509,16.158293591158888,30.47444621673715,0.4389040380716323,0.018518928614382,0.4759418953003964,0.4018661808428682,0.1687742832874975,-0.0048107728479509,0.0011872281950104,-0.0059980010429614,0.4642354272545852,0.40101182281124,0.40101182281124,-0.0972447178479714,-0.0165109007702611,-0.0638972576921914,-0.1225806077255633,0.0347480807525068,1.1121824372063354,0.1856056805864722,0.9093163676575452,-0.0543195699094514,-0.0370044409597443,0.1775129002269708,-1.7991886996915862,251.47750806314716,neutral
2011-05-26,0.4016083082976323,0.4165691493058355,0.4016083082976323,0.4131899178028106,47136000,Daily,1d,0.0187505134404188,0.0187505134404188,0.4273872067275901,0.4364859402179717,0.4223471558094024,0.4196594339609146,0.3586590255051851,0.4273872067275901,0.4223471558094024,0.4196594339609146,0.3586590255051851,0.0217945791434858,0.0185611985943461,63201600.0,0.7458039036986406,43.208775325574074,0.0149608410082032,0.0156233579232546,0.0378115661832548,18.31018114100941,17.507283961723257,28.39000615269403,0.4364859402179717,0.0185611985943461,0.4736083374066641,0.3993635430292793,0.1700966458170645,-0.0053614717274129,-0.0001225117894742,-0.0052389599379387,0.4642354272545852,0.3989247908474255,0.3989247908474255,-0.1033332337349733,-0.0120029604950919,-0.0544813299939134,-0.1047811951499541,0.0356167239312578,1.0616239229703766,0.1793062335505287,0.9486376599903932,-0.033218797149978,-0.0216817797412239,0.1775729196121864,-1.255092568335386,251.47750806314716,neutral
2011-05-27,0.4152273677862271,0.4205953843108546,0.4143331581596406,0.4193528592586517,35059200,Daily,1d,0.0149155175145929,0.0149155175145929,0.4266220307781674,0.4344878390431403,0.4234625041484833,0.4200177997350692,0.3597016936540603,0.4266220307781674,0.4234625041484833,0.4200177997350692,0.3597016936540603,0.0222352859292611,0.0181423476221585,62333760.0,0.56244320894488,46.21051339859105,0.0074054665080439,0.0150363656793109,0.0358561181766898,18.330099787784647,18.804015885316357,27.391278685608704,0.4344878390431403,0.0181423476221585,0.4707725342874574,0.3982031437988232,0.1670228346285862,-0.0052402009131076,-0.0011460496142008,-0.0040941512989067,0.4642354272545852,0.3989247908474255,0.3989247908474255,-0.0698934305060133,-0.0537237977000839,-0.0187267053760328,-0.0870035459267262,0.0360844007278543,0.9936736499273966,0.1710659686598948,0.9763650592634994,-0.0170389032799281,-0.0097048613503466,0.1772602454180945,-0.8342349126858976,251.47750806314716,neutral
2011-05-31,0.4314307238178601,0.4395328760147095,0.4246216646112555,0.4395328760147095,55315200,Daily,1d,0.0481218055642516,0.0481218055642516,0.4278516350864095,0.4336229875683783,0.4250212287902832,0.4204827815294266,0.3608662616461515,0.4278516350864095,0.4250212287902832,0.4204827815294266,0.3608662616461515,0.0249906592095997,0.0174559741169521,62405760.0,0.8863797187951882,54.66099906194025,0.0201800167560577,0.01540376932765,0.035045772838013,17.16150616060017,25.825877049520685,24.82810056672533,0.4336229875683783,0.0174559741169521,0.4685349358022827,0.398711039334474,0.16102443475001,-0.0034756688710677,-0.0016119734655742,-0.0018636954054934,0.4642354272545852,0.3989247908474255,0.3989247908474255,-0.0420315410473813,0.0067169178383377,0.0751379654378918,-0.0378631724556888,0.0360844007278543,0.9712167066962102,0.169435464552281,0.95035850478826,0.0273020831764281,0.0341433468293572,0.1777804521028876,0.3385596476447445,251.47750806314716,neutral
2011-06-01,0.436649844805947,0.439433609339752,0.4102572519530888,0.4114501476287842,92352000,Daily,1d,-0.0638922135712676,-0.0638922135712676,0.4262895886618738,0.431696981191635,0.4256146991252899,0.4206313970685005,0.3618845756351947,0.4262895886618738,0.4256146991252899,0.4206313970685005,0.3618845756351947,0.0283462556767061,0.0176697929464853,64413120.0,1.433745174896046,44.24402933334344,0.0292756240616206,0.0163946160943622,0.0398459356226885,16.698485657172025,22.53181364998011,27.919634324676153,0.431696981191635,0.0176697929464853,0.4670365670846058,0.3963573952986642,0.1637240352963375,-0.0042938096339185,-0.0021483406992431,-0.0021454689346754,0.4637887521962281,0.3989247908474255,0.3989247908474255,-0.0703051473103583,-0.0184966706959607,0.0257736669488553,-0.0856059381274838,0.0364746544306338,1.092428050235983,0.1678985589580418,0.9751366319781966,-0.0348107048067271,-0.0332802215844901,0.1761062166803697,-1.1458444150517355,251.47750806314716,neutral
