total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
107,-0.0007312328375041537,-0.0011754599576187,0.45794392523364486,0.016356133166120276,-0.044706950602408445,0.012542585885671767,0.011945321069152777,-0.0007312328375041546,17.02803738317757,408.67289719626166,12.149532710280374,0.4246170143415906,0.0,0.0
