total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
96,0.01481146341192612,-0.00865939986119345,0.3854166666666667,0.1222403177519112,0.12116676137889494,0.08238339473482845,0.027564154536334658,0.014811463411926122
