total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
78,0.010829770688971055,-0.00666454913485545,0.47435897435897434,0.07013683191090674,0.1544091797976828,0.06343290161986627,0.03664134746817829,0.01082977068897105
