Date,Close,equity,wealth_index,daily_return,cumulative_return,rolling_peak,drawdown
2015-02-02,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-03,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-04,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-05,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-06,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-09,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-10,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-11,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-12,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-13,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-17,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-18,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-19,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-20,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-23,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-24,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-25,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-26,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-02-27,,100000.0,1.0,0.0,0.0,1.0,0.0
2015-03-02,89.10945892333984,101063.47511411221,1.010634751141122,0.010634751141122,0.010634751141122,1.010634751141122,0.0
2015-03-03,89.07107543945312,101019.94824338467,1.0101994824338467,-0.00043068844286620056,0.010199482433846718,1.010634751141122,-0.00043068844286608954
2015-03-04,88.06580352783203,99879.96989560635,0.9987996989560635,-0.01128468552598938,-0.0012003010439365358,1.010634751141122,-0.011710513785218035
2015-03-05,88.94831085205078,100880.73320127041,1.0088073320127042,0.010019659664595837,0.008807332012704228,1.010634751141122,-0.0018081894832474577
2015-03-06,87.82791900634766,99610.20884824307,0.9961020884824306,-0.012594321162322286,-0.0038979115175693524,1.010634751141122,-0.014379737726495478
2015-03-09,88.44183349609375,100306.38787961514,1.0030638787961514,0.006989032945736495,0.0030638787961514424,1.010634751141122,-0.007491205241480392
2015-03-10,86.82202911376953,98469.52971005948,0.9846952971005948,-0.018312474493251685,-0.01530470289940522,1.010634751141122,-0.025666497229823726
2015-03-11,87.21541595458984,98915.63038754971,0.9891563038754971,0.004530342318113778,-0.010843696124502866,1.010634751141122,-0.021252432930268128
2015-03-12,89.55253601074219,101565.92453122647,1.0156592453122646,0.02679348181165042,0.01565924531226459,1.0156592453122646,0.0
2015-03-13,88.56523895263672,100446.32966733487,1.0044632966733487,-0.011023331585460872,0.00446329667334866,1.0156592453122646,-0.01102333158546076
2015-03-16,89.86107635498047,101915.80928159268,1.0191580928159267,0.014629500342367319,0.01915809281592673,1.0191580928159267,0.0
2015-03-17,89.1514663696289,101111.11155820401,1.01111111558204,-0.007895710479669527,0.011111115582040032,1.0191580928159267,-0.007895710479669527
2015-03-18,89.537109375,101548.43072629483,1.0154843072629482,0.004325134610344783,0.01548430726294825,1.0191580928159267,-0.003604725879993609
2015-03-19,88.82747650146484,100743.70704770596,1.0074370704770597,-0.007924530914297012,0.00743707047705966,1.0191580928159267,-0.011500691032616861
2015-03-20,90.62470245361328,102781.76127744229,1.027817612774423,0.02023008969454776,0.027817612774422962,1.027817612774423,0.0
2015-03-23,89.5294189453125,101539.7097790292,1.015397097790292,-0.01208435701992272,0.01539709779029197,1.027817612774423,-0.012084357019922942
2015-03-24,89.59112548828125,101609.68499875577,1.0160968499875576,0.0006891414194392098,0.01609684998755756,1.027817612774423,-0.01140354343143346
2015-03-25,87.68590545654297,99449.16548276455,0.9944916548276456,-0.021262928981796048,-0.005508345172354434,1.027817612774423,-0.03242399967910603
2015-03-26,86.6754379272461,98303.2953045419,0.9830329530454189,-0.011522169871010624,-0.016967046954581066,1.027817612774423,-0.043572574717916424
2015-03-27,,98010.68776732692,0.9801068776732692,-0.002976579130012702,-0.019893122326730794,1.027817612774423,-0.046419456631382805
2015-03-30,,98010.68776732692,0.9801068776732692,0.0,-0.019893122326730794,1.027817612774423,-0.046419456631382805
2015-03-31,,98010.68776732692,0.9801068776732692,0.0,-0.019893122326730794,1.027817612774423,-0.046419456631382805
2015-04-01,27.6280460357666,97526.467300282,0.97526467300282,-0.00494048637016431,-0.02473532699717995,1.027817612774423,-0.05113060830874938
2015-04-02,27.865970611572266,98366.1031283002,0.983661031283002,0.008609312438570882,-0.016338968716998026,1.027817612774423,-0.042961495252282766
2015-04-06,28.317367553710938,99959.08293710757,0.9995908293710757,0.01619439784790111,-0.00040917062892431577,1.027817612774423,-0.027462832950637783
2015-04-07,28.019399642944336,98907.55418001223,0.9890755418001222,-0.010519591878978551,-0.010924458199877751,1.027817612774423,-0.037693527035135066
2015-04-08,27.92823600769043,98585.8377112012,0.985858377112012,-0.003252698658643527,-0.014141622887988037,1.027817612774423,-0.04082362000895179
2015-04-09,28.141698837280273,99339.14803682375,0.9933914803682375,0.0076411616831753015,-0.006608519631762455,1.027817612774423,-0.03349439820675748
