total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
54,0.0023331143963000313,0.0023744986530423,0.5185185185185185,0.037038694271831596,0.0629912701343361,0.03195289894955119,0.029565115122585837,0.0023331143963000282,6.37037037037037,0.4074074074074074,0.48148148148148145
