signal_date,signal_close,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,regime_at_entry
2000-11-30,0.1547073572874069,2000-12-01,2001-01-04,0.1642575708520616,0.1468285839152601,0.16428831156686924,0.14679657568459284,590708,2953.54,2953.54,1.371494546533111,1.6804480464201812,100000.0,83760.41168045226,99999.95994904218,0.9999995994904218,97046.41994904219,0.9704641994904218,20927340,-10332.508319547727,-16239.588319547729,-0.10646975256761859,-0.16733835548055173,-0.1623958831954773,22,stressed
2001-07-05,0.3180482387542724,2001-07-06,2001-07-30,0.313272744103548,0.3097971508432726,0.3133503715084419,0.3096933121938129,263107,1315.535,1315.535,1.9779495297654104,2.8529509799267077,83760.41168045226,80167.14377535817,83760.21119647163,0.9999976064589869,82444.67619647163,0.984291678400529,48232500,-962.1979050940943,-3593.267905094094,-0.011670831271155788,-0.04358398954143597,-0.04289935821713111,16,calm
2001-09-04,0.3010876774787903,2001-09-05,2001-10-05,0.3008201104078313,0.2429478935038776,0.30088231151972383,0.24290084204791848,262084,1310.42,1310.42,1.567717873257721,1.4370643412526656,80167.14377535817,62350.28833030954,80166.8597323353,0.9999964568648764,78856.4397323353,0.9836503587218265,68259540,-15196.015445048633,-17816.855445048634,-0.19270481265231995,-0.22594039885042871,-0.22224635437897677,18,calm
2002-01-14,0.4565588533878326,2002-01-15,2002-01-29,0.4755822108663353,0.5206576149397085,0.47569950495235275,0.5205943833351564,129707,648.535,648.535,1.9663261858314698,0.7146040483003259,62350.28833030954,66876.39832070786,62350.09068885482,0.9999968301436929,61701.555688854816,0.9895953545873282,46667040,5823.179990398313,4526.109990398313,0.094376550564837,0.0733548763862994,0.07259164490820957,9,calm
2002-02-08,0.440973550081253,2002-02-11,2002-03-05,0.4402859008834735,0.444258363256471,0.4403927846100143,0.4441954976951974,150151,750.755,750.755,1.9275982112151113,0.9152678629070378,66876.39832070786,65945.86949316118,66876.17200197827,0.9999966158654582,66125.41700197826,0.9887706076046703,58510410,570.9811724533271,-930.5288275466729,0.008634821500426154,-0.014072180860785112,-0.013914158820041307,15,calm
2002-03-20,0.3554071187973022,2002-03-21,2002-05-09,0.3614423977227039,0.2741948011863989,0.36149772293820254,0.27415052879265395,179935,899.6750000000001,899.6750000000001,1.0306786322584423,1.1148936111813725,65945.86949316118,48429.7021145819,65945.76777688548,0.999998457579277,65046.092776885474,0.9863558290581184,72566670,-15716.817378579286,-17516.167378579285,-0.24162584880370175,-0.2692885403380257,-0.26561432146096386,34,neutral
2002-06-12,0.2135347574949264,2002-06-13,2002-07-16,0.215139096955666,0.163111585671486,0.21520015458601377,0.16307030942545175,219934,1099.67,1099.67,2.3380536690808404,2.031193212282938,48429.7021145819,34765.23674903886,48429.50079872035,0.9999958431323597,47329.83079872035,0.9772893231253144,60297540,-11465.125365543046,-13664.465365543047,-0.24223888342852531,-0.28870725153558946,-0.2821505144345861,22,calm
2002-07-31,0.0845733880996704,2002-08-01,2002-08-20,0.0852610026077731,0.0974084130031332,0.08528775765421766,0.09739282259155317,385049,1925.2450000000001,1925.2450000000001,2.638016868934355,1.1007762343447,34765.23674903886,35575.78989809496,34765.21079699886,0.9999992535060185,32839.965796998855,0.9446208013499799,74869170,4661.043149056102,810.5531490561023,0.14193203421308254,0.02468191209657643,0.023315047583517788,13,stressed
2003-01-16,0.0853370800614357,2003-01-17,2003-02-18,0.0830450957855557,0.0954987454823948,0.08305989244335572,0.09547175909471345,403995,2019.9750000000001,2019.9750000000001,1.2817617837701054,2.326635639401157,35575.78989809496,36550.171965910224,35575.756247653495,0.9999990541196256,33555.7812476535,0.9432195699314709,51526140,5014.332067815264,974.3820678152636,0.149432732047206,0.02903768088795133,0.027388908878940747,20,calm
2003-07-18,0.1624240577220916,2003-07-21,2003-08-25,0.1633408031644888,0.1421777188561779,0.16336268488474717,0.14216075868897568,217091,1085.455,1085.455,0.8396358922229357,0.6930273416234072,36550.171965910224,29776.514606143995,36550.02362431465,0.9999959414255093,35464.56862431465,0.9702982699340484,40958610,-4602.747359766229,-6773.657359766229,-0.12978438870987893,-0.1909978782350727,-0.18532491081256508,25,calm
2003-09-26,0.1288082301616668,2003-09-29,2003-10-17,0.1223147035352221,0.1306418748381463,0.12233886821608697,0.13061569458930125,233836,1169.18,1169.18,1.4756153730034285,1.5043723633177453,29776.514606143995,29373.57457795093,29776.411588176914,0.9999965402946435,28607.231588176914,0.9607313672055555,52889880,1935.4199718069344,-402.9400281930657,0.06765492025473811,-0.014085250680446717,-0.013532142143658556,14,calm
2004-01-29,0.1673893183469772,2004-01-30,2004-02-11,0.1670079169361654,0.1812942109081983,0.16705241890028963,0.18124362530815352,170724,853.62,853.62,2.164661947806267,2.2910278200826855,29373.57457795093,30089.114100727085,29373.477164333046,0.9999966836308047,28519.857164333047,0.9709358691992931,31080960,2422.7795227761553,715.5395227761554,0.08495061910078866,0.025089169228764918,0.024359974332619026,8,calm
2004-07-06,0.1385105848312378,2004-07-07,2004-08-24,0.1402680412346584,0.0977906714160296,0.1402944557291696,0.09776348445347421,207090,1035.45,1035.45,1.3831441772975888,2.2808913222943676,30089.114100727085,19210.47525924333,30089.028836953734,0.9999971662916672,29053.578836953733,0.9655843884167953,21470490,-8807.738841483757,-10878.638841483758,-0.30315503955337325,-0.37443369378119556,-0.3615473292123573,34,calm
2005-01-07,0.1683061420917511,2005-01-10,2005-01-28,0.1688414574326898,0.1757173762290171,0.1688674561112355,0.17567052443389244,110489,552.445,552.445,1.0398278918595354,2.16702654162614,19210.47525924333,18857.249475145374,19210.441358274296,0.9999982352873328,18657.996358274297,0.9712407478985612,33251430,751.664215902044,-353.2257840979561,0.04028643812917789,-0.018931603228730956,-0.01838714447879147,13,calm
2005-04-05,0.1755642741918563,2005-04-06,2005-05-05,0.1788491113640068,0.1722794733229937,0.17887015307155915,0.17225861445951,102557,512.785,512.785,0.6765061280902835,0.7109039393570586,18857.249475145374,17153.61990970945,18857.17128855989,0.9999958537651216,18344.38628855989,0.9728028635744859,32351760,-678.0595654359258,-1703.6295654359255,-0.03696278277015918,-0.09286925921846512,-0.09034348130576407,21,calm
2006-05-12,0.4023154377937317,2006-05-15,2006-06-30,0.401551782551011,0.3315708597823742,0.40167387293508233,0.3314810592968105,42180,210.9,210.9,2.540464253345616,2.2090683779698064,17153.61990970945,13771.087030447143,17153.503960401773,0.9999932405341678,16942.60396040177,0.9876984595427443,32954475,-2960.7328792623066,-3382.532879262307,-0.17475075768648826,-0.1996465765928282,-0.1971906161537189,33,calm
2006-07-10,0.2831333875656128,2006-07-11,2006-07-25,0.282216615208587,0.3025388387074918,0.2822943754746076,0.30245627214098963,47933,239.665,239.665,2.2553397578368317,2.2298678885953684,13771.087030447143,14258.177223356832,13770.881299624369,0.9999850606693343,13531.216299624368,0.9825815688846905,25063380,966.4201929096893,487.09019290968934,0.07142153162805605,0.03599751730546286,0.0353704970299555,10,neutral
2007-01-05,0.5143164396286011,2007-01-08,2007-02-07,0.5161498411461959,0.5163028258415662,0.5162967084064631,0.516172589937878,27351,136.755,136.755,2.3454384475075307,2.0231077013202174,14258.177223356832,13981.272459122558,14257.986271625172,0.9999866075635989,14121.231271625173,0.9903952693541133,27835740,-3.3947642342731776,-276.90476423427316,-0.00024040143306019827,-0.01960910907186105,-0.019420768861020014,21,calm
2007-03-02,0.4548783898353576,2007-03-05,2007-03-23,0.4469326076988211,0.4645045676872837,0.44702326154784355,0.46442770384086307,30930,154.65,154.65,1.52835612038349,1.155022854688,13981.272459122558,14210.291859245652,13981.079479674801,0.9999861972901021,13826.429479674802,0.9889249723227642,35849925,538.3194001230937,229.01940012309373,0.038934086411422174,0.0165638858867908,0.01638044039215202,14,calm
2007-08-03,0.6500003337860107,2007-08-06,2007-08-09,0.6555011868476868,0.701340396209293,0.6557051097475624,0.7012100575185841,21507,107.535,107.535,2.610946310505363,1.3587681296258434,14210.291859245652,14973.896770957017,14209.784795340824,0.9999643171364916,14102.249795340824,0.992396914505698,26902725,978.6749117113651,763.6049117113652,0.06939849498586423,0.054147736906748664,0.053736047033723686,3,calm
2007-11-12,0.6882762908935547,2007-11-13,2007-11-30,0.6995066736273876,0.7838509019368001,0.6995877652751709,0.7837619057883126,21251,106.255,106.255,0.6592691083668105,0.635499796943024,14973.896770957017,16550.171431001792,14973.194599862654,0.9999531069897767,14866.939599862655,0.9928570917290005,29139810,1788.7846600447756,1576.2746600447754,0.12031962920339709,0.10602549700675029,0.10526816660724395,12,neutral
