agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulation_count,reproducible,seed_used,null_model
trend,5.7542655990034905,4.86164450499893,5.585047848529613,3.3409697270224155,61.3,0.387,0.4122890349810886,no evidence,1.6846787654413578,11.677989178202367,191,0.00047,5000,True,42,random_timing_matched_duration
mean_reversion,1.4475510899741288,0.7780084628377048,0.9075672495357058,0.774571105935127,79.58,0.2042,0.6899442622491085,no evidence,-0.0839041013630888,2.374090710165166,106,0.00047,5000,True,42,random_timing_matched_duration
random,2.8954236315361883,2.230687861650406,2.660913901554836,1.942928699858748,64.75999999999999,0.3524,0.45296410025998973,no evidence,0.4530782742285942,6.295441166047507,139,0.00047,5000,True,42,random_timing_matched_duration
momentum,7.104380646248352,8.245445203070542,9.183232148470903,4.629506188351986,37.96,0.6204,0.2073282108584327,no evidence,3.628092589811212,17.899956571198768,97,0.00047,5000,True,42,random_timing_matched_duration
breakout,4.076353261415041,5.1325917852138,5.959922051834779,3.5527517011151164,33.86,0.6614,0.17953580942231595,no evidence,1.9093018340039343,12.815775830030882,69,0.00047,5000,True,42,random_timing_matched_duration
