Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1993-01-29,24.192569419296504,24.192569419296504,24.072208377409456,24.17537498474121,1003200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-01,24.19257063784842,24.347320556640625,24.19257063784842,24.347320556640625,480500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-02,24.330132762002982,24.416104962575428,24.27854944165951,24.398910522460938,201300,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-03,24.433288857527856,24.674010915237492,24.416094424834313,24.656816482543945,529400,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-04,24.74280197223027,24.811579740047453,24.467690900961557,24.75999641418457,531500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-05,24.742807388305664,24.79439072545988,24.605251822561087,24.742807388305664,492100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-08,24.742807388305664,24.828779616896025,24.70841849686952,24.742807388305664,596100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-09,24.65682447098451,24.65682447098451,24.519268964870232,24.570852279663086,122100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-10,24.57084527938704,24.622428579483724,24.502067545924795,24.605234146118164,379600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-11,24.63962520710782,24.82876399097257,24.63962520710782,24.725597381591797,19500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-12,24.691214643664186,24.691214643664186,24.53646469116211,24.53646469116211,42500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-16,24.467702880683863,24.467702880683863,23.883091568004136,23.91748046875,374800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-17,23.917459175054976,23.951848045184455,23.814292564666527,23.900264739990234,210900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-18,24.17537731502964,24.17537731502964,23.55637761137312,23.883071899414062,378100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-19,23.8830829549212,23.969055175781246,23.84869406657718,23.96905517578125,34900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-22,24.037824940221324,24.089408255543685,23.96904718645817,24.05501937866211,513600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-23,24.123798736004698,24.140993175588452,23.91746546099967,24.037826538085938,373700,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-24,24.05501515447757,24.347320556640625,24.05501515447757,24.347320556640625,26300,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-25,24.330132762002982,24.416104962575428,24.27854944165951,24.398910522460938,44500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-02-26,24.450486824094707,24.450486824094707,24.3129313426652,24.433292388916016,66200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-01,24.51928250050999,24.51928250050999,24.33014357519049,24.364532470703125,66500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-02,24.381708683655887,24.725597381591793,24.347319813862295,24.725597381591797,182400,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-03,24.759988124350762,24.845960305338092,24.72559925195583,24.828765869140625,280100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-04,24.863161833505444,24.863161833505444,24.69121742248535,24.69121742248535,89500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-05,24.725593580214007,24.828760173733674,24.60523255444106,24.622426986694336,40000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-08,24.67402392397813,25.172662734985355,24.67402392397813,25.17266273498535,50800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-09,25.121081696707062,25.138276140031298,25.035109480085886,25.086692810058594,169300,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-10,25.08668610824606,25.138269424438477,24.983519475861222,25.138269424438477,194400,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-11,25.15547027771038,25.224248050171653,25.035109175903152,25.06949806213379,70900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-12,24.863158251788168,24.880352690413194,24.65682498828785,24.811574935913086,643600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-15,24.794384547266464,24.93194007873535,24.794384547266464,24.93194007873535,310800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-16,24.93194007873535,25.000717844469794,24.93194007873535,24.93194007873535,30800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-17,24.897542674205603,24.897542674205603,24.742792754269242,24.77718162536621,21800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-18,24.88035675443452,25.035106727337013,24.88035675443452,24.93194007873535,59300,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-19,25.032408339045762,25.032408339045762,24.89420318603516,24.894203186035156,66900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-22,24.65235424108299,24.807835101748545,24.635078589897926,24.75600814819336,183400,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-23,24.825108367420505,24.842384016945502,24.773281418845517,24.807832717895508,55200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-24,24.773281418845517,24.91148661504549,24.652351872170538,24.807832717895508,37200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-25,24.825103167101584,25.01513527206896,24.790551875289335,24.963308334350586,110100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-26,24.94602753407605,24.963303176412666,24.807822395383106,24.825098037719727,101500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-29,24.842376584735746,25.049684317014485,24.842376584735746,24.928754806518555,87100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-30,24.963301043718047,24.997852325439457,24.928749761996638,24.997852325439453,56000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-03-31,25.066961417719206,25.136063999160196,24.980583190917965,24.98058319091797,111600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-01,25.015132694919437,25.015132694919437,24.84237625365618,24.894203186035156,129500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-02,24.686913589650565,24.686913589650565,24.375951766967773,24.375951766967773,59400,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-05,24.565972636213424,24.565972636213424,24.427767445573686,24.496870040893555,172200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-06,24.548686754585493,24.548686754585493,24.358654696668225,24.427757263183594,129700,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-07,24.462319855962193,24.51414680480957,24.410492907114815,24.51414680480957,28000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-08,24.617808051906845,24.617808051906845,24.375948885081094,24.479602813720703,180800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-12,24.72144418370002,24.84237368005634,24.686892899026784,24.825098037719727,348500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-13,24.807839065127904,24.96331995063358,24.790563411182827,24.876941680908203,146100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-14,24.894205553641072,24.911481199410428,24.825102970563652,24.842378616333008,119600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-15,24.825102970563652,24.894205553641072,24.738724741716876,24.842378616333008,148600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-16,24.859654262102364,24.894205553641072,24.807827324794296,24.842378616333008,47900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-19,24.842366133322262,24.91146868167643,24.721436673702474,24.738712310791016,157000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-20,24.704183745802492,24.73873505174068,24.462324604235196,24.61780548095703,279500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-21,24.669623674971337,24.669623674971337,24.53141850032164,24.600521087646484,67900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-22,24.496864240166133,24.704171977036367,24.2895565032959,24.2895565032959,97700,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-23,24.237732396806987,24.30683498382568,24.15135416303362,24.18590545654297,106000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-26,24.20317832749039,24.28955655135724,23.926768011116483,23.99587059020996,62600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-27,23.96131892625423,24.2550048828125,23.96131892625423,24.2550048828125,156800,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-28,24.2204483244608,24.272275246695738,24.168621402225863,24.20317268371582,85900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-29,24.255006330608047,24.30683326721191,24.11680116633108,24.306833267211914,85000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-04-30,24.393211825000556,24.479590053842625,24.341384887695312,24.341384887695312,88500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-03,24.375940499083782,24.496870040893555,24.27228660610398,24.496870040893555,80500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-04,24.548702554977535,24.669632124213877,24.514151249481436,24.583253860473633,149100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-05,24.583239272664958,24.738720055134376,24.583239272664958,24.652341842651367,109000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-06,24.617807875202676,24.63508352985194,24.548705256605615,24.565980911254883,54700,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-07,24.583249403272738,24.583249403272738,24.479595505577983,24.51414680480957,68000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-10,24.548705256605615,24.704186148449,24.548705256605615,24.565980911254883,113900,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-11,24.56597044487961,24.669624328613278,24.49686785572383,24.66962432861328,42600,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-12,24.565973923885135,24.65235217256265,24.565973923885135,24.63507652282715,31000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-13,24.531416991147868,24.531416991147868,24.324109241926898,24.341384887695312,129100,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-14,24.34139331226999,24.41049591926011,24.30684200877493,24.32411766052246,63500,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-17,24.393216294425645,24.41049194335937,24.289562400823268,24.410491943359375,34000,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-18,24.427770295832044,24.44504594667775,24.306840739912083,24.393218994140625,105200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
1993-05-19,24.393209506371715,24.89420318603516,24.237728709234787,24.894203186035156,50200,1d,1d,Daily,yfinance,max,2026-04-02T22:58:15Z
