agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
uptrend_oversold_reversion,0.0220391638046991,-0.0033491923922787,-0.0047098044708065,0.0269908749752209,86.2568715642179,0.0267489682755056,0.9910374635895508,2000,1.0,False
turn_of_month_seasonality,0.0365735584595168,0.0122337581190765,0.0102057899288416,0.0471934397236088,73.36331834082958,0.026367768530675198,0.5587168192252908,2000,1.0,False
random,0.1272661015136757,0.1160726237308937,0.1196302968251597,0.0740812136673276,56.47176411794103,0.007635804688516004,0.10307342861316621,2000,1.0,False
trend_pullback,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
breakout_volume_momentum,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
trend_momentum_verification,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
adx_trend_following,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
volatility_squeeze_breakout,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
donchian_trend_reentry,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
connors_rsi2_pullback,-0.0338798842372462,-0.0132394706572436,-0.0132520653881737,0.0461053346843071,32.93353323338331,-0.0206278188490725,-0.44740633573783817,2000,1.0,False
