agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,-0.006690051030036325,0.006749503008648494,0.007938977471982122,0.0970063866465211,44.927536231884055,0.551224387806097,0.2586715761960208,no evidence,-0.14389867170002169,0.1733533639715725,5,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
breakout_volume_momentum,0.004773617851531314,-0.005626590883237808,-0.0005640995141412518,0.12354427470753544,53.02348825587207,0.4702648675662169,0.3276574652089545,no evidence,-0.19750539439362164,0.20841161414599593,9,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,1.0,-0.0,no trades,0.0,0.0,0,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
trend_momentum_verification,-0.1417463327513234,-0.006993940785828904,-0.005968973485387054,0.05540328076339907,0.5997001499250375,0.9945027486256871,0.002394012226504776,no evidence,-0.09297844573456986,0.08853665245923059,19,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
adx_trend_following,-0.06206522327436494,-0.0008075922459624361,0.003695708290826695,0.07747632267691569,19.54022988505747,0.8050974512743628,0.09415154821699336,no evidence,-0.11618278308527054,0.14155055779543813,8,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
uptrend_oversold_reversion,-0.0789737401188619,-0.020981866273358324,-0.015912614911147576,0.10257245120832047,27.23638180909545,0.728135932033983,0.13778753686622128,no evidence,-0.17109681371493135,0.15691326036010309,53,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
volatility_squeeze_breakout,-0.0050863292981296,6.466931477690543e-05,0.0003122708361848362,0.01576293411399374,31.734132933533232,0.6831584207896052,0.16547857406838912,no evidence,-0.026047006989325123,0.02560482702354412,1,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
connors_rsi2_pullback,-0.11630088018470933,-0.06609277466092064,-0.06668051111718627,0.09917112819547041,31.734132933533232,0.6831584207896052,0.16547857406838912,no evidence,-0.22263722307811468,0.09591575010454201,173,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
donchian_trend_reentry,-0.10469322989544487,0.0016879662897437402,0.008499749390245032,0.07592939700321236,5.047476261869066,0.9500249875062469,0.02226497177076827,no evidence,-0.10464740148694877,0.13658822365131434,6,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
turn_of_month_seasonality,0.021054125667270957,-0.002457308337359322,-0.0013736481925913431,0.057678475398561295,65.71714142928535,0.34332833583208394,0.464290351576661,no evidence,-0.09319294840109472,0.09499831331151429,10,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
random,-0.3280598786880134,0.05439475807032251,0.07511127782793003,0.24190296329594735,2.6986506746626686,0.9735132433783108,0.0116581360936147,no evidence,-0.2727046695456458,0.5087977904162352,172,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,1.0
