agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
random,0.2145693036217945,0.1541149711848499,0.1556727913668669,0.0929979702127115,73.96301849075462,0.05889651225492759,0.6333096531054963,2000,1.0,False
turn_of_month_seasonality,0.0553139270593263,0.0028207317678631,0.0043121666131632,0.0554042516230352,82.25887056471764,0.0510017604461631,0.9205387484190528,2000,1.0,False
uptrend_oversold_reversion,0.006504822799846,-0.0012962287400737,-0.0018325461407637,0.0349396158378634,59.220389805097454,0.008337368940609699,0.2386222269672081,2000,1.0,False
trend_pullback,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
breakout_volume_momentum,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
adx_trend_following,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
volatility_squeeze_breakout,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
donchian_trend_reentry,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
trend_momentum_verification,-0.0096767118234796,0.0032853617987006,0.0012563964364348,0.0213128520884648,25.33733133433283,-0.0109331082599144,-0.5129819422822226,2000,1.0,False
connors_rsi2_pullback,-0.0638115290845913,-0.0110146641914362,-0.0100638434689685,0.0561381195519318,16.241879060469767,-0.0537476856156228,-0.9574187030953597,2000,1.0,False
