agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
turn_of_month_seasonality,0.0210541256672709,-0.0024573083373593,-0.0013736481925913,0.0576784753985612,65.71714142928535,0.0224277738598622,0.38884130873580036,2000,1.0,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
connors_rsi2_pullback,-0.0902652882669878,-0.0913960827374611,-0.0878322929751346,0.1128931825339287,50.57471264367817,-0.0024329952918532016,-0.02155130396046718,2000,1.0,False
volatility_squeeze_breakout,-0.012932425036768,-0.0009622233967488,-0.0009251487147489,0.0310945146464153,34.18290854572714,-0.0120072763220191,-0.38615416444209866,2000,1.0,False
breakout_volume_momentum,-0.0079967142497712,-0.0001295491659744,0.0104056825502556,0.1496161204788809,48.02598700649675,-0.0184023968000268,-0.12299741993794308,2000,1.0,False
uptrend_oversold_reversion,-0.0789737401188619,-0.0209818662733583,-0.0159126149111475,0.1025724512083204,27.23638180909545,-0.0630611252077144,-0.6147959268287336,2000,1.0,False
trend_pullback,-0.0599697641683112,0.0083827388960529,0.0080951499794685,0.1018797158600718,23.938030984507748,-0.0680649141477797,-0.6680909303012236,2000,1.0,False
donchian_trend_reentry,-0.0759607897265974,0.010994651305617,0.0148075027594112,0.0963350237238565,17.041479260369815,-0.0907682924860086,-0.9422148765561642,2000,1.0,False
trend_momentum_verification,-0.1040883345088257,0.0012802030670984,0.002401087411385,0.0774318396342138,7.746126936531734,-0.1064894219202107,-1.3752665883086885,2000,1.0,False
adx_trend_following,-0.1420413902047881,0.0039043408620313,0.0107211212343333,0.1179278612957705,8.645677161419291,-0.1527625114391214,-1.295389484389812,2000,1.0,False
random,-0.3280598786880134,0.0543947580703225,0.07511127782793,0.2419029632959473,2.6986506746626686,-0.4031711565159434,-1.6666648106443345,2000,1.0,False
