Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_140_prev,rolling_low_70_prev,rolling_low_35_prev,trailing_return_84,trailing_return_420,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2024-02-23 14:30:00,439.6499938964844,440.5899963378906,438.1700134277344,438.2699890136719,9804178,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0002738676682849661,0.0002738676682849661,427.64010109761557,428.9206760951451,416.24988141741073,393.80367095947264,377.9615863473075,427.64010109761557,416.24988141741073,393.80367095947264,377.9615863473075,0.004127208950587831,5.237512556667034,5985078.707142857,1.6381034368519267,56.156207548746785,2.44000244140625,1.9818897172386658,0.004522074901133238,11.771770882455241,27.93744503854777,22.118913184155602,428.9206760951451,5.237512556667034,439.3957012084792,418.445650981811,0.04884364730885796,4.8574744890608486,5.75082019935714,-0.8933457102962912,439.1400146484375,421.6300048828125,421.6300048828125,0.027042808638348736,0.12563079104447783,0.013973990407470271,0.022751784036127765,0.004186210583349998,1.0802311090414536,0.07846457553790442,0.6224929781881343,0.024857088679880013,0.05290117446106768,0.10130208056360579,1.785067399337434,1740.970608981895
2024-02-23 15:30:00,438.2699890136719,438.8599853515625,435.7900085449219,437.2699890136719,7451174,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.0022816985535570877,-0.0022816985535570877,427.77669525245324,428.98417598179407,416.37485281808034,393.91624237060546,378.04482918875556,427.77669525245324,416.37485281808034,393.91624237060546,378.04482918875556,0.004132166798848147,5.284255236915257,6004276.4,1.2409778470558084,55.653807501059745,3.069976806640625,1.9929926467223593,0.004557807983158994,11.742771769808604,27.498318172325824,22.989800910575422,428.98417598179407,5.284255236915257,439.55268645562455,418.4156655079636,0.04927226254741392,4.893248543560958,5.724021085113509,-0.8307725415525509,440.5899963378906,421.6300048828125,421.6300048828125,0.022853775470577542,0.12211142782812212,0.010853555277468452,0.020752565548177948,0.004187439630274226,1.0884474489392253,0.07836288431952529,0.6287704054703483,0.02219217144500152,0.050183473027178405,0.10139015447341793,1.568019079395329,1740.970608981895
2024-02-23 16:30:00,437.2699890136719,438.6199951171875,436.7799987792969,437.5799865722656,4081795,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0007089385651481983,0.0007089385651481983,427.9157490300392,429.0576758248465,416.4982244873047,394.0281137956892,378.12762917654857,427.9157490300392,416.4982244873047,394.0281137956892,378.12762917654857,0.004126062566977347,5.3315308186796715,5996759.171428571,0.6806668207467166,55.777717305894285,1.839996337890625,1.9914314598975458,0.004551011291666247,11.714068566474687,27.239060479421713,22.773050100324088,429.0576758248465,5.3315308186796715,439.7207374622059,418.39461418748715,0.04970456066010261,4.930446881591536,5.699221891253447,-0.768775009661911,440.5899963378906,421.6300048828125,421.6300048828125,0.026604721747612414,0.12070680725256122,0.009540512096078091,0.02408195329065821,0.004190321546669889,1.086076865696143,0.07829572354770253,0.6348311045343308,0.022584439960745772,0.05061669136984159,0.10147524896373228,1.5984735036249162,1740.970608981895
2024-02-23 17:30:00,437.5750122070313,438.5750122070313,436.9599914550781,438.3699951171875,2879739,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0018054037414059199,0.0018054037414059199,428.0640362085803,429.14539010184154,416.6214530726842,394.1428566632952,378.21138987949917,428.0640362085803,416.6214530726842,394.1428566632952,378.21138987949917,0.0041204959330501285,5.382754180664878,5974074.4,0.4820393599383362,56.09358497092315,1.6150207519531818,1.9875905343062767,0.004534047851005274,11.685658252970708,27.013211966377405,22.5842308307855,429.14539010184154,5.382754180664878,439.9108984631713,418.3798817405118,0.0501718466964073,4.975059579727883,5.676591819018273,-0.7015322392903895,440.5899963378906,421.6300048828125,421.6300048828125,0.02814456959313416,0.12227891754385545,0.008419414630564281,0.02882019968748284,0.00419344564117201,1.0812225169891723,0.07821297889410311,0.64147725103704,0.024075741096795777,0.05220216550084622,0.10155712974541231,1.7137332870375541,1740.970608981895
2024-02-23 18:30:00,438.3800048828125,438.510009765625,436.8299865722656,436.9996948242187,3480185,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.0031258989169696827,-0.0031258989169696827,428.19078313929856,429.23285217285155,416.7399379185268,394.251370500837,378.29351109095984,428.19078313929856,416.7399379185268,394.251370500837,378.29351109095984,0.004120454106555974,5.410115944152649,5954582.742857143,0.5844548896687476,55.40013814530695,1.680023193359375,1.9844520920517166,0.004541083473410558,11.656028690190373,26.779852829768284,22.45598105086527,429.23285217285155,5.410115944152649,440.0530840611568,418.4126202845463,0.05041660643415979,4.999600722020546,5.655435847237094,-0.655835125216548,440.5899963378906,421.6300048828125,421.6300048828125,0.025772747978251465,0.12065567673891464,0.005984578647010297,0.02882765311920088,0.004196004310117108,1.0822399449069724,0.0781246343556492,0.6453355826876156,0.02057239910755948,0.04861486760036127,0.10163120883752774,1.4356148244404423,1740.970608981895
2024-02-23 19:30:00,437.0299987792969,437.6799926757813,436.30999755859375,436.4200134277344,3905583,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.0013265029778052329,-0.0013265029778052329,428.3075098100565,429.31199515206475,416.8579668317522,394.35996337890623,378.3746556745257,428.3075098100565,416.8579668317522,394.35996337890623,378.3746556745257,0.004121281091873434,5.43358188153879,5949747.728571429,0.6564283358174843,55.10896576153836,1.3699951171875568,1.9781821229204497,0.0045327484122082125,11.620644505036589,26.590603279196372,22.56551429420248,429.31199515206475,5.43358188153879,440.17915891514235,418.44483138898715,0.05062594982573635,5.014712623278228,5.635413246488379,-0.6207006232101504,440.5899963378906,421.6300048828125,421.6300048828125,0.022036962710251906,0.1192552277356187,0.005367801961972285,0.02604978884008302,0.00419887975221693,1.079513746449873,0.07806513159347941,0.6485091204273972,0.018940839074420124,0.046927366519248004,0.10170689442352487,1.308164380446703,1740.970608981895
2024-02-23 20:30:00,436.4299926757813,437.5,436.2300109863281,436.739990234375,5196253,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0007331854562018236,0.0007331854562018236,428.4271194614653,429.38649509974886,416.97570966448103,394.46923479352677,378.45566994803295,428.4271194614653,416.97570966448103,394.46923479352677,378.45566994803295,0.0041177390261158174,5.463332170255652,5950483.135714286,0.8732489247490742,55.24015896840835,1.269989013671875,1.9709556626219948,0.004512881134526491,11.584686003361258,26.415769548804324,22.458556452676397,429.38649509974886,5.463332170255652,440.31315944026016,418.45983075923755,0.05089430834555234,5.032049987225719,5.616558144636421,-0.5845081574107018,440.5899963378906,421.6300048828125,421.6300048828125,0.021255691494505013,0.1223498181948226,0.005085935289362187,0.02446574730949802,0.004203282254327367,1.0736564573745637,0.07804577423115971,0.6521084433708242,0.019403231950766875,0.0473991172910222,0.10178217100496179,1.3459725503532844,1740.970608981895
2024-02-26 14:30:00,438.0,438.3999938964844,436.3550109863281,437.6600036621094,9098743,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0021065472553605247,0.0021065472553605247,428.5580823579283,429.4769951956613,417.0944240025112,394.5825919451032,378.5376306588309,428.5580823579283,417.0944240025112,394.5825919451032,378.5376306588309,0.0041114652341883865,5.494604384450266,5948080.942857143,1.529693877304475,55.61694856409886,2.04498291015625,1.9717110426988749,0.004505120472971327,11.558040903691106,26.60197264328721,22.220871232767525,429.4769951956613,5.494604384450266,440.4662039645618,418.48778642676075,0.051174842386582646,5.0590929734339625,5.5991373580363435,-0.540044384602381,440.5899963378906,421.6300048828125,421.6300048828125,0.01167337435922322,0.12597279464680122,0.015381771342108719,0.029812498456133207,0.004206569404986221,1.070972576282997,0.07803163786822248,0.655821712636677,0.021238477767359543,0.04930677198282174,0.10185722691974797,1.489280736863605,1740.970608981895
2024-02-26 15:30:00,437.6700134277344,438.1400146484375,436.9700012207031,437.5799865722656,4119801,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.00018282934052504807,-0.00018282934052504807,428.6860526304721,429.56178087506976,417.21085257393975,394.6973205130441,378.6203949410575,428.6860526304721,417.21085257393975,394.6973205130441,378.6203949410575,0.00410969065315092,5.527306612430155,5937596.035714285,0.6938499984201759,55.57583933574572,1.170013427734375,1.963530454791074,0.004487249223101295,11.5316676927931,26.440223879124723,22.085761009600645,429.56178087506976,5.527306612430155,440.61639409993006,418.50716765020945,0.051469258751747925,5.082901849056157,5.583004998380713,-0.5001031493245565,440.5899963378906,421.6300048828125,421.6300048828125,0.01364401329090037,0.1219136680301236,0.009737865431391102,0.02788282012507115,0.004207920734616954,1.0663815946404154,0.07798744305874213,0.6599685376654799,0.020746963628089254,0.0488221576036687,0.10192387454164975,1.450653321667378,1740.970608981895
2024-02-26 16:30:00,437.5899963378906,438.5799865722656,437.5199890136719,438.3781127929687,4099649,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0018239550372380897,0.0018239550372380897,428.8235286611458,429.6544102260045,417.32996119907926,394.81133209228517,378.7034095982143,428.8235286611458,417.32996119907926,394.81133209228517,378.7034095982143,0.004111209814988814,5.5654840639316685,5940809.564285714,0.6900825477803236,55.90429114888314,1.05999755859375,1.954310731360489,0.004458048142297297,11.50996428510188,26.523611594156215,21.963525456821735,429.6544102260045,5.5654840639316685,440.7853783538678,418.5234420981411,0.05181358721307343,5.114646103015275,5.568368782900543,-0.45372267988526804,440.5899963378906,421.6300048828125,421.6300048828125,0.016083442806581694,0.12390238818736155,0.010588446101371218,0.03048378980095512,0.004209355990877098,1.0590808076007798,0.07795324883634674,0.6646751480730416,0.02228092325450004,0.0504352755632822,0.1019968413853094,1.567465195615252,1740.970608981895
