agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.761; BH-adjusted p=1.000; percentile=23.9; RCSI_z=-0.668. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.05996976416831168,-0.4957497066704339,-0.3986561143597741,-0.06821900766641287,-0.0680649141477797,-0.6680909303012236,0.7611194402798601,1.0,0.11854718530016879,23.938030984507748,9,15248,0.00047,False,run_20260402T224721Z_pid50085,9.0,0.7759353239702584,60.77777777777778,2.0,60.77777777777778,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.520; BH-adjusted p=1.000; percentile=48.0; RCSI_z=-0.123. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.007996714249771664,0.021706883066633497,0.005257065747157032,-0.1242241532380276,-0.0184023968000268,-0.122997419937943,0.52023988005997,1.0,0.28379635912567525,48.02598700649675,17,15248,0.00047,False,run_20260402T224721Z_pid50085,17.0,1.0255595011974563,58.94117647058823,2.0588235294117645,60.11764705882353,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,15248,0.00047,False,run_20260402T224721Z_pid50085,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.923; BH-adjusted p=1.000; percentile=7.7; RCSI_z=-1.375. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.10408833450882671,-1.0262648210747543,-0.30275732629073215,-0.1214949163293223,-0.1064894219202107,-1.3752665883086883,0.92303848075962,1.0,0.034780193195970074,7.746126936531734,26,15248,0.00047,False,run_20260402T224721Z_pid50085,26.0,1.668687401159726,10.0,0.1538461538461538,10.0,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.914; BH-adjusted p=1.000; percentile=8.6; RCSI_z=-1.295. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.14204139020478845,-1.3547819662833773,-0.4749745789456767,-0.15399396857617276,-0.1527625114391214,-1.295389484389812,0.9140429785107448,1.0,0.03903338315979446,8.645677161419291,14,15248,0.00047,False,run_20260402T224721Z_pid50085,14.0,1.2180800381133876,41.785714285714285,1.2857142857142858,41.785714285714285,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.728; BH-adjusted p=1.000; percentile=27.2; RCSI_z=-0.615. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.07897374011886316,-0.6871839474485602,-0.12474019507932202,-0.09503002625088508,-0.0630611252077144,-0.6147959268287336,0.728135932033983,1.0,0.13778753686622128,27.23638180909545,53,15248,0.00047,False,run_20260402T224721Z_pid50085,53.0,3.0047729918509893,8.39622641509434,0.0754716981132075,8.39622641509434,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.659; BH-adjusted p=1.000; percentile=34.2; RCSI_z=-0.386. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.012932425036768391,-0.4296612183800462,-0.6565095312360482,-0.019197172732259182,-0.0120072763220191,-0.3861541644420986,0.6586706646676662,1.0,0.1813316783782203,34.18290854572714,5,15248,0.00047,False,run_20260402T224721Z_pid50085,5.0,0.39844005672521,7.8,0.0,7.8,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.495; BH-adjusted p=1.000; percentile=50.6; RCSI_z=-0.022. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.09026528826698665,-0.6950945279600645,-0.05738561448858104,-0.15595447162056308,-0.0024329952918532,-0.0215513039604671,0.4947526236881559,1.0,0.3056118940386615,50.57471264367817,241,15248,0.00047,False,run_20260402T224721Z_pid50085,241.0,13.621982358402972,2.7427385892116183,0.0,2.7427385892116183,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.830; BH-adjusted p=1.000; percentile=17.0; RCSI_z=-0.942. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.07596078972659759,-0.5653959762103488,-0.38577937902627085,-0.11186960858855455,-0.0907682924860086,-0.9422148765561642,0.8300849575212393,1.0,0.08087745618481694,17.041479260369815,8,15248,0.00047,False,run_20260402T224721Z_pid50085,8.0,0.6835887238273483,49.0,1.625,49.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.343; BH-adjusted p=1.000; percentile=65.7; RCSI_z=0.389. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.021054125667271162,0.3879435821470655,0.13125110370021917,-0.040577629199280874,0.0224277738598622,0.3888413087358003,0.3433283358320839,1.0,0.46429035157666104,65.71714142928535,10,15248,0.00047,False,run_20260402T224721Z_pid50085,10.0,0.7144953051643194,16.7,0.4,16.7,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.974; BH-adjusted p=1.000; percentile=2.7; RCSI_z=-1.667. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.328059878688014,-0.2990402306834772,-0.03691916601351313,-0.5439933073562289,-0.4031711565159434,-1.6666648106443345,0.9735132433783108,1.0,0.0116581360936147,2.6986506746626686,172,15248,0.00047,False,run_20260402T224721Z_pid50085,172.0,8.251526893018978,75.42441860465117,2.703488372093023,75.61046511627907,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.0177913229712479,0.2166403128748182,,-0.5010666223032689,,,,,,,,16088,0.00047,,,,,,,,,
