Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_140_prev,rolling_low_70_prev,rolling_low_35_prev,trailing_return_84,trailing_return_420,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year,regime
2024-08-15 17:30:00,473.3299865722656,474.5299987792969,473.3299865722656,474.2799987792969,2543270,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0019858926959031,0.0019858926959031,461.00026984606086,460.0140677315848,472.82113760811944,456.735196925572,433.08987551007954,461.00026984606086,472.82113760811944,456.735196925572,433.08987551007954,0.0072113122765054,13.0521685754934,6102490.464285715,0.4167593566731915,53.04120775763693,1.20001220703125,3.317026072235517,0.0069938139511952,13.813163639773547,24.372283694090015,23.446481624032632,460.0140677315848,13.0521685754934,486.1184048825716,433.909730580598,0.1134936471821922,-5.078834241284085,-6.877089971453252,1.798255730169167,484.4299926757813,424.6000061035156,445.3599853515625,0.0350936084203985,0.0432907884108122,0.0587800762330577,-0.0087775687839952,0.0061600170637438,1.1353562626244844,0.1152773098411839,0.9845272008737106,0.0288063365725803,0.0030854398315554,0.0917390692895918,1.092993165480379,1740.970608981895,stressed
2024-08-15 18:30:00,474.2999877929687,474.5199890136719,473.8500061035156,474.2900085449219,3259013,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,2.1105181856162503e-05,2.1105181856162503e-05,461.1887767779595,459.98885345458984,472.8849661690848,456.7759540666853,433.1820897347587,461.1887767779595,472.8849661690848,456.7759540666853,433.1820897347587,0.0072104146842105,13.021119281546314,6083134.542857143,0.5357456714198036,53.04383991900895,0.66998291015625,3.290015427724504,0.0069367167101368,13.691968749106875,24.321638768261604,23.397760489087272,459.98885345458984,13.021119281546314,486.03109201768245,433.9466148914972,0.1132298679305432,-4.816669299040484,-6.812701825440353,1.996032526399869,484.4299926757813,424.6000061035156,445.3599853515625,0.0370625841487495,0.0433816593769198,0.0628109132924954,-0.0073877165568363,0.0061815546180409,1.1221637822129689,0.1152773098411839,0.9822389860288948,0.0284075251320998,0.0029712138815058,0.0916540119621209,1.0983045912650382,1740.970608981895,stressed
2024-08-15 19:30:00,474.2699890136719,474.8200073242187,473.3699951171875,474.5,5763874,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0004427490592144,0.0004427490592144,461.3775884548679,459.95292489188057,472.94899475097657,456.8169977678571,433.274339730399,461.3775884548679,472.94899475097657,456.8169977678571,433.274339730399,0.0072040470241041,12.9740050323248,6081702.014285714,0.9477402849499784,53.09955908073887,1.4500122070311932,3.271239884656205,0.0068940777337327,13.568742243489352,24.211630323755863,23.44166214880457,459.95292489188057,12.9740050323248,485.9009349565302,434.00491482723095,0.1128289816648046,-4.559586114873525,-6.74229195948514,2.1827058446116148,484.4299926757813,424.6000061035156,445.3599853515625,0.0374305718099197,0.0441192369994583,0.0586791322549546,-0.0104894350553695,0.0064007362855287,1.0770757341338126,0.1152773098411839,0.9787614043062564,0.0284418053097863,0.0032794344976672,0.0915693623704205,1.1212478391888483,1740.970608981895,stressed
2024-08-16 13:30:00,471.75,474.7999877929687,471.6606140136719,474.239990234375,12983862,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.000547965786354,-0.000547965786354,461.56003387018006,459.92949632917134,473.0101375906808,456.85615504673547,433.3676111493792,461.56003387018006,473.0101375906808,456.85615504673547,433.3676111493792,0.0071956116872995,12.945190659528182,6105975.128571428,2.126419077477923,53.020854302620776,3.139373779296818,3.269894312152538,0.0068950201996599,13.435182312977656,23.974434373784245,23.74544145737672,459.92949632917134,12.945190659528182,485.8198776482277,434.039115010115,0.1125841309404806,-4.313399222804321,-6.666389061463865,2.3529898386595436,484.4299926757813,424.6000061035156,445.6300048828125,0.0099452325261735,0.0437308698433371,0.0591151749115881,-0.0068688198499747,0.0066087294517286,1.043320088985696,0.1152773098411839,0.9766373894011432,0.027471954748494,0.0026000555716596,0.0914755173700259,1.1054679905135705,1740.970608981895,stressed
2024-08-16 14:30:00,474.239990234375,474.7799987792969,472.4800109863281,473.2900085449219,6361973,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.0020031665591584,-0.0020031665591584,461.72641648967993,459.9087249755859,473.06190900530135,456.8935830688477,433.4578825814383,461.72641648967993,473.06190900530135,456.8935830688477,433.4578825814383,0.0071938146063148,12.92138131306433,6113482.335714285,1.0406463371676171,52.7323401345914,2.29998779296875,3.259997306854744,0.006887948716427,13.302985238899756,23.801838430514007,23.574494072224404,459.9087249755859,12.92138131306433,485.7514876017146,434.06596234945727,0.1123821368142146,-4.08649322053401,-6.585767316434807,2.4992740959007973,484.4299926757813,424.6000061035156,446.4200134277344,0.0054170420262729,0.041297265460868,0.0562858499976639,-0.0061066814935808,0.0066111637526082,1.0418662998189443,0.1152773098411839,0.9748851440846604,0.0250442505394326,0.0004821769313452,0.0913676461205481,1.0355923445898645,1740.970608981895,stressed
2024-08-16 15:30:00,473.3399963378906,475.4591979980469,473.1799926757813,475.30999755859375,3314193,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0042679730761316,0.0042679730761316,461.9190913984588,459.9023677280971,473.1240518624442,456.93518306187224,433.54853230067664,461.9190913984588,473.1240518624442,456.93518306187224,433.54853230067664,0.0072028629832995,12.913581113568656,6100096.764285714,0.5433017094751074,53.27850687749211,2.279205322265568,3.2499892253793443,0.0068376201680434,13.176720296976285,23.844760535275288,23.40579300317337,459.9023677280971,12.913581113568656,485.7295299552344,434.0752055009598,0.11231584805585,-3.840844060028189,-6.4999884646721,2.6591444046439108,484.4299926757813,424.6000061035156,446.8399963378906,0.0117714649275539,0.0441556689794357,0.0622164530849951,-0.0018689933339409,0.0066156936506997,1.033545464627168,0.1152773098411839,0.974310106738144,0.0289897222467987,0.0046202379429762,0.0912827898453614,1.193133778693459,1740.970608981895,stressed
2024-08-16 16:30:00,475.3200073242187,476.4100036621094,475.16009521484375,475.8699951171875,2131419,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,0.0011781733215587,0.0011781733215587,462.11697655758974,459.90965336390906,473.1855661446707,456.9775687517439,433.6405180140904,462.11697655758974,473.1855661446707,456.9775687517439,433.6405180140904,0.0071994579384907,12.922297066064436,6085846.435714286,0.3502255639399548,53.42922521007614,1.249908447265625,3.229580237847572,0.0067866860087538,13.058155695129852,24.051007085761128,23.313359500936585,459.90965336390906,12.922297066064436,485.7542474960379,434.0650592317802,0.1123898745899078,-3.5955524987293757,-6.40922484073639,2.813672342007014,484.4299926757813,424.6000061035156,447.3599853515625,0.0133951648364216,0.0460520114988984,0.053648878936493,0.0021480235875779,0.0066216000218077,1.0249314344572915,0.1152773098411839,0.9749522672306103,0.0297609030987067,0.0056730998673277,0.0911931576682034,1.235100978694592,1740.970608981895,stressed
2024-08-16 17:30:00,475.8599853515625,476.0799865722656,474.7398986816406,475.2999877929687,2255623,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.0011978215270295,-0.0011978215270295,462.3039696247582,459.91246337890624,473.232051827567,457.0210330200195,433.73342514038086,462.3039696247582,473.232051827567,457.0210330200195,433.73342514038086,0.0072002104786253,12.925600266244848,6076748.807142857,0.371189113058063,53.25256508114956,1.340087890625,3.210299703692239,0.0067542600171296,12.937874492172597,23.948561112030507,23.347616912056825,459.91246337890624,12.925600266244848,485.7636639113959,434.0612628464165,0.1124179168468926,-3.364907953577301,-6.3140899380126685,2.9491819844353673,484.4299926757813,424.6000061035156,448.5545959472656,0.0104383518700461,0.0466281041408613,0.056269114601648,0.0008283778567419,0.0066280235143998,1.0190458743025668,0.1152773098411839,0.97519552635093,0.0281114137496139,0.0043698138311121,0.0910665962034218,1.1904688445492866,1740.970608981895,stressed
2024-08-16 18:30:00,475.3200073242187,475.6099853515625,474.8599853515625,475.0,2973781,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,-0.0006311546405917,-0.0006311546405917,462.4840551619957,459.9006777082171,473.2727090018136,457.0635551670619,433.82662514822823,462.4840551619957,473.2727090018136,457.0635551670619,433.82662514822823,0.0071937912849703,12.911077553006878,6060716.128571428,0.4906649539286292,53.15910743573217,0.75,3.1851946046749715,0.0067056728519473,12.818820648429188,23.89101994824735,23.29151963579884,459.9006777082171,12.911077553006878,485.72283281423086,434.0785226022033,0.1122944859950677,-3.145066421837498,-6.215057953132194,3.069991531294696,484.4299926757813,424.6000061035156,448.5545959472656,0.0117145899893502,0.0446893859939616,0.0544308036220857,-0.0034616467378844,0.0066474170623834,1.0087636730202405,0.1152773098411839,0.9741247965430008,0.0270624353387065,0.0036496737828586,0.0909259173295498,1.1694858333699982,1740.970608981895,stressed
2024-08-16 19:30:00,475.010009765625,475.25,474.2699890136719,475.0199890136719,2904528,1h,1h,1-Hour,yfinance,730d,2026-04-02T22:51:16Z,4.208213404610639e-05,4.208213404610639e-05,462.6618698265585,459.8991062709263,473.3128518240793,457.10622728620257,433.9193608529227,462.6618698265585,473.3128518240793,457.10622728620257,433.9193608529227,0.0071894109610879,12.909223729296404,6044573.871428572,0.4805182402897072,53.164640813007566,0.980010986328125,3.162692731018371,0.0066580203026516,12.696816175271298,23.815478977905407,23.408230079528387,459.8991062709263,12.909223729296404,485.7175537295191,434.0806588123335,0.1122787459533925,-2.9316831081960117,-6.112452489227938,3.180769381031926,484.4299926757813,424.6000061035156,448.5545959472656,0.0084279828544397,0.0441149658722235,0.0543581788132425,-0.0004629265744127,0.0066608712719015,0.999571982532978,0.1152773098411839,0.9739882558681972,0.0267109091824364,0.0036067839337419,0.0907852806883835,1.1713239354919514,1740.970608981895,stressed
