agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
turn_of_month_seasonality,0.0210541256672709,-0.0024573083373593,-0.0013736481925913,0.0576784753985612,65.71714142928535,0.0224277738598622,0.38884130873580036,2000,1.0,False
breakout_volume_momentum,0.0047736178515313,-0.0056265908832378,-0.0005640995141412,0.1235442747075354,53.02348825587207,0.005337717365672501,0.043204894587858506,2000,1.0,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
volatility_squeeze_breakout,-0.0050863292981296,6.466931477690543e-05,0.0003122708361848,0.0157629341139937,31.734132933533232,-0.0053986001343144,-0.3424870075122461,2000,1.0,False
trend_pullback,-0.0066900510300363,0.0067495030086484,0.0079389774719821,0.0970063866465211,44.927536231884055,-0.014629028502018401,-0.15080479757817097,2000,1.0,False
connors_rsi2_pullback,-0.1163008801847093,-0.0660927746609206,-0.0666805111171862,0.0991711281954704,31.734132933533232,-0.049620369067523096,-0.5003509586955519,2000,1.0,False
uptrend_oversold_reversion,-0.0789737401188619,-0.0209818662733583,-0.0159126149111475,0.1025724512083204,27.23638180909545,-0.0630611252077144,-0.6147959268287336,2000,1.0,False
adx_trend_following,-0.0620652232743649,-0.0008075922459624,0.0036957082908266,0.0774763226769156,19.54022988505747,-0.0657609315651915,-0.8487874655515272,2000,1.0,False
donchian_trend_reentry,-0.1046932298954448,0.0016879662897437,0.008499749390245,0.0759293970032123,5.047476261869066,-0.1131929792856898,-1.490766208520015,2000,1.0,False
trend_momentum_verification,-0.1417463327513234,-0.0069939407858289,-0.005968973485387,0.055403280763399,0.5997001499250375,-0.1357773592659364,-2.4507097304539918,2000,1.0,False
random,-0.3280598786880134,0.0543947580703225,0.07511127782793,0.2419029632959473,2.6986506746626686,-0.4031711565159434,-1.6666648106443345,2000,1.0,False
